DH IY0         [the       ] | [57 58  4 69 95]
DH IY0         [the       ] | [72 58  4 74]
DH IY0         [the       ] | [56 58  4 74 22]
EY1            [a         ] | [99 31 68 51]
EY1            [a         ] | [91 31 68]
DH AH0         [the       ] | [14 58  4 51]
DH IY0         [the       ] | [56 58  4 74 69]
DH AH0         [the       ] | [10 58  4 61]
DH AH0         [the       ] | [14 58  4 61]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4 19]
DH AH0         [the       ] | [56 58  4  8 40]
DH AH0         [the       ] | [72 56 58  4 51]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [59 58  4  8]
DH AH1         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [13 58  4 51]
DH IY0         [the       ] | [14 81 58  4 74 38]
DH AH0         [the       ] | [52 86 72 58  4]
DH AH0         [the       ] | [56 58  4 19]
AH0            [a         ] | [18 94  8 70]
DH AH0         [the       ] | [10 58  4 19]
DH IY0         [the       ] | [81 13 58 50 74]
DH IY0         [the       ] | [59 58  4 74 91]
DH IY0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [10 58  4 51]
DH IY0         [the       ] | [21 17 58  4 50 74]
DH AH0         [the       ] | [58  4  8]
EY1            [a         ] | [66 95 94 51]
EY1            [a         ] | [38 28]
DH AH1         [the       ] | [57 58  4]
DH IY0         [the       ] | [14 13 58  4 51]
DH AH0         [the       ] | [14 81 58  4 73]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [21 56 58  4 74 69 95]
AH0            [a         ] | [94 79 19]
AH0            [a         ] | [47 38 61]
AH0            [a         ] | [69 95 94 51]
DH AH0         [the       ] | [58  4  8]
AH0            [a         ] | [14 95 93 94  7]
DH IY0         [the       ] | [56 58  4 74 69]
DH AH0         [the       ] | [56 58  4 19]
DH IY0         [the       ] | [58  4 28]
AH0            [a         ] | [38 94 51 70]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 51]
DH IY0         [the       ] | [59 58  4]
DH AH1         [the       ] | [57 58  4 69]
DH AH1         [the       ] | [56 58  4 32]
AH0            [a         ] | [85 94 51]
DH AH0         [the       ] | [59 58  4 73]
DH IY0         [the       ] | [56 58  4 50 74 69 95]
DH IY0         [the       ] | [14 81 58  4 51]
AH0            [a         ] | [39 94 18]
DH AH1         [the       ] | [81 58  4]
AH0            [a         ] | [95 94  7]
DH AH0         [the       ] | [59 58  4 51]
DH AH0         [the       ] | [81 58  4 51]
DH IY0         [the       ] | [56 58 50 74 69]
EY1            [a         ] | [82 94  8]
DH AH0         [the       ] | [58  4]
EY1            [a         ] | [67 94]
AH0            [a         ] | [94 46]
DH IY0         [the       ] | [81 58  4 74 91]
DH IY0         [the       ] | [56 58  4 74 69 95 38]
DH AH0         [the       ] | [13 81 58  4  8 40]
AH0            [a         ] | [39 94  8 70]
DH AH0         [the       ] | [56 58  4  8 30]
AH0            [a         ] | [94  8]
DH AH0         [the       ] | [56 58  4 19]
AH0            [a         ] | [92 94  8 40]
AH0 N          [an        ] | [67 38 97 54 98 67]
DH IY0         [the       ] | [81 13 58 50 74 69 95]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [69 95 94 97]
EY1            [a         ] | [67 94 44]
EY1            [a         ] | [95 31 68]
EY1            [a         ] | [69 95 31 68]
AE1 N          [an        ] | [95 34 97 54 57 69]
DH AH0         [the       ] | [58  4  7]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [69 95 94  7]
AH0            [a         ] | [94 51 70 10]
DH IY0         [the       ] | [56 58  4 50 69]
DH IY0         [the       ] | [29  0 58 22 74]
DH IY0         [the       ] | [99 56 58  4 50 69]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [58  4 51]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [40 58  4 51 40]
DH IY0         [the       ] | [56 58  4 50 69]
DH AH0         [the       ] | [56 58  4 61]
AH0            [a         ] | [29  0 95 94  7]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [29  0 13 58  4]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [ 4 51]
DH AH0         [the       ] | [58  4]
AH0 N          [an        ] | [85 38 97 54 67 69]
DH IY0         [the       ] | [58  4]
DH AH1         [the       ] | [58  4]
AH0            [a         ] | [94]
DH AH0         [the       ] | [ 0 13 58  4 73]
DH AH0         [the       ] | [ 0 58  4]
DH AH0         [the       ] | [72 58  4 51]
DH AH0         [the       ] | [58  4 28]
AH0            [a         ] | [67  4 51]
AH0            [a         ] | [94 51]
DH IY0         [the       ] | [58  4 50 69 95]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [94 51]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [39 94 51]
AH0            [a         ] | [58 94 19]
AH0            [a         ] | [67 94 28 61]
AH0 N          [an        ] | [67 97 54 57 67 69]
AH0            [a         ] | [38  8]
DH AH0         [the       ] | [58  4 73]
AH0            [a         ] | [94]
DH AH0         [the       ] | [57 58  4 51]
DH AH0         [the       ] | [29  0 58  4 28]
AH0            [a         ] | [94  8]
DH IY0         [the       ] | [40 58 22 74 38 71]
AH0            [a         ] | [ 3 29  0 95 94]
AH0            [a         ] | [69 95 94]
AH0            [a         ] | [67 94 18]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [14 13 58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [58  4 51]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [94  8]
AH0            [a         ] | [67 94 61]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [29 13 58  4  8]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [58  4  7]
DH AH0         [the       ] | [58  4 28 61]
AH0            [a         ] | [94 73]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [56 58 50 74 71]
DH AH0         [the       ] | [57 58  4  8 40]
DH AH0         [the       ] | [56 58  4 61]
AH0            [a         ] | [46 94  8]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [59 58  4 61]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [95 94 97]
AH0            [a         ] | [ 1 94]
AH0            [a         ] | [13 95 94 61]
DH AH0         [the       ] | [72  0 58  4 51]
DH AH0         [the       ] | [ 0 13 58  4]
L EY1 D IY0    [lady      ] | [ 7 84 31 68 23 50 68 61]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [58 94 28 61]
DH IY0         [the       ] | [58 50 69]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [83 58  4 61]
AH0            [a         ] | [58  4  8]
DH AH0         [the       ] | [57 58  4]
DH IY0         [the       ] | [56 58 50 74 69]
DH AH0         [the       ] | [56 58  4  8]
AH0            [a         ] | [46 94  8 70]
DH AH0         [the       ] | [10  0 58  4]
DH AH0         [the       ] | [56 58  4 61]
DH IY0         [the       ] | [56 58  4]
AH0            [a         ] | [39 94]
DH IY0         [the       ] | [58  4 69]
DH AH0         [the       ] | [56 58  4  8 40]
AH0            [a         ] | [67 94]
DH IY0         [the       ] | [17 58 50 74 71]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4 28 61]
DH AH0         [the       ] | [72 58  4]
AH0            [a         ] | [82 94 51]
DH AH0         [the       ] | [57 58  4 51]
AH0 N          [an        ] | [67 38 97 54 57]
DH IY0         [the       ] | [30 58  4]
AH0            [a         ] | [94]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 19]
DH AH0         [the       ] | [17 58  4]
AH0            [a         ] | [94 51]
AH0            [a         ] | [38  8 51]
DH AH0         [the       ] | [58  4 18]
AH0            [a         ] | [67 94 61]
DH AH0         [the       ] | [30 58  4 51]
AH0 N          [an        ] | [38 97 54 59 69]
AH0            [a         ] | [38 94  8 40]
DH AH0         [the       ] | [58  4  8 70]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [40 58  4 51]
AH0            [a         ] | [58  4 51]
DH AH0         [the       ] | [57 58  4  8]
DH IY0         [the       ] | [56 58 50 74 69]
AH0            [a         ] | [94  8]
DH IY0         [the       ] | [58 50 74 69]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [56 58 50 68]
DH AH0         [the       ] | [14 81 13 58  4]
AH0            [a         ] | [84 94 51 70 10]
DH AH0         [the       ] | [83 58  4 61]
DH AH0         [the       ] | [40 58  4 51]
DH AH0         [the       ] | [ 0 58  4]
DH IY0         [the       ] | [ 0 13 58 50 74 69]
DH AH1         [the       ] | [56  4 28]
AH0 N          [an        ] | [58 38 97 54 67 69]
AH0            [a         ] | [67 94]
AH0            [a         ] | [94]
AH0 N          [an        ] | [67 97 54 67 69]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [29 81 13 58 50 74 69]
AH0            [a         ] | [94 61]
AH0            [a         ] | [67 94]
AH0            [a         ] | [67 94 55]
DH IY0         [the       ] | [58 50 69]
AH0            [a         ] | [67 94  8]
AH0            [a         ] | [45 94]
AH0            [a         ] | [29  0 95 94]
AH0            [a         ] | [94]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [81 13 58  4 61]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [94 51]
AH0            [a         ] | [67 94 51 40]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [57 58  4 28 61]
AH0            [a         ] | [67 94 61]
DH AH1         [the       ] | [17 58  4]
AH0            [a         ] | [94 51]
AH0            [a         ] | [94]
DH AH1         [the       ] | [10 58  4]
DH AH0         [the       ] | [ 0 58  4 61]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 58  4 61]
DH IY0         [the       ] | [56 58  4 50 69]
DH AH1         [the       ] | [35 56 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [66 29 14 13 58  4 61]
AH0            [a         ] | [67 94 61]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [67 94 61]
DH AH0         [the       ] | [17 58  4 51]
DH IY0         [the       ] | [56 58 50]
AH0            [a         ] | [14 13 95 94 80  7]
AH0            [a         ] | [94 28 61]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [46 94]
DH AH0         [the       ] | [57 58  4  8]
AH0            [a         ] | [94]
DH AH0         [the       ] | [57 58  4 51]
AH0            [a         ] | [94 28]
AH0 N          [an        ] | [97 54 69]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [14 13 95 94 51]
DH AH1         [the       ] | [56 58  4 73]
DH AH1         [the       ] | [57  4]
DH AH0         [the       ] | [57 58  4 18]
DH IY0         [the       ] | [56 58  4 69]
DH AH0         [the       ] | [72 14 58  4 51]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [21 94 51]
DH IY0         [the       ] | [66 13 56 58 50 74 91]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [94]
AH0            [a         ] | [94 97]
DH IY0         [the       ] | [56 58 50 74]
AH0            [a         ] | [67 94 32]
DH IY0         [the       ] | [57 58 50 74 67 91]
AH0 N          [an        ] | [39 97 54]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [39 94  7]
DH AH1         [the       ] | [56 58  4 80]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [57 58  4 19]
DH AH0         [the       ] | [56 58  4  8]
DH AH1         [the       ] | [32 56 58  4]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [ 3 29 13 95 94 51]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [13 58  4  8]
DH AH0         [the       ] | [56  4]
DH AH1         [the       ] | [10 58  4]
DH AH0         [the       ] | [54 58  4  8]
DH AH1         [the       ] | [57  4]
DH AH1         [the       ] | [14 13 56 58  4]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 61]
DH AH1         [the       ] | [56 58  4]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [56 58 50 74]
DH IY0         [the       ] | [14 13 58 22 74 91]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [72 58  4]
DH IY0         [the       ] | [57  4 74 69 30]
DH IY0         [the       ] | [21 56 58 50 74]
DH AH1         [the       ] | [58  4]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [29 13 95 94 61]
AH0            [a         ] | [14 13 94 28 61]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [94 28 61]
DH IY0         [the       ] | [57 58 50 74 38]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [58  4]
DH AH1         [the       ] | [72 58  4]
DH AH0         [the       ] | [58  4 90]
DH AH0         [the       ] | [29 81 13 58  4]
AH0            [a         ] | [94 49]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4 69]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56  4 51]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [54 58  4 51]
DH AH0         [the       ] | [29 81 13 58  4 51]
DH AH1         [the       ] | [57 58  4 80]
DH AH0         [the       ] | [54 58  4 51]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [94 51 40]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [81 13 58  4 51]
DH AH0         [the       ] | [57 58  4 18]
AH0 N          [an        ] | [94 54 69]
AH0 N          [an        ] | [ 0 95 49  9 97 54 57 59]
DH AH1         [the       ] | [13 29  0 58  4]
AH0            [a         ] | [67 28 61]
AH0            [a         ] | [13 95 94 97]
DH AH0         [the       ] | [29 81 58  4]
DH IY0         [the       ] | [56 58  4 50 74 69]
AH0            [a         ] | [38 94]
DH IY0         [the       ] | [56 58  4 31 68]
DH AH0         [the       ] | [57 58  4 19]
DH AH0         [the       ] | [13 58  4]
DH AH0         [the       ] | [17 58  4]
DH AH0         [the       ] | [56 58  4 73]
DH AH0         [the       ] | [29 14 13  4 90]
DH AH0         [the       ] | [14 13 58  4 51]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [29 81 13 58  4 51]
DH AH0         [the       ] | [56 58  4 51]
DH IY0         [the       ] | [57  4 50 74 31]
DH IY0         [the       ] | [54 58 50]
DH AH0         [the       ] | [66 40 58  4]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [92 94 51 70]
AH0            [a         ] | [95 94 97]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [57 58  4  8]
AH0            [a         ] | [69 94]
AH0            [a         ] | [95 28 61]
DH IY0         [the       ] | [58  4 69 95 93]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [57 58  4  8]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [39 94]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [4]
DH AH0         [the       ] | [14 58  4 51 90]
DH AH1         [the       ] | [18 58  4]
AH0            [a         ] | [94 28]
DH AH1         [the       ] | [13 14 58  4 73]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [39 94 28 61]
AH0            [a         ] | [14 95 94 28 61]
DH AH0         [the       ] | [ 2 58  4  8]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [ 8 40 30 58  4 61]
DH AH1         [the       ] | [56 58  4]
DH AH1         [the       ] | [57 58  4]
AH0 N          [an        ] | [92 38 97 54 67]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4 28 61]
DH AH1         [the       ] | [56 58  4 73]
AH0            [a         ] | [67 94 51 70]
DH AH0         [the       ] | [58  4 51 19]
DH AH0         [the       ] | [58  4 19]
EY1            [a         ] | [67 38 50 74]
AH0            [a         ] | [39 94 73]
DH IY0         [the       ] | [57 58  4 50]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [56 58  4 28 61]
DH AH0         [the       ] | [68 56 40 58  4]
DH IY0         [the       ] | [57 58 50 74]
DH IY0         [the       ] | [10 58 50 74]
DH AH0         [the       ] | [58  4]
AH0 N          [an        ] | [79 97 54]
DH AH1         [the       ] | [56 58  4 73]
AH0 N          [an        ] | [23 67 97 54 98]
DH AH0         [the       ] | [ 2 58  4 51]
DH IY0         [the       ] | [57 58 50 74 38]
AH0            [a         ] | [94]
DH AH0         [the       ] | [57 58  4 97]
DH AH0         [the       ] | [30 58  4 51]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [56 58  4 69 95]
AH0            [a         ] | [58 94 51]
DH AH0         [the       ] | [58  4]
AH0 N          [an        ] | [67 97 54 98 67]
DH IY0         [the       ] | [10 40 58  4]
DH AH0         [the       ] | [56 58  4]
AH0            [a         ] | [94]
DH AH0         [the       ] | [81 58  4]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [30 58  4 51]
DH IY0         [the       ] | [57 58  4 51]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [81 66 40 58  4]
DH AH0         [the       ] | [58  4]
DH IY0         [the       ] | [57 58  4 50 74]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [17 58  4 69 95 49]
AH0            [a         ] | [94 51]
AH0            [a         ] | [67 94 51 40]
DH AH0         [the       ] | [81 58  4]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [29 81 13 58  4 61]
AH0            [a         ] | [67 94 51]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [56 58  4 69 95 49]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [56 58  4 61]
AH0            [a         ] | [33 79 94  8]
DH AH0         [the       ] | [56 58  4]
DH AH1         [the       ] | [56 58  4 46]
DH AH0         [the       ] | [57 58  4  8]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [57 58  4]
AH0            [a         ] | [81 95 94 51]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [57 58  4]
DH AH0         [the       ] | [29 81 58  4 51]
AH0            [a         ] | [94]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4 18]
DH AH0         [the       ] | [81 13 58  4  7]
DH AH0         [the       ] | [30 58  4 51]
DH IY0         [the       ] | [58  4 74]
AH0            [a         ] | [14 13 94]
AH0            [a         ] | [39 94 28  8]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [58  4 51 70 30]
DH AH0         [the       ] | [56 58  4 61]
DH AH0         [the       ] | [30 58  4  8 70]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [13 58  4 79]
AH0            [a         ] | [67 94 61]
AH0            [a         ] | [39 94]
AH0            [a         ] | [39 94]
DH AH1         [the       ] | [56 58  4]
DH AH0         [the       ] | [14 13 58  4]
AH0            [a         ] | [94]
DH AH0         [the       ] | [57 58 38 66 83]
DH AH0         [the       ] | [56 58  4 19]
DH AH1         [the       ] | [56 58  4]
AH0            [a         ] | [25 55  9  7]
DH AH1         [the       ] | [56 58  4 73]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [58  4 28 61]
DH AH0         [the       ] | [17 58  4 51]
DH AH0         [the       ] | [56 58  4  8 70]
AH0 N          [an        ] | [67 94 54]
DH AH0         [the       ] | [14 58  4 51]
AH0 N          [an        ] | [38  8 23 67]
DH IY0         [the       ] | [56 58  4 69]
DH AH0         [the       ] | [56 58  4 51]
DH AH1         [the       ] | [81 58  4 32]
AH0            [a         ] | [39 94  8]
DH AH0         [the       ] | [58  4 51]
AH0            [a         ] | [39 94]
AH0            [a         ] | [67 94]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [68 56 58  4  8 40]
AH0            [a         ] | [67 94]
AH0            [a         ] | [67 94 51]
AH0            [a         ] | [39 94 19]
AH0 N          [an        ] | [67 38 97 54 67]
DH AH0         [the       ] | [56 58  4 97]
AH0            [a         ] | [39 94 19]
AE1 N          [an        ] | [13 95 34 97 54]
DH AH0         [the       ] | [58  4 61]
AH0            [a         ] | [94]
AH0            [a         ] | [67 94 44]
AH0            [a         ] | [79 94]
DH AH0         [the       ] | [57 58  4  8]
DH AH1         [the       ] | [58  4 51]
AH0            [a         ] | [94 51]
AH0            [a         ] | [17 94  7]
DH IY0         [the       ] | [56 58 50 74]
AH0            [a         ] | [67 94  8 70]
DH AH0         [the       ] | [30 58  4 51]
DH AH1         [the       ] | [72 58  4]
DH AH0         [the       ] | [54 58  4  8]
AH0 N          [an        ] | [38 97 54 67 69]
DH IY0         [the       ] | [14 58 50]
AH0            [a         ] | [94 51 70]
DH AH0         [the       ] | [58  4 51]
DH AH0         [the       ] | [58  4 51 40]
AH0            [a         ] | [39 94]
AH0            [a         ] | [39 69 95 94]
DH AH0         [the       ] | [72 56 58  4 51]
AH0            [a         ] | [94 51 70]
DH IY0         [the       ] | [56 58 50 74]
DH AH0         [the       ] | [57 58  4 18]
DH AH0         [the       ] | [58  4 19]
AH0            [a         ] | [94  7]
DH AH1         [the       ] | [56  4]
AH0            [a         ] | [39 94 51 70]
DH AH0         [the       ] | [58  4 19]
DH AH1         [the       ] | [56 58  4 73]
DH IY0         [the       ] | [58  4 74 69]
AH0            [a         ] | [94 51]
AH0            [a         ] | [38 94]
DH AH1         [the       ] | [56 58  4]
DH IY0         [the       ] | [56 58 50 74 67]
AH0            [a         ] | [ 3 14 13 94 51]
DH AH0         [the       ] | [57 58  4 44]
AH0            [a         ] | [94]
AH0            [a         ] | [23 67  7]
AH0            [a         ] | [23 94]
EY1            [a         ] | [50 22]
DH AH1         [the       ] | [58  4]
DH IY0         [the       ] | [56 58 50 74 69]
DH AH1         [the       ] | [56 58  4]
DH AH1         [the       ] | [58  4]
AH0            [a         ] | [39 94]
DH AH0         [the       ] | [13 58  4 51]
DH AH1         [the       ] | [56 58  4 73]
AH0            [a         ] | [14 95 93 94 28 61]
DH AH1         [the       ] | [57 58  4 51]
AH0            [a         ] | [39 94]
DH AH0         [the       ] | [56 58  4  7]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [72 58  4]
DH IY0         [the       ] | [56 58 50 74 38]
DH IY0         [the       ] | [56 58  4 28]
AH0            [a         ] | [94 73]
DH AH1         [the       ] | [57 58  4]
AH0            [a         ] | [39 94 73]
AH0            [a         ] | [67 94]
DH AH0         [the       ] | [29 14 58  4 51]
AH0            [a         ] | [67 94 73]
AH0            [a         ] | [ 4 94 51]
AH0            [a         ] | [94 51 70]
DH IY0         [the       ] | [81 13 58 50 74 91]
DH AH1         [the       ] | [57 58  4]
DH AH0         [the       ] | [81 58  4 51]
DH AH0         [the       ] | [ 0 58  4 28 61]
DH AH0         [the       ] | [72 58  4 61]
AH0            [a         ] | [94 51]
AH0            [a         ] | [14 95 94 55  8]
AH0            [a         ] | [46 94]
DH AH0         [the       ] | [30 58  4]
EY1            [a         ] | [67 94]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [56  4 19]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [30 58  4  8]
AH0            [a         ] | [79 94 51]
DH IY0         [the       ] | [14 13 58  4 74 69]
DH AH0         [the       ] | [57 58  4  7]
L EY1 D IY0    [lady      ] | [57  7 84 31 74 68 23 50 74 68]
EY1            [a         ] | [38  8]
AH0            [a         ] | [94 73]
DH IY0         [the       ] | [58  4 74 69]
DH IY0         [the       ] | [58 50 74]
DH AH1         [the       ] | [57 58  4]
DH IY0         [the       ] | [56 58 50 74 88]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [30 58  4  7]
AH0            [a         ] | [67 38 28  8]
DH IY0         [the       ] | [56 58 50 74]
DH IY0         [the       ] | [58  4 51]
DH AH0         [the       ] | [56 58  4  8]
DH IY0         [the       ] | [30 58 50 74 69]
DH AH0         [the       ] | [56 58  4  7]
DH IY0         [the       ] | [56 58  4]
DH IY0         [the       ] | [58  4]
DH AH1         [the       ] | [14 13 58  4]
AH0            [a         ] | [39 94 19]
AH0            [a         ] | [95 94]
DH AH0         [the       ] | [57 56 58  4  7]
L EY1 D IY0    [lady      ] | [ 7 84 31 74 68 23 50 74 26 68 69]
DH AH0         [the       ] | [56 58  4  7]
DH AH0         [the       ] | [56 58  4 51]
AH0            [a         ] | [79 94 61]
DH AH1         [the       ] | [54 58  4]
DH IY0         [the       ] | [30 58  4]
DH AH0         [the       ] | [58  4 28]
AH0            [a         ] | [67 94 51]
DH AH0         [the       ] | [56 58  4  8]
AH0            [a         ] | [67 38 94]
AH0            [a         ] | [85 38 94  8]
DH AH0         [the       ] | [58  4 73]
AH0            [a         ] | [82 94 61]
AH0            [a         ] | [67 94 28 61]
DH IY0         [the       ] | [50 74 67]
AH0            [a         ] | [94 51]
DH AH0         [the       ] | [40 58  4]
AH0            [a         ] | [94 28 61]
AH0 N          [an        ] | [38 97 54 69]
AH0            [a         ] | [82 94  8]
AH0            [a         ] | [91 94 97]
DH AH0         [the       ] | [56 58  4 51]
DH AH0         [the       ] | [57 58  4  7]
DH IY0         [the       ] | [58 50 74 69]
DH AH0         [the       ] | [58  4 61]
DH AH0         [the       ] | [72 58  4]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [56 58  4  8]
DH AH0         [the       ] | [57 58  4]
DH AH0         [the       ] | [10 58  4]
DH AH0         [the       ] | [56 58  4]
DH IY0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4  8]
DH AH0         [the       ] | [58  4]
DH AH0         [the       ] | [58  4 51]
DH IY0         [the       ] | [58 74]
DH AH0         [the       ] | [56  4]
DH IY0         [the       ] | [56 58  4]
DH IY0         [the       ] | [58  4 74]
EY1            [a         ] | [ 4 51]
DH AH0         [the       ] | [58  4]
AH0            [a         ] | [92 94 51 70]
DH IY0         [the       ] | [ 0 58  4 74 69 95]
DH AH0         [the       ] | [56 58  4 19]
AH0            [a         ] | [94]
DH IY0         [the       ] | [56 58  4]
AH0            [a         ] | [33 94 51]
DH AH1         [the       ] | [58  4]
DH AH0         [the       ] | [58  4  8]
AH0            [a         ] | [67 38  8]
DH AH0         [the       ] | [58  4 61]
DH IY0         [the       ] | [57 58  4]
DH AH0         [the       ] | [72  0 58  4]
DH AH0         [the       ] | [81 13 58  4 51 40]
DH AH0         [the       ] | [56 58  4]
DH AH0         [the       ] | [58  4]
DH AH1         [the       ] | [69 66 56 58  4]
DH AH0         [the       ] | [56 58  4]
