Class 0
1993-147964-0010 9.90 10.34
2428-83705-0007 2.16 2.42
2803-161169-0005 13.28 13.74
2803-161169-0009 22.32 22.75
2902-9008-0000 0.82 1.14
3000-15664-0008 6.84 7.28
3000-15664-0035 2.93 3.24
3576-138058-0027 6.23 6.52
5338-24615-0002 3.28 3.70
5338-24615-0007 1.05 1.40
5338-24640-0003 1.16 1.46
5338-284437-0006 0.61 0.98
5694-64038-0017 6.41 6.81
6295-64301-0015 0.83 1.32
6345-93306-0004 1.60 1.93
777-126732-0069 2.10 2.41
7976-105575-0015 0.80 1.16
8297-275156-0001 3.21 3.50
84-121550-0020 6.04 6.36
8842-302201-0004 3.51 3.77

Class 391
1272-141231-0014 0.49 0.61
1462-170142-0016 2.62 2.79
1462-170142-0019 4.90 5.04
174-168635-0015 2.59 2.74
1988-24833-0015 0.31 0.46
1993-147149-0003 8.78 8.91
1993-147149-0023 8.27 8.43
1993-147966-0004 1.55 1.65
2035-147961-0021 4.43 4.55
2086-149220-0041 0.35 0.53
2277-149896-0031 0.17 0.29
2428-83699-0022 0.49 0.63
2428-83699-0035 0.25 0.37
5694-64029-0012 5.79 5.93
6295-64301-0009 0.18 0.31
6319-64726-0000 7.37 7.51
7850-111771-0004 4.25 4.45
7850-73752-0007 6.26 6.41
8842-304647-0002 3.09 3.27
8842-304647-0002 23.12 23.31
8842-304647-0002 28.96 29.13

Class 392
1462-170138-0018 0.48 0.82
1673-143396-0005 0.51 0.81
2277-149897-0034 0.55 0.92
2412-153954-0017 5.07 5.29
2428-83705-0023 2.62 2.94
2428-83705-0024 0.64 0.88
251-118436-0013 1.29 1.79
251-137823-0000 1.54 1.99
2803-154320-0001 10.50 11.00
2902-9008-0003 10.49 10.75
3081-166546-0074 0.87 1.14
3853-163249-0028 0.98 1.19
3853-163249-0051 3.21 3.48
5694-64025-0010 20.30 20.63
6241-61946-0008 0.94 1.18
6313-66125-0015 2.35 2.62
6345-93306-0016 1.25 1.57
7976-110523-0000 11.50 11.92
7976-110523-0005 6.71 6.87
84-121123-0002 1.50 2.01
8842-304647-0002 18.93 19.37

Class 393
1272-135031-0000 7.53 7.88
1673-143397-0014 8.57 9.11
1919-142785-0023 5.89 6.22
1993-147149-0006 26.36 26.75
2078-142845-0031 5.79 6.25
2078-142845-0051 6.75 7.41
2086-149220-0042 1.47 1.84
251-118436-0015 2.29 2.78
2803-154320-0010 1.89 2.45
3536-8226-0007 0.34 0.69
3576-138058-0017 1.93 2.21
3752-4944-0007 0.60 1.01
5338-24615-0011 4.08 4.46
5536-43359-0011 1.26 1.62
6345-64257-0018 0.58 0.85
6345-93306-0006 1.39 1.77
652-130726-0017 0.52 0.89
652-130726-0020 0.77 1.15
7850-281318-0016 1.30 1.92
7976-110124-0008 2.06 2.41
8297-275156-0002 2.49 3.09

Class 394
1988-147956-0000 7.05 7.49
1993-147965-0005 5.32 5.58
1993-147965-0008 3.29 3.64
2078-142845-0045 0.80 1.19
251-136532-0004 10.49 10.94
2902-9006-0015 0.54 0.99
3081-166546-0079 1.62 2.02
3752-4944-0017 6.12 6.58
3853-163249-0052 8.91 9.22
5694-64038-0004 6.29 6.75
6295-244435-0007 2.40 2.93
6319-275224-0003 5.99 6.37
6319-64726-0007 11.67 12.12
6319-64726-0016 2.69 3.19
6319-64726-0019 11.08 11.53
6345-64257-0019 1.59 2.14
652-129742-0009 5.02 5.53
7976-110124-0018 3.71 4.02
8297-275154-0000 1.71 2.22
8297-275155-0018 0.70 1.18
8297-275155-0027 1.64 2.09

Class 395
1272-141231-0015 2.39 2.75
1993-147149-0005 3.70 4.02
1993-147965-0006 1.03 1.61
2035-147961-0003 0.89 1.28
2035-152373-0005 8.74 8.94
2277-149896-0034 2.60 2.96
2412-153954-0007 1.49 1.71
251-137823-0009 4.04 4.46
3000-15664-0029 3.14 3.54
3081-166546-0013 2.65 3.14
3081-166546-0030 6.61 6.89
422-122949-0011 5.95 6.18
422-122949-0014 26.25 26.81
422-122949-0027 10.60 11.04
5338-24640-0009 5.08 5.34
5895-34629-0017 2.94 3.43
6319-275224-0005 0.53 1.15
6319-64726-0010 2.84 3.29
777-126732-0053 0.74 1.16
7976-110523-0008 6.24 6.55
8297-275156-0013 8.73 9.31

Class 396
1919-142785-0028 1.33 1.38
1919-142785-0034 0.86 0.91
1919-142785-0042 1.41 1.46
1988-148538-0013 4.00 4.10
2078-142845-0010 6.66 6.76
2277-149897-0016 3.39 3.44
2277-149897-0034 2.72 2.76
2428-83705-0026 1.31 1.39
2428-83705-0040 1.60 1.67
251-136532-0000 5.77 5.83
251-136532-0004 1.21 1.27
3000-15664-0019 12.64 12.78
3752-4943-0024 2.66 2.76
3752-4944-0050 0.37 0.43
5536-43359-0007 15.26 15.33
5536-43359-0009 3.49 3.53
6295-64301-0023 4.08 4.19
6313-66125-0021 4.35 4.38
8297-275155-0011 3.02 3.05
8297-275156-0003 7.85 7.96
8842-302196-0007 3.55 3.61

Class 397
1462-170142-0040 0.98 1.38
1919-142785-0015 1.43 1.88
1988-24833-0011 5.46 5.97
1993-147964-0003 3.96 4.39
1993-147964-0005 7.39 7.76
2086-149220-0028 2.13 2.56
3000-15664-0025 4.20 4.76
3000-15664-0036 4.83 5.30
3000-15664-0042 2.54 3.03
3081-166546-0001 5.14 5.58
3536-8226-0032 3.54 3.99
3752-4944-0035 0.91 1.41
3853-163249-0028 8.66 9.09
5694-64029-0012 4.70 5.17
6319-64726-0018 10.59 10.89
777-126732-0064 5.17 5.57
7850-111771-0003 0.61 1.13
7850-281318-0020 0.79 1.14
7976-110523-0019 0.74 1.03
7976-110523-0021 4.37 4.76
84-121550-0010 6.67 7.15

Class 398
1462-170145-0015 3.65 3.91
1993-147965-0000 0.89 1.15
2035-147960-0001 1.11 1.33
2277-149897-0002 0.90 1.22
2277-149897-0019 1.08 1.41
2412-153948-0010 1.79 1.97
2803-154320-0000 10.27 10.54
3536-23268-0007 6.15 6.34
3536-8226-0017 1.24 1.50
3576-138058-0033 10.78 11.05
3853-163249-0043 0.73 0.90
6241-61943-0017 4.35 4.54
6241-66616-0020 0.89 1.14
6241-66616-0023 1.23 1.46
6319-64726-0017 1.40 1.74
6345-93302-0017 1.74 1.95
6345-93306-0023 6.56 6.85
7850-286674-0002 1.32 1.68
7976-105575-0013 1.06 1.42
8297-275155-0032 9.27 9.56
84-121550-0015 6.60 6.88

Class 399
2086-149220-0013 0.66 1.24
2428-83699-0006 6.28 6.71
251-118436-0000 5.37 5.88
251-118436-0003 5.99 6.53
2902-9008-0003 12.52 12.93
3000-15664-0033 18.91 19.38
3752-4944-0063 1.35 1.81
422-122949-0014 1.01 1.76
5694-64025-0018 0.61 1.11
5694-64038-0020 0.79 1.33
6319-275224-0002 1.32 1.99
6319-275224-0006 5.16 5.56
652-130726-0021 9.92 10.20
652-130737-0002 2.86 3.35
652-130737-0002 6.59 7.05
652-130737-0003 2.61 3.04
652-130737-0009 2.31 2.73
652-130737-0010 4.26 4.65
652-130737-0011 3.10 3.62
8297-275155-0026 0.96 1.57
8297-275156-0010 12.53 13.19

Class 400
1272-135031-0015 4.55 4.76
1919-142785-0033 3.68 3.84
1988-147956-0024 1.78 1.91
1993-147966-0001 10.36 10.51
2277-149897-0029 4.17 4.36
3081-166546-0067 0.96 1.16
3081-166546-0070 5.89 6.07
3170-137482-0017 12.53 12.70
3576-138058-0018 6.29 6.45
3576-138058-0035 1.00 1.21
3853-163249-0036 7.36 7.51
3853-163249-0043 1.38 1.55
3853-163249-0053 9.17 9.38
422-122949-0014 4.82 4.98
5338-284437-0009 7.41 7.57
5536-43363-0014 8.42 8.57
6313-66125-0027 10.24 10.40
652-130726-0020 1.56 1.68
652-130737-0000 1.22 1.41
8842-302203-0002 13.92 14.02

Class 401
1673-143396-0009 14.21 14.34
174-50561-0015 9.99 10.41
1919-142785-0003 0.50 0.78
1919-142785-0059 7.24 7.40
1988-24833-0028 1.44 1.81
2277-149874-0016 1.65 1.89
2277-149874-0019 6.92 7.05
2428-83699-0025 0.68 0.92
251-118436-0013 7.19 7.30
3000-15664-0007 2.09 2.46
3536-8226-0010 3.50 3.74
3752-4943-0008 0.65 0.80
3752-4944-0021 0.94 1.09
3853-163249-0031 7.29 7.60
5694-64038-0022 2.16 2.42
6295-244435-0036 6.04 6.19
6313-76958-0021 9.67 9.90
6345-93302-0000 7.07 7.46
7850-286674-0010 9.33 9.53
8297-275154-0010 3.26 3.42

Class 402
1919-142785-0015 3.15 3.39
1919-142785-0022 2.04 2.24
2277-149896-0012 0.36 0.47
2277-149897-0003 2.47 2.59
2277-149897-0011 0.40 0.53
2412-153948-0000 8.85 8.97
2412-153948-0001 1.42 1.56
2428-83699-0017 11.31 11.50
2803-154320-0000 5.23 5.42
3170-137482-0007 8.57 8.69
3576-138058-0037 6.74 6.91
5338-24615-0009 0.80 0.97
5895-34615-0007 4.30 4.48
5895-34622-0009 4.39 4.54
5895-34622-0009 8.57 8.69
5895-34629-0026 0.48 0.64
6241-61946-0011 0.61 0.74
6313-66129-0025 2.93 3.15
6345-93302-0027 1.60 1.71
7976-110124-0009 0.82 1.02

Class 403
1272-141231-0002 8.05 8.28
1462-170142-0005 6.01 6.36
174-168635-0018 10.77 11.15
1988-147956-0001 13.42 13.71
1988-147956-0008 8.58 8.81
2035-147961-0010 2.26 2.70
2412-153954-0023 1.91 2.26
3081-166546-0031 9.75 10.04
3752-4943-0002 6.67 6.95
3752-4944-0032 4.08 4.27
6241-66616-0000 7.14 7.39
6241-66616-0017 5.97 6.19
6313-66125-0020 2.59 2.80
6313-66129-0000 2.39 2.60
6319-275224-0016 2.15 2.47
6345-64257-0013 5.68 6.08
6345-93306-0010 4.83 5.16
7850-73752-0009 5.05 5.29
8297-275154-0005 1.96 2.28
8842-302196-0005 8.14 8.44

Class 404
1272-135031-0001 9.47 9.72
1272-141231-0025 5.36 5.77
1462-170145-0016 2.64 2.80
1673-143397-0010 1.64 1.87
1993-147966-0001 0.65 0.87
2412-153947-0012 0.70 0.89
2428-83705-0034 0.94 1.23
251-136532-0011 0.88 1.02
251-136532-0013 2.08 2.53
3081-166546-0044 0.39 0.62
3170-137482-0042 5.53 5.76
3752-4944-0069 6.92 7.18
5536-43358-0002 0.53 0.78
5895-34622-0007 3.37 3.66
6241-61946-0019 0.95 1.11
6295-244435-0022 5.18 5.47
6319-275224-0019 3.83 4.07
6345-64257-0013 4.70 4.89
777-126732-0003 5.43 6.01
8297-275155-0006 1.60 1.89

Class 405
1673-143396-0003 2.20 2.42
1673-143396-0012 6.76 6.99
1919-142785-0047 3.57 3.72
2902-9008-0014 11.66 11.92
3081-166546-0088 2.62 2.90
3081-166546-0089 8.22 8.56
3536-23268-0021 5.94 6.11
3536-8226-0018 3.78 4.00
3536-8226-0027 0.41 0.62
3576-138058-0014 16.82 17.02
3576-138058-0036 0.46 0.73
3853-163249-0010 7.78 8.21
3853-163249-0017 7.54 7.76
3853-163249-0054 2.29 2.50
652-130726-0016 1.47 1.63
84-121123-0006 4.31 4.51
84-121123-0026 9.58 9.75
84-121550-0006 4.96 5.17
84-121550-0020 4.30 4.57
84-121550-0031 7.07 7.25

Class 406
1673-143396-0018 8.23 8.47
1988-148538-0012 7.34 7.58
2078-142845-0005 25.09 25.58
2078-142845-0051 4.89 5.12
251-136532-0000 7.27 7.64
251-136532-0004 19.34 19.83
2803-154328-0020 10.18 10.57
3000-15664-0035 13.84 14.11
3170-137482-0017 8.87 9.12
3170-137482-0047 12.32 12.54
3576-138058-0011 2.15 2.40
3576-138058-0014 6.48 6.79
3576-138058-0024 0.42 0.69
3576-138058-0035 7.37 7.62
3576-138058-0040 1.79 2.02
6345-64257-0001 11.41 11.62
7976-105575-0029 0.25 0.47
7976-105575-0029 4.95 5.16
7976-110124-0006 4.71 4.98
7976-110523-0017 9.27 9.50

Class 407
1673-143396-0014 9.55 9.89
1988-24833-0026 0.68 1.07
2078-142845-0008 6.78 7.25
2078-142845-0025 2.06 2.48
2277-149896-0024 2.20 2.63
2277-149897-0017 5.26 5.66
2412-153954-0006 1.34 2.00
251-136532-0000 4.11 4.68
2902-9006-0003 0.79 1.29
3000-15664-0022 3.84 4.37
3000-15664-0041 3.74 4.27
3853-163249-0000 5.17 5.70
422-122949-0009 3.47 3.87
5338-24615-0011 3.53 3.99
5895-34622-0018 1.33 1.81
7976-105575-0021 2.13 2.67
8297-275154-0010 0.88 1.40
8842-302201-0010 1.19 1.57
8842-302201-0014 0.99 1.35
8842-302201-0015 1.11 1.51

Class 408
1272-141231-0005 1.25 1.50
174-168635-0003 11.48 11.83
1993-147149-0013 0.51 0.87
2086-149220-0000 1.57 1.85
2412-153954-0020 1.25 1.53
2428-83705-0015 2.06 2.49
2428-83705-0035 2.67 3.01
2428-83705-0041 1.31 1.70
3000-15664-0027 2.37 2.65
3081-166546-0061 4.17 4.42
3170-137482-0005 0.64 0.92
3752-4944-0018 1.07 1.56
5338-24640-0006 3.02 3.47
6241-61943-0023 0.76 0.96
6295-244435-0002 1.11 1.52
6319-57405-0001 8.85 9.27
6319-64726-0017 1.74 2.07
6345-93302-0026 4.07 4.37
7976-110523-0010 1.89 2.26
84-121550-0017 5.07 5.45

Class 409
1272-135031-0015 0.93 1.48
1272-141231-0027 5.51 6.05
2086-149220-0049 10.00 10.45
2902-9006-0014 15.50 15.88
3000-15664-0005 3.06 3.52
3000-15664-0033 7.02 7.45
3000-15664-0034 9.35 9.81
3000-15664-0038 9.74 10.32
3000-15664-0041 6.37 6.72
3536-8226-0017 1.50 1.89
3576-138058-0020 9.12 9.56
422-122949-0013 9.34 9.86
5338-24615-0007 7.93 8.31
5338-24640-0007 7.64 8.09
5694-64029-0018 1.39 1.78
6295-244435-0004 4.01 4.48
6313-66129-0018 5.02 5.57
7850-73752-0000 2.23 2.93
84-121550-0033 2.68 3.14
8842-302201-0012 0.47 0.95

Class 410
1919-142785-0057 0.88 1.05
2412-153954-0019 5.99 6.11
2412-153954-0021 3.25 3.35
2902-9008-0004 2.48 2.61
2902-9008-0012 4.43 4.55
3170-137482-0044 14.09 14.29
3536-23268-0006 2.71 2.82
3536-8226-0012 3.11 3.21
5338-284437-0007 1.59 1.74
5536-43363-0009 15.53 15.73
5895-34615-0010 1.79 1.91
6241-61943-0027 14.54 14.74
6241-66616-0011 7.95 8.05
6295-64301-0023 7.08 7.25
7850-286674-0014 2.36 2.47
7976-110523-0020 1.19 1.31
8842-302201-0003 0.57 0.70
8842-302201-0004 5.75 5.90
8842-302201-0008 1.11 1.23
8842-302203-0002 12.24 12.34

Class 411
174-50561-0001 0.93 1.37
1919-142785-0004 4.04 4.63
1988-147956-0026 3.98 4.32
2035-152373-0007 4.78 5.36
2428-83699-0001 1.41 1.98
2902-9006-0001 5.05 5.63
3536-8226-0022 6.40 6.74
3576-138058-0002 10.77 11.24
6241-61946-0011 4.58 5.00
6241-66616-0003 4.52 5.06
6313-66129-0026 2.54 3.05
6345-64257-0001 15.22 15.76
777-126732-0063 4.02 4.50
7850-281318-0008 3.64 4.10
7850-281318-0008 5.51 5.88
7850-281318-0023 2.72 3.33
7850-73752-0003 24.72 25.21
7976-105575-0022 4.38 5.05
7976-110523-0020 3.67 4.22
8842-302196-0000 13.97 14.48

Class 412
1462-170142-0041 3.93 4.16
174-168635-0012 1.31 1.64
1919-142785-0059 2.68 3.06
1993-147964-0008 4.18 4.52
2035-147961-0009 0.62 0.93
2412-153947-0015 6.45 6.79
251-137823-0008 5.06 5.43
2902-9006-0001 9.55 9.87
3170-137482-0009 3.10 3.47
3170-137482-0024 1.85 2.10
5338-24615-0002 9.35 9.81
5536-43363-0006 5.42 5.78
6241-61943-0014 1.80 2.09
6241-61946-0006 6.35 6.64
6345-93302-0029 7.65 7.97
652-130726-0016 5.97 6.31
777-126732-0041 7.42 7.74
7976-105575-0000 6.87 7.21
7976-105575-0015 2.61 2.90
84-121550-0029 6.18 6.56

Class 413
1272-141231-0027 5.12 5.51
1462-170142-0021 6.25 6.47
174-50561-0016 8.06 8.32
1919-142785-0055 0.78 1.02
2412-153947-0014 11.74 11.97
251-136532-0000 8.67 8.98
2803-154328-0018 5.33 5.69
3081-166546-0089 11.11 11.42
3576-138058-0020 15.89 16.26
3853-163249-0033 2.53 2.94
422-122949-0015 10.46 10.69
422-122949-0032 3.38 3.57
5536-43363-0007 8.00 8.25
6295-64301-0004 1.88 2.33
6319-275224-0001 7.58 7.98
652-129742-0010 1.64 1.90
652-129742-0014 2.10 2.27
8297-275156-0002 3.09 3.49
8297-275156-0008 4.93 5.31
84-121550-0016 7.56 7.95

Class 414
1462-170145-0022 2.56 2.70
1673-143397-0016 9.84 9.94
174-168635-0007 8.23 8.39
2277-149896-0001 1.83 1.96
2277-149896-0013 4.28 4.41
2277-149896-0033 0.46 0.58
251-137823-0000 2.28 2.39
2803-161169-0002 0.54 0.71
3536-23268-0000 14.75 14.87
3536-8226-0002 0.84 0.96
3576-138058-0016 6.94 7.07
5338-24640-0007 9.53 9.69
6295-64301-0029 1.98 2.10
6313-66129-0008 3.00 3.10
6345-93302-0001 5.97 6.11
6345-93302-0025 0.33 0.44
6345-93302-0026 0.51 0.60
7850-73752-0008 2.57 2.73
7976-110523-0002 0.54 0.72

Class 415
174-50561-0004 1.11 1.61
174-50561-0006 4.43 4.91
1993-147149-0030 10.43 10.90
1993-147966-0001 9.83 10.22
2803-154328-0021 2.43 2.81
2803-161169-0000 1.18 1.75
2803-161169-0015 11.11 11.61
3000-15664-0033 8.54 9.10
3576-138058-0023 8.16 8.62
3752-4944-0062 2.60 3.11
5536-43363-0015 3.96 4.53
7850-286674-0014 2.99 3.49
7976-110124-0002 1.86 2.20
7976-110124-0006 4.11 4.58
7976-110124-0021 2.62 3.11
7976-110523-0005 0.86 1.36
8297-275155-0005 2.16 2.67
8297-275155-0022 5.43 5.91
84-121550-0001 0.66 1.15

Class 416
1272-141231-0023 1.57 1.99
1993-147149-0013 4.00 4.27
1993-147149-0027 0.72 1.13
2035-147961-0021 0.52 0.94
2277-149874-0011 1.34 1.71
2277-149896-0008 1.43 1.80
2412-153947-0015 8.66 8.83
2428-83699-0013 0.91 1.21
2428-83699-0016 0.70 0.89
251-136532-0004 5.02 5.50
2803-161169-0008 1.20 1.64
3170-137482-0007 15.45 15.84
3536-8226-0003 7.00 7.25
3752-4944-0011 2.05 2.39
422-122949-0019 10.22 10.61
5694-64025-0016 2.88 3.12
6345-64257-0007 3.78 4.13
8842-302196-0005 7.12 7.36
8842-302196-0012 1.11 1.32

Class 417
1272-135031-0002 10.01 10.15
1272-141231-0025 0.74 0.97
1462-170138-0002 2.68 2.84
1919-142785-0057 3.31 3.52
2078-142845-0025 6.73 6.97
2078-142845-0032 2.51 2.78
2078-142845-0032 8.05 8.29
2078-142845-0037 10.41 10.71
2078-142845-0051 8.80 9.08
2428-83699-0010 0.59 0.78
2803-154328-0016 0.62 0.86
2902-9008-0012 1.64 1.86
3853-163249-0037 3.04 3.22
5536-43363-0017 2.90 3.03
5694-64025-0001 1.33 1.56
6295-64301-0015 5.04 5.27
6313-76958-0004 0.94 1.20
6313-76958-0031 0.44 0.57
777-126732-0026 0.47 0.61

Class 418
1272-128104-0009 3.49 3.80
174-168635-0002 9.88 10.15
2086-149220-0010 3.17 3.43
2086-149220-0019 10.45 10.76
2412-153947-0014 11.97 12.32
2428-83705-0001 4.93 5.32
3081-166546-0076 0.93 1.15
3576-138058-0002 19.06 19.56
3576-138058-0011 2.40 2.62
3576-138058-0017 9.34 9.55
3576-138058-0020 14.19 14.58
422-122949-0022 6.55 6.91
5536-43363-0010 2.98 3.38
6241-66616-0017 1.40 1.74
6295-64301-0030 4.05 4.35
6319-275224-0000 1.91 2.33
6319-275224-0006 3.96 4.25
6345-93306-0013 4.70 5.13
652-129742-0013 2.71 3.07

Class 419
1272-128104-0004 17.45 17.83
1462-170142-0019 5.36 5.80
1462-170145-0021 1.22 1.71
1673-143396-0008 11.18 11.68
1673-143396-0019 14.55 15.09
1919-142785-0007 17.50 17.84
1993-147149-0022 12.89 13.25
2086-149220-0014 6.85 7.18
2428-83699-0000 2.38 2.77
3752-4944-0047 3.33 3.83
422-122949-0014 24.49 24.99
5895-34615-0021 6.88 7.22
6295-244435-0039 0.83 1.26
6345-93306-0025 5.46 5.87
652-130726-0024 3.96 4.26
652-130737-0001 1.08 1.47
777-126732-0070 3.36 3.88
84-121550-0018 3.56 4.02
8842-304647-0002 0.40 0.93

Class 420
1462-170142-0042 1.47 2.01
1993-147149-0012 0.47 0.99
1993-147149-0020 12.38 12.68
1993-147149-0021 6.60 7.01
2078-142845-0025 0.86 1.24
2277-149897-0025 0.50 0.79
2412-153947-0015 7.88 8.22
251-118436-0001 2.90 3.49
3000-15664-0001 11.23 11.65
3000-15664-0003 0.62 1.39
3081-166546-0016 4.06 4.47
3536-23268-0018 6.65 7.22
5338-284437-0028 2.07 2.46
6295-64301-0019 8.45 8.97
6319-275224-0001 6.21 6.75
6319-275224-0013 2.13 2.69
6345-93306-0003 1.22 1.61
777-126732-0063 1.23 1.79
84-121123-0003 4.29 4.66

Class 421
1673-143396-0005 5.69 6.06
1673-143396-0011 12.36 12.64
1673-143397-0001 2.08 2.49
1988-148538-0011 5.85 6.27
1988-24833-0018 3.56 3.85
2078-142845-0031 10.70 11.05
2277-149896-0020 2.52 2.83
2277-149897-0022 7.15 7.47
251-136532-0018 0.29 0.72
2803-154328-0004 8.18 8.51
3576-138058-0000 10.88 11.24
3752-4944-0012 2.37 2.73
3752-4944-0033 1.28 1.62
422-122949-0019 3.37 3.72
5536-43358-0017 3.45 3.81
777-126732-0063 11.86 12.18
7850-111771-0009 7.06 7.41
8297-275155-0025 1.67 2.05
8297-275155-0029 7.71 8.13

Class 422
1462-170142-0023 1.61 1.76
2035-147961-0032 5.96 6.17
2035-152373-0017 1.67 1.82
2277-149874-0014 1.57 1.70
2412-153947-0014 10.52 10.66
2428-83705-0004 5.88 6.03
251-118436-0020 4.23 4.38
5338-24615-0008 0.62 0.81
5536-43358-0017 4.16 4.33
5895-34629-0030 8.16 8.37
6241-66616-0009 9.31 9.49
6295-64301-0000 16.29 16.46
6295-64301-0005 3.61 3.80
6313-66129-0007 0.34 0.52
777-126732-0067 2.36 2.52
7976-110124-0015 0.87 1.04
7976-110523-0011 5.58 5.76
8842-302203-0002 14.36 14.47
8842-304647-0002 3.95 4.08

Class 423
1988-147956-0007 2.90 3.21
1988-24833-0018 1.65 1.83
1988-24833-0022 0.88 1.11
2078-142845-0030 10.00 10.19
2412-153948-0007 8.32 8.59
251-137823-0021 3.40 3.76
3000-15664-0034 6.23 6.48
3170-137482-0022 5.45 5.69
3170-137482-0040 3.88 4.09
3536-8226-0004 4.34 4.69
3576-138058-0010 12.88 13.14
3752-4944-0056 2.08 2.42
5536-43358-0008 17.32 17.58
5694-64025-0016 0.72 1.00
6241-61943-0005 2.84 3.13
6241-61943-0011 1.88 2.16
6313-66125-0010 2.54 2.71
6345-93306-0013 0.31 0.51
7976-110124-0013 0.58 0.91

Class 424
1272-141231-0010 2.44 2.69
1462-170138-0018 3.24 3.46
1993-147149-0024 8.07 8.51
2035-147961-0004 3.06 3.42
2078-142845-0008 6.25 6.78
2803-154328-0001 1.14 1.59
2803-154328-0019 4.45 4.87
3576-138058-0019 4.36 4.76
3853-163249-0036 20.32 20.60
5536-43358-0008 15.77 16.09
5694-64038-0016 1.81 2.12
6241-66616-0001 1.10 1.41
6313-66129-0002 3.01 3.36
6345-64257-0000 1.16 1.42
6345-64257-0006 1.14 1.51
6345-93306-0013 3.31 3.63
6345-93306-0023 2.34 2.63
777-126732-0056 8.67 9.09
7976-105575-0007 0.86 1.15

Class 425
174-84280-0007 0.67 1.15
1919-142785-0011 7.28 7.70
2412-153948-0008 1.98 2.34
251-136532-0018 2.01 2.58
3170-137482-0001 1.99 2.27
3853-163249-0010 4.40 4.94
422-122949-0009 10.02 10.47
5536-43358-0002 1.20 1.55
5536-43359-0012 0.71 1.15
5536-43363-0010 6.77 7.19
5895-34629-0011 2.25 2.62
6241-66616-0004 1.85 2.23
6241-66616-0016 1.23 1.53
6313-66129-0017 1.28 1.68
6313-76958-0029 2.20 2.54
6319-57405-0001 7.86 8.32
652-129742-0011 2.17 2.52
8297-275156-0010 11.04 11.65
8842-304647-0002 27.01 27.41

Class 426
1988-147956-0024 0.69 1.01
2803-154320-0007 0.42 0.93
2803-154328-0005 0.52 1.08
2803-154328-0008 3.70 4.26
2803-154328-0015 18.10 18.58
2803-161169-0014 7.62 8.03
2902-9008-0004 1.36 1.67
2902-9008-0006 5.26 5.87
2902-9008-0012 5.90 6.50
3752-4944-0027 1.83 2.06
422-122949-0011 7.91 8.31
5536-43358-0004 2.54 2.93
5536-43359-0003 6.35 6.81
5694-64029-0027 3.37 3.96
6295-64301-0005 3.15 3.61
6295-64301-0022 9.48 10.17
6295-64301-0023 9.99 10.44
6295-64301-0024 4.35 4.74
7976-110523-0017 7.32 7.52

Class 427
2412-153954-0010 0.39 0.54
2412-153954-0010 3.91 4.08
251-118436-0002 1.45 1.66
251-118436-0018 0.38 0.55
3170-137482-0017 11.81 11.98
3170-137482-0022 0.47 0.61
3170-137482-0027 3.44 3.68
3170-137482-0027 4.42 4.60
3752-4944-0020 0.19 0.33
5694-64038-0020 0.33 0.46
6295-244435-0008 0.44 0.56
6295-244435-0010 0.49 0.61
6295-244435-0025 0.13 0.25
6295-244435-0028 0.45 0.60
6295-244435-0040 0.41 0.54
6345-93302-0005 5.86 5.99
6345-93302-0008 1.49 1.65
6345-93302-0025 0.21 0.33
8297-275154-0008 0.49 0.71

Class 428
1993-147964-0009 6.23 6.69
2035-147960-0003 4.80 5.33
2086-149220-0031 7.83 8.21
2086-149220-0035 1.75 2.16
251-118436-0016 4.91 5.43
251-118436-0019 3.18 3.63
2803-161169-0004 1.36 1.78
3000-15664-0017 13.43 13.88
3000-15664-0028 5.85 6.22
3853-163249-0042 6.14 6.52
422-122949-0013 24.90 25.27
5694-64038-0019 2.84 3.35
5694-64038-0020 2.85 3.25
5895-34622-0004 2.60 2.95
6295-244435-0018 4.61 5.13
6319-57405-0006 6.83 7.38
6345-93302-0012 3.01 3.34
652-130737-0007 3.14 3.54
8842-304647-0003 2.32 2.68

Class 429
1272-135031-0011 0.52 0.73
174-50561-0015 0.51 0.80
1919-142785-0025 1.53 1.83
1919-142785-0043 0.49 0.69
2035-147961-0029 0.51 0.73
3081-166546-0038 2.01 2.29
3081-166546-0063 0.49 1.04
3081-166546-0078 0.51 1.20
3081-166546-0087 3.12 3.62
3853-163249-0034 0.33 0.58
5338-284437-0032 3.28 3.54
6313-66125-0027 0.27 0.51
6313-66129-0006 0.26 0.56
6313-76958-0006 0.21 0.50
6345-64257-0009 11.16 11.41
6345-93306-0004 0.54 0.80
777-126732-0013 14.35 14.59
777-126732-0066 5.41 5.76
8842-304647-0006 18.10 18.34

Class 430
2078-142845-0026 0.66 1.11
2078-142845-0027 2.09 2.55
2078-142845-0030 4.02 4.44
2078-142845-0037 13.52 13.87
2086-149220-0034 4.04 4.27
2803-161169-0015 2.42 2.92
3000-15664-0029 2.34 2.74
3536-8226-0003 0.43 0.82
3576-138058-0039 6.21 6.39
3853-163249-0028 4.36 4.58
5338-24640-0001 3.00 3.36
5536-43359-0012 2.32 2.51
6241-66616-0025 1.71 2.00
6313-66125-0025 1.99 2.29
6319-275224-0011 0.46 0.88
652-130726-0033 9.23 9.58
777-126732-0000 1.50 1.79
84-121550-0002 0.66 1.08
84-121550-0028 6.24 6.49

Class 431
1993-147149-0017 2.51 2.69
1993-147149-0022 5.25 5.46
2035-147961-0024 0.51 0.77
