Class 0

Class 1844
251-136532-0003 10.07 10.39
5694-64029-0009 1.24 1.34
7850-286674-0009 1.94 2.29
7850-286674-0010 1.08 1.40
7850-286674-0016 6.19 6.55

Class 1845
174-168635-0002 5.08 5.60
174-50561-0015 10.52 11.06
3752-4943-0025 1.14 1.58
3853-163249-0008 2.89 3.35
7976-110523-0009 4.17 4.59

Class 1846
1673-143397-0015 5.45 5.83
2277-149874-0008 3.44 3.87
2803-154320-0007 2.09 2.76
7976-110124-0011 4.68 5.08
8297-275156-0005 12.33 12.80

Class 1847
2412-153954-0005 1.24 1.71
5338-284437-0008 4.48 5.11
6313-66129-0014 1.23 1.71
6313-66129-0017 5.28 5.75
7850-111771-0008 1.90 2.45

Class 1848
1988-24833-0024 4.35 4.65
3576-138058-0026 5.86 6.35
3752-4944-0010 0.75 1.12
3853-163249-0042 0.42 0.80
8842-304647-0002 4.08 4.49

Class 1849
1673-143397-0013 0.48 0.65
174-50561-0016 4.53 4.67
2035-152373-0014 2.46 2.62
3170-137482-0002 7.49 7.67
8842-302196-0000 6.31 6.44

Class 1850
2412-153954-0021 3.25 3.35
2902-9006-0017 15.38 15.55
3536-8226-0030 2.59 2.76
3576-138058-0038 3.90 4.05
777-126732-0011 2.53 2.64

Class 1851
1673-143396-0008 6.79 7.29
2078-142845-0020 2.41 3.00
2078-142845-0021 4.25 4.78
2902-9006-0005 8.53 9.09
3000-15664-0033 3.84 4.46

Class 1852
1462-170145-0017 1.14 1.51
2035-147961-0002 0.63 0.89
2277-149897-0018 3.21 3.50
3576-138058-0012 2.01 2.33
3853-163249-0041 2.73 3.21

Class 1853
1988-148538-0001 0.36 0.89
1988-148538-0002 1.61 2.17
1988-148538-0008 0.59 1.08
1988-148538-0009 0.97 1.50
652-130726-0031 5.01 5.63

Class 1854
6295-244435-0039 6.57 6.81
6345-64257-0013 3.09 3.33
6345-93306-0023 9.98 10.11
777-126732-0060 5.63 5.82
84-121550-0011 0.30 0.59

Class 1855
1988-148538-0006 6.59 7.08
2086-149220-0016 3.66 4.27
251-136532-0016 2.29 3.01
3170-137482-0006 1.08 1.87
422-122949-0015 16.29 17.06

Class 1856
1993-147149-0017 2.51 2.69
3000-15664-0020 10.38 10.65
422-122949-0009 18.31 18.56
6295-244435-0023 2.57 2.89
6345-93302-0012 0.66 1.01

Class 1857
1993-147149-0013 3.37 3.81
3576-138058-0024 18.72 19.27
6241-61946-0023 5.10 5.40
6345-93302-0012 1.16 1.66
6345-93302-0021 1.12 1.40

Class 1858
2086-149214-0000 7.91 8.09
3000-15664-0035 12.46 12.64
422-122949-0018 2.01 2.11
5536-43358-0003 2.49 2.64
8297-275156-0003 7.60 7.85

Class 1859
1919-142785-0041 0.51 0.93
1919-142785-0061 0.51 0.99
2078-142845-0004 0.50 1.04
2078-142845-0043 0.37 0.97
2078-142845-0050 0.51 1.07

Class 1860
1993-147966-0004 3.14 3.56
3170-137482-0001 1.33 1.90
5536-43358-0005 5.66 5.98
5895-34615-0019 1.19 1.61
6313-66129-0014 1.89 2.22

Class 1861
1462-170138-0007 4.38 4.93
1919-142785-0049 1.39 1.83
422-122949-0026 6.83 7.32
6319-275224-0001 4.07 4.65
6345-93302-0029 10.06 10.50

Class 1862
3170-137482-0040 2.54 3.29
3752-4943-0029 2.77 3.45
652-129742-0012 2.87 3.34
7976-110124-0012 2.50 3.01
7976-110124-0013 1.79 2.44

Class 1863
1272-135031-0016 0.90 1.64
1993-147149-0022 4.03 4.62
422-122949-0033 1.37 2.11
6345-93306-0005 3.64 4.41
84-121123-0028 1.70 2.13

Class 1864
2412-153947-0011 2.18 2.46
5536-43359-0010 0.42 0.72
5536-43359-0010 2.81 3.12
6345-93302-0001 4.91 5.36
777-126732-0025 3.53 3.84

Class 1865
1272-135031-0019 0.89 1.29
2277-149896-0030 3.97 4.35
3576-138058-0035 2.43 2.94
6313-66129-0008 4.41 4.73
7976-110124-0001 5.87 6.23

Class 1866
174-168635-0004 10.36 10.68
2078-142845-0037 2.25 2.53
2803-161169-0000 6.35 6.78
3576-138058-0034 1.21 1.58
422-122949-0015 12.41 12.81

Class 1867
1988-147956-0028 3.01 3.58
2086-149220-0033 5.28 5.76
5895-34615-0004 5.33 5.84
6345-93306-0023 1.46 1.91
7850-281318-0016 0.39 1.11

Class 1868
2086-149220-0025 2.83 3.42
251-136532-0001 5.76 6.45
251-136532-0003 10.39 11.00
6313-66125-0027 11.13 11.63
8842-302196-0007 4.33 4.83

Class 1869
2035-147960-0005 2.83 3.28
2086-149220-0046 0.83 1.18
6319-64726-0000 9.11 9.36
6319-64726-0016 3.36 3.57
7976-110523-0000 10.22 10.49

Class 1870
1462-170142-0020 3.38 3.77
1462-170142-0038 3.09 3.47
3170-137482-0000 23.74 24.09
777-126732-0005 7.33 7.76
777-126732-0057 5.37 5.72

Class 1871
1462-170138-0025 1.88 2.15
1993-147149-0011 1.19 1.56
2035-147961-0036 3.12 3.44
6319-275224-0020 5.14 5.55
84-121123-0024 5.87 6.18

Class 1872
2277-149897-0037 1.24 1.52
3752-4943-0016 1.86 2.12
3752-4944-0027 10.98 11.14
422-122949-0009 7.06 7.28
6313-66125-0019 0.86 1.10

Class 1873
3170-137482-0004 3.24 3.77
5338-24615-0009 3.40 4.07
7850-111771-0009 6.50 6.95
7976-110124-0008 2.41 2.84
8842-302201-0009 1.74 2.23

Class 1874
2412-153954-0006 4.72 5.03
3576-138058-0016 3.73 4.16
422-122949-0034 11.10 11.64
5895-34629-0011 2.95 3.26
6345-64257-0001 14.35 14.75

Class 1875
1462-170142-0019 0.88 1.35
1993-147149-0023 2.18 2.62
3536-23268-0016 7.52 7.91
3576-138058-0040 3.87 4.33
3853-163249-0039 1.54 1.96

Class 1876
1919-142785-0007 4.65 4.91
5338-284437-0028 3.91 4.30
6295-64301-0016 6.06 6.65
6313-66129-0034 0.94 1.21
6319-275224-0014 7.95 8.55

Class 1877
1272-141231-0029 1.68 2.11
1988-148538-0000 3.55 4.00
6295-64301-0025 3.68 4.17
7850-73752-0001 3.07 3.42
8297-275156-0001 1.98 2.34

Class 1878
3170-137482-0034 1.85 2.23
3853-163249-0050 1.40 1.80
6295-64301-0015 6.26 6.90
6345-64257-0015 1.40 2.02
777-126732-0013 8.20 8.74

Class 1879
2086-149220-0006 3.48 4.02
2803-161169-0009 23.58 24.41
3752-4943-0024 4.90 5.54
7976-110523-0020 7.58 8.22
8842-304647-0006 6.35 6.87

Class 1880
3170-137482-0000 5.63 6.54
5338-24615-0004 11.34 12.29
5694-64038-0017 9.78 10.58
6241-61946-0018 2.22 2.86
8297-275155-0002 7.32 8.33

Class 1881
3752-4943-0015 2.15 2.67
3752-4944-0047 0.90 1.28
3752-4944-0049 2.12 2.58
3752-4944-0056 2.77 3.25
6313-66129-0020 6.13 6.66

Class 1882
2412-153954-0012 3.49 4.04
2803-161169-0008 12.23 12.94
5338-24615-0005 6.36 7.15
652-129742-0015 7.07 7.62
7850-73752-0018 25.99 26.54

Class 1883
1988-147956-0028 4.65 4.92
2412-153954-0021 3.46 3.91
2428-83699-0000 1.25 1.57
3000-15664-0019 12.78 13.26
777-126732-0056 7.78 8.11

Class 1884
3170-137482-0007 1.20 1.40
3536-23268-0001 13.61 13.80
8297-275155-0005 6.32 6.54
84-121550-0006 0.75 1.03
8842-302196-0002 4.24 4.45

Class 1885
2086-149214-0003 2.98 3.18
2412-153947-0005 10.71 10.90
2428-83699-0029 2.09 2.24
3081-166546-0074 4.60 5.11
3752-4943-0000 4.74 5.08

Class 1886
251-118436-0000 2.76 3.10
5895-34615-0019 6.04 6.54
6313-66129-0002 2.10 2.44
7850-286674-0016 6.86 7.33
8842-302201-0000 4.42 4.73

Class 1887
1272-135031-0004 3.22 3.44
1993-147149-0007 4.58 4.77
2086-149220-0005 7.26 7.55
2277-149874-0019 4.89 5.15
8842-304647-0011 6.40 6.56

Class 1888
2412-153947-0003 6.52 6.87
2412-153954-0016 5.73 6.09
3853-163249-0016 13.76 14.17
5536-43363-0017 7.53 7.96
7976-110124-0010 1.49 1.80

Class 1889
174-168635-0018 9.04 9.75
777-126732-0015 1.63 2.12
777-126732-0016 0.94 1.41
777-126732-0033 1.02 1.44
777-126732-0037 1.97 2.35

Class 1890
2277-149896-0025 2.87 3.22
652-130726-0001 2.68 3.11
652-130726-0013 4.66 5.11
652-130726-0016 3.64 3.96
652-130726-0020 1.92 2.33

Class 1891
3000-15664-0020 9.70 10.28
3170-137482-0007 12.21 12.71
3752-4944-0013 1.89 2.44
6241-61946-0007 3.42 3.92
6313-66129-0024 4.47 4.96

Class 1892
174-84280-0002 10.70 11.11
3576-138058-0001 3.48 3.90
3853-163249-0016 6.52 6.97
422-122949-0010 31.49 31.96
6241-66616-0007 1.92 2.39

Class 1893
174-168635-0010 6.57 6.77
2803-154328-0003 7.75 7.90
5338-24615-0007 6.52 6.75
7850-73752-0009 3.18 3.39
8842-302203-0004 2.21 2.44

Class 1894
2803-154328-0003 8.28 8.80
2803-154328-0005 2.18 2.76
3081-166546-0086 2.58 3.31
6345-93302-0001 7.69 8.22
7850-111771-0004 9.99 10.59

Class 1895
1993-147149-0025 5.34 5.53
2086-149220-0001 14.82 15.01
2803-154320-0004 5.20 5.38
5338-24640-0005 6.90 7.09
6319-275224-0006 10.83 11.00

Class 1896
1993-147965-0007 5.46 5.75
2412-153954-0003 6.81 7.01
3853-163249-0007 0.76 0.92
5895-34629-0021 7.18 7.57
8297-275154-0024 0.74 1.07

Class 1897
1272-128104-0009 6.64 7.11
1272-135031-0002 9.10 9.56
2277-149874-0013 1.01 1.31
251-136532-0004 5.88 6.32
3576-138058-0025 3.78 4.37

Class 1898
2086-149220-0012 1.35 1.66
2428-83699-0034 3.99 4.45
3170-137482-0009 2.29 2.88
6313-66125-0001 1.27 1.70
6345-93302-0002 3.47 4.01

Class 1899
3853-163249-0018 8.10 8.38
6313-76958-0017 3.70 3.96
652-130726-0016 9.64 10.01
652-130726-0032 4.46 4.69
8842-302196-0007 1.14 1.43

Class 1900
174-84280-0002 5.97 6.12
251-137823-0009 3.87 4.04
3853-163249-0005 8.97 9.13
652-130726-0011 4.94 5.16
8842-304647-0010 9.52 9.69

Class 1901
1919-142785-0010 0.36 0.78
2078-142845-0005 5.02 5.63
3853-163249-0031 2.11 2.53
5694-64029-0011 4.71 5.21
6345-93306-0001 4.62 5.02

Class 1902
3536-8226-0021 1.22 1.42
3853-163249-0050 0.90 1.21
6345-64257-0020 1.14 1.53
652-130726-0011 14.74 15.03
7976-110124-0014 2.98 3.29

Class 1903
2086-149220-0011 4.25 4.72
251-118436-0002 0.86 1.28
3576-138058-0008 2.89 3.37
6319-64726-0000 2.08 2.43
8842-302203-0004 4.95 5.37

Class 1904
1462-170142-0009 4.43 4.58
2803-161169-0008 3.43 3.70
3536-23268-0018 4.86 5.02
5338-24615-0002 9.10 9.28
8842-304647-0002 10.96 11.20

Class 1905
3081-166546-0004 2.51 3.07
5536-43363-0002 1.94 2.29
8297-275155-0004 8.20 9.00
8297-275155-0012 2.20 2.72
8297-275155-0018 6.93 7.35

Class 1906
1272-128104-0005 4.43 4.74
1919-142785-0040 2.81 3.16
2035-147960-0004 1.18 1.38
6313-76958-0011 0.24 0.50
84-121550-0015 1.64 1.86

Class 1907
2902-9008-0013 3.29 3.84
3752-4944-0065 3.42 4.01
5536-43358-0017 12.85 13.42
5536-43359-0001 9.36 9.90
7850-73752-0015 2.00 2.76

Class 1908
1919-142785-0053 4.37 5.10
1988-24833-0015 0.71 1.26
2078-142845-0047 8.24 9.14
2086-149220-0039 1.06 1.55
2428-83705-0032 3.86 4.62

Class 1909
3536-8226-0003 1.22 1.37
3752-4943-0004 7.13 7.43
5895-34629-0025 3.08 3.26
5895-34629-0029 0.51 0.66
6313-76958-0013 5.39 5.70

Class 1910
1988-24833-0003 0.55 0.85
1988-24833-0015 0.46 0.71
2277-149897-0004 0.54 0.79
2428-83705-0028 1.74 2.08
3853-163249-0021 2.08 2.37

Class 1911
2412-153947-0005 10.05 10.23
2428-83705-0007 1.67 1.87
3853-163249-0052 6.86 7.02
7850-286674-0011 0.26 0.47
7850-73752-0016 1.65 1.90

Class 1912
1272-135031-0013 2.38 2.71
1993-147149-0024 7.28 7.65
2078-142845-0004 7.11 7.53
3576-138058-0000 4.10 4.44
6345-93302-0029 4.49 4.84

Class 1913
1919-142785-0028 2.80 3.21
1919-142785-0059 7.96 8.39
2078-142845-0025 25.51 26.02
5536-43363-0005 9.26 9.46
652-130726-0034 8.00 8.36

Class 1914
2428-83699-0018 11.69 12.03
3000-15664-0034 7.99 8.59
3000-15664-0041 1.00 1.44
6295-244435-0004 2.66 3.12
7976-105575-0021 0.63 1.00

Class 1915
1272-141231-0018 4.34 4.71
1462-170142-0028 1.10 1.38
2086-149220-0000 10.54 10.77
2086-149220-0034 1.18 1.40
777-126732-0064 2.01 2.25

Class 1916
1272-128104-0001 2.61 3.28
1272-135031-0001 9.98 10.58
1993-147149-0027 4.40 5.09
2803-154320-0004 1.77 2.70
8297-275154-0000 6.73 7.35

Class 1917
1988-24833-0019 1.75 2.03
5338-24615-0013 0.62 0.88
7976-105575-0005 4.45 4.77
7976-110523-0003 4.87 5.09
84-121550-0016 6.26 6.63

Class 1918
1673-143396-0007 6.22 6.73
2078-142845-0005 14.33 15.00
2078-142845-0046 4.52 5.12
2902-9006-0007 11.12 11.47
3576-138058-0015 8.23 8.79

Class 1919
1673-143396-0001 5.52 5.83
1993-147964-0001 1.59 1.92
2078-142845-0035 1.44 1.88
3576-138058-0029 2.42 2.77
6345-93302-0003 1.79 2.20

Class 1920
1272-135031-0000 9.43 9.89
251-118436-0014 2.90 3.20
3536-8226-0029 1.78 1.94
3853-163249-0051 4.09 4.30
7976-110124-0018 4.15 4.57

Class 1921
2078-142845-0039 16.17 16.60
2277-149874-0014 6.16 6.56
2412-153954-0014 7.16 7.54
251-136532-0000 4.95 5.51
6241-61943-0011 1.88 2.16

Class 1922
3576-138058-0022 1.09 1.67
3576-138058-0036 5.69 6.21
3576-138058-0036 17.63 18.15
3752-4944-0036 0.92 1.50
6319-64726-0013 4.93 5.38

Class 1923
2803-154320-0000 4.23 4.72
422-122949-0028 3.13 3.40
5694-64029-0015 2.38 2.79
6241-61943-0027 1.72 2.18
84-121550-0004 3.50 3.82

Class 1924
1462-170138-0011 3.11 3.30
174-168635-0012 3.06 3.24
251-136532-0012 2.84 3.15
3853-163249-0003 1.91 2.13
8842-302203-0006 2.96 3.09

Class 1925
174-168635-0002 13.09 13.36
2902-9008-0002 5.22 5.48
3081-166546-0034 1.93 2.24
3536-8226-0015 7.68 7.92
6319-64726-0001 10.72 10.98

Class 1926
3170-137482-0010 6.69 6.90
652-130726-0007 3.25 3.53
652-130737-0000 6.35 6.56
7850-73752-0007 4.76 4.99
8297-275155-0009 2.94 3.27

Class 1927
2277-149896-0026 0.00 0.17
2412-153948-0004 0.00 0.29
3576-138058-0031 0.00 0.26
6313-76958-0026 0.00 0.19
7850-281318-0007 0.00 0.20

Class 1928
1993-147149-0004 1.23 1.45
1993-147149-0019 0.84 1.17
1993-147149-0022 6.79 7.21
6313-66129-0005 0.43 0.91
6313-66129-0008 2.04 2.42

Class 1929
2412-153947-0013 6.49 6.66
2428-83699-0011 0.91 1.02
5694-64038-0019 4.98 5.14
6345-93302-0026 3.78 3.87
7850-73752-0018 2.00 2.16

Class 1930
2803-161169-0009 19.88 20.19
2902-9006-0014 0.45 0.77
5694-64038-0017 0.52 0.75
8842-304647-0002 9.09 9.38
8842-304647-0002 26.01 26.23

Class 1931
1673-143397-0011 7.84 8.04
1993-147149-0023 0.98 1.19
1993-147964-0006 1.96 2.18
1993-147966-0001 4.01 4.32
2086-149220-0012 2.29 2.61

Class 1932
1988-24833-0024 4.74 4.87
2078-142845-0010 11.88 12.13
3000-15664-0004 0.59 0.74
3000-15664-0026 1.73 1.86
6345-93306-0022 8.74 8.86

Class 1933
2428-83705-0012 0.66 1.30
5694-64025-0020 3.07 3.50
5694-64038-0007 0.72 1.33
8297-275154-0025 2.92 3.46
8297-275156-0006 3.49 4.16

Class 1934
2035-152373-0001 5.37 6.15
3576-138058-0030 1.74 2.37
6295-64301-0000 1.63 2.30
6295-64301-0011 5.59 6.31
8842-304647-0009 8.33 9.09

Class 1935
2035-147961-0013 1.40 2.00
3576-138058-0010 11.69 12.21
3576-138058-0035 14.26 14.91
5536-43358-0011 0.53 1.07
5536-43363-0008 7.77 8.31

Class 1936
3853-163249-0030 9.95 10.49
422-122949-0035 2.61 3.11
6319-275224-0010 3.47 4.00
6345-64257-0002 9.22 9.80
7976-110124-0011 0.87 1.39

Class 1937
3536-23268-0000 16.83 16.97
3576-138058-0009 8.84 9.01
3853-163249-0036 12.67 12.90
6241-61946-0006 5.79 5.94
8842-302201-0005 7.59 7.85

Class 1938
251-118436-0003 4.72 4.91
3576-138058-0040 5.38 5.54
5895-34615-0002 5.72 5.90
652-129742-0004 0.55 0.72
777-126732-0045 0.98 1.40

Class 1939
1988-148538-0001 3.68 3.98
3000-15664-0033 16.00 16.55
6345-93306-0001 10.16 10.48
777-126732-0032 1.15 1.57
7976-105575-0022 1.11 1.47

Class 1940
1673-143397-0019 2.97 3.42
2035-152373-0001 1.50 1.95
2086-149220-0009 5.17 5.52
7850-73752-0017 0.77 1.18
8297-275155-0029 2.62 2.99

Class 1941
1988-147956-0001 2.72 3.00
251-136532-0005 2.01 2.46
251-136532-0019 6.55 7.09
3170-137482-0027 2.43 2.99
6313-66125-0002 1.30 1.60

Class 1942
2035-152373-0008 2.00 2.49
251-136532-0002 1.59 1.95
251-136532-0005 4.32 4.77
3853-163249-0036 16.71 17.24
7850-111771-0001 4.77 5.27

Class 1943
2902-9006-0018 0.64 1.15
3853-163249-0041 3.69 4.38
6313-66129-0030 2.37 3.18
7850-281318-0000 0.80 1.44
8842-304647-0007 0.90 1.61

Class 1944
1673-143397-0016 2.67 3.09
2902-9006-0005 15.62 15.98
3081-166546-0077 2.96 3.34
6313-76958-0019 1.82 2.19
7850-286674-0009 4.65 5.15

Class 1945
2428-83699-0042 1.26 1.79
3752-4944-0059 2.26 2.71
5338-284437-0029 3.36 3.89
777-126732-0016 4.68 5.16
84-121550-0010 5.13 5.63

Class 1946
1462-170138-0000 11.21 11.87
174-84280-0001 4.52 5.30
8842-302196-0003 1.63 2.18
8842-302196-0004 0.27 0.73
8842-302196-0008 3.90 4.31

Class 1947
1993-147149-0006 23.20 23.41
2902-9008-0003 3.58 3.80
3000-15664-0008 9.06 9.31
3170-137482-0023 3.88 4.15
6295-244435-0004 6.09 6.29

Class 1948
174-168635-0022 1.68 2.19
6241-61946-0020 9.50 9.96
6319-275224-0006 12.85 13.38
777-126732-0028 9.79 10.30
7976-110124-0015 1.57 2.17

Class 1949
1462-170142-0004 6.21 6.83
251-137823-0003 3.44 4.14
2803-154328-0021 1.38 2.11
5895-34615-0008 0.52 1.04
7976-110124-0006 2.16 2.74

Class 1950
1462-170138-0005 10.26 10.56
2035-147961-0032 0.94 1.12
2428-83699-0004 0.62 0.81
8842-302201-0000 6.11 6.50
8842-302201-0001 0.54 0.84

Class 1951
2277-149896-0026 1.11 1.59
2428-83705-0026 6.41 6.87
251-136532-0018 2.01 2.58
3081-166546-0031 2.75 3.37
6241-66616-0014 1.94 2.44

Class 1952
3536-23268-0017 11.23 11.41
6313-66125-0011 1.75 1.89
6319-275224-0014 4.55 4.77
777-126732-0050 0.51 0.70
84-121550-0034 4.57 4.69

Class 1953
5338-24615-0000 1.98 2.47
5338-24615-0014 10.51 10.98
5338-24640-0003 3.42 4.01
5338-24640-0004 2.04 2.64
5338-24640-0006 4.37 4.90

Class 1954
1988-148538-0002 3.59 4.15
1988-148538-0014 3.45 3.84
3853-163249-0049 1.06 1.43
8297-275156-0003 2.36 3.29
84-121550-0012 8.24 8.83

Class 1955
6241-61943-0015 0.46 0.90
6241-61946-0020 6.19 6.67
6313-66125-0009 2.01 2.57
6313-66129-0006 2.31 2.80
6313-76958-0014 4.22 4.69

Class 1956
652-129742-0000 2.46 2.77
652-129742-0007 1.58 1.88
652-130726-0027 1.57 1.79
652-130726-0032 4.69 4.99
7976-110523-0012 12.80 13.15

Class 1957
2412-153948-0000 4.08 4.37
5536-43358-0006 1.44 1.73
6295-64301-0024 3.43 3.63
6319-64726-0002 4.78 5.03
652-130737-0003 3.04 3.31

Class 1958
1673-143396-0012 4.46 4.86
6295-64301-0000 4.50 5.11
6295-64301-0002 3.04 3.71
6295-64301-0008 1.82 2.46
6295-64301-0012 2.70 3.41

Class 1959
2035-152373-0009 8.65 9.13
2803-154328-0004 5.17 5.69
2902-9006-0001 14.80 15.19
5338-24640-0002 7.53 7.98
8297-275154-0006 7.08 7.61

Class 1960
2035-147961-0029 1.83 2.17
2412-153947-0006 4.41 4.84
3081-166546-0026 3.38 3.89
5895-34615-0015 7.11 7.60
6313-76958-0022 0.40 0.82

Class 1961
1272-128104-0003 7.31 7.55
1993-147964-0001 2.97 3.37
5338-24615-0014 3.53 3.81
5895-34629-0022 3.88 4.14
6295-244435-0009 2.15 2.36

Class 1962
1272-128104-0005 5.61 6.02
1919-142785-0053 10.34 10.61
251-136532-0007 5.07 5.45
777-126732-0031 8.68 9.12
7976-110124-0002 4.01 4.30

Class 1963
2803-161169-0014 7.62 8.03
2803-161169-0014 10.70 11.07
5694-64025-0011 6.14 6.34
6345-93306-0013 6.18 6.39
7976-110523-0019 0.47 0.74

Class 1964
1988-148538-0008 1.31 1.81
3170-137482-0039 6.56 7.23
3170-137482-0043 7.48 8.03
422-122949-0021 11.67 12.36
5536-43358-0009 6.42 7.02

Class 1965
174-50561-0010 2.01 2.39
2412-153948-0006 6.03 6.35
2803-161169-0008 0.41 1.02
3536-8226-0011 5.95 6.47
3576-138058-0004 11.02 11.52

Class 1966
1673-143397-0002 1.62 2.05
3576-138058-0022 16.70 17.36
5338-24640-0001 9.90 10.46
7850-111771-0004 1.58 2.07
7976-110124-0012 4.55 5.11

Class 1967
3752-4944-0026 2.26 2.55
3752-4944-0047 6.72 6.97
3853-163249-0043 5.24 5.66
6241-66616-0018 6.88 7.33
777-126732-0045 11.75 11.97

Class 1968
1272-141231-0023 6.93 7.34
3576-138058-0014 13.33 13.65
6313-66125-0015 1.20 1.51
8297-275155-0001 2.70 3.05
8297-275155-0015 4.88 5.19

Class 1969
1993-147149-0006 10.18 10.74
3170-137482-0002 18.63 19.41
6295-244435-0039 5.77 6.42
6313-66125-0007 4.17 4.70
7976-110523-0011 7.71 8.34

Class 1970
1919-142785-0003 3.24 3.37
6241-61943-0001 0.27 0.41
6241-61943-0013 2.24 2.40
6313-66129-0013 0.20 0.37
8297-275155-0011 0.36 0.49

Class 1971
2902-9008-0013 4.74 5.04
3576-138058-0005 15.09 15.52
3576-138058-0025 4.89 5.39
6295-244435-0040 1.39 1.79
6313-66129-0032 0.85 1.12

Class 1972
1673-143397-0007 2.07 2.37
174-84280-0013 8.89 9.11
2902-9006-0020 4.45 4.68
3536-8226-0021 2.11 2.28
5536-43359-0018 4.00 4.22

Class 1973
1462-170138-0013 2.06 2.61
2412-153948-0000 9.10 9.52
3081-166546-0067 3.66 4.15
5536-43359-0002 2.91 3.40
6345-93302-0004 2.01 2.44

Class 1974
174-84280-0001 0.71 1.11
2428-83699-0033 2.05 2.40
3000-15664-0008 6.84 7.28
3752-4944-0016 0.43 0.83
84-121123-0002 2.71 2.96

Class 1975
174-168635-0010 5.17 5.44
2412-153947-0013 3.45 3.75
3536-23268-0021 10.44 10.63
6319-64726-0007 2.59 3.15
84-121123-0014 1.53 2.20

Class 1976
1919-142785-0049 11.22 11.64
3000-15664-0007 4.34 4.58
3576-138058-0040 3.56 3.79
3752-4943-0021 1.15 1.41
6313-66129-0026 8.34 8.72

Class 1977
1272-128104-0002 2.07 2.54
2428-83699-0000 11.91 12.47
2428-83699-0001 0.40 0.99
7976-110523-0012 14.86 15.30
84-121550-0026 4.87 5.51

Class 1978
2412-153948-0011 2.05 2.17
2803-154320-0008 0.26 0.37
3081-166546-0070 8.33 8.44
3752-4943-0019 0.14 0.27
3853-163249-0029 0.32 0.45

Class 1979
1988-147956-0029 0.79 1.15
2086-149220-0038 2.32 2.82
2428-83705-0036 0.53 0.93
2902-9008-0014 2.50 2.94
3000-15664-0008 3.94 4.50

Class 1980
174-50561-0016 4.09 4.31
2803-154320-0010 2.80 2.99
2902-9006-0006 0.51 0.68
5694-64029-0016 7.48 7.70
8297-275156-0013 0.41 0.64

Class 1981
174-168635-0004 3.26 3.84
174-168635-0005 0.50 1.11
174-168635-0008 6.11 6.68
174-168635-0014 0.51 1.07
174-168635-0020 3.59 4.18

Class 1982
2035-147961-0024 0.51 0.77
2277-149874-0010 2.19 2.54
2428-83705-0014 0.33 0.56
7850-281318-0006 2.45 2.68
7850-286674-0014 1.59 1.82

Class 1983
2078-142845-0009 1.64 2.44
2078-142845-0010 0.41 1.03
2078-142845-0044 0.52 1.32
652-130737-0002 6.09 6.59
84-121123-0025 2.29 2.78

Class 1984
1993-147149-0022 0.46 0.65
2086-149220-0013 0.41 0.66
2803-154320-0013 0.29 0.52
5694-64025-0021 0.29 0.48
8842-302201-0004 5.29 5.56

Class 1985
174-168635-0019 6.01 6.18
2086-149220-0018 1.67 1.80
3752-4943-0020 3.09 3.30
6295-244435-0033 3.53 3.68
7850-286674-0011 4.27 4.49

Class 1986
1988-24833-0001 0.30 0.76
1993-147964-0010 10.34 11.11
2086-149220-0013 15.36 15.75
2412-153954-0004 6.48 7.13
6295-64301-0028 7.40 7.86

Class 1987
1988-24833-0025 0.71 0.89
1988-24833-0026 0.52 0.68
2035-147960-0010 0.37 0.54
2035-147961-0006 0.49 0.62
3853-163249-0005 0.26 0.39

Class 1988
1673-143396-0005 0.36 0.51
1919-142785-0022 1.87 2.04
2086-149220-0010 0.51 0.61
5536-43358-0019 0.43 0.55
8842-302203-0004 11.18 11.33

Class 1989
3081-166546-0045 4.99 5.20
3081-166546-0052 0.49 0.74
3752-4944-0012 0.74 1.18
652-130726-0002 0.19 0.41
8842-302203-0010 12.18 12.59

Class 1990
174-50561-0019 2.40 2.52
2803-161169-0015 0.97 1.17
5338-24615-0005 4.93 5.15
5338-24640-0000 2.12 2.25
652-130726-0029 3.64 3.73

Class 1991
1988-148538-0005 14.69 14.79
3536-23268-0008 2.55 2.68
6313-66125-0006 1.17 1.31
6313-66125-0018 1.71 1.82
6319-64726-0001 5.67 5.80

Class 1992
2035-152373-0013 12.32 12.59
2086-149220-0013 12.60 12.84
2412-153947-0014 4.77 4.99
3081-166546-0067 1.52 1.85
5536-43358-0017 2.08 2.44

Class 1993
1673-143397-0016 9.59 9.84
174-84280-0012 7.75 7.94
174-84280-0012 9.27 9.52
2086-149220-0029 3.00 3.20
6345-64257-0006 4.31 4.56

Class 1994
2277-149896-0002 0.53 0.97
2277-149896-0027 0.23 0.71
2277-149897-0000 0.68 1.09
2277-149897-0007 4.91 5.48
2277-149897-0034 9.54 10.07

Class 1995
3576-138058-0020 4.95 5.26
3752-4943-0010 0.39 0.65
3752-4944-0006 2.81 3.06
6313-76958-0009 1.26 1.52
777-126732-0017 0.09 0.36

Class 1996
2277-149896-0013 1.34 1.46
2428-83705-0020 0.25 0.39
3536-23268-0012 0.30 0.50
3576-138058-0039 8.91 9.05
6295-244435-0032 0.10 0.26

Class 1997
1993-147149-0003 10.98 11.12
