Class 0
2277-149874-0014 7.61 7.73
251-118436-0003 4.91 4.94
422-122949-0018 4.95 5.54
422-122949-0027 7.51 7.67
422-122949-0034 3.76 3.81
5338-24640-0001 3.36 3.51
5536-43363-0006 4.39 4.68
5536-43363-0007 3.29 3.52
6295-244435-0010 7.06 7.63
6295-244435-0031 3.15 3.28
6295-244435-0033 1.22 1.53
6295-244435-0033 4.05 4.55
6295-64301-0000 4.17 4.50
6295-64301-0006 5.01 5.30
6319-64726-0011 3.29 3.82
6345-93306-0001 8.88 9.31
6345-93306-0024 1.10 1.31
7976-105575-0028 2.93 3.17

Class 317
1673-143397-0011 6.05 6.35
174-168635-0007 4.27 4.83
2412-153954-0007 3.69 4.04
2412-153954-0022 1.88 2.05
2428-83705-0035 1.77 2.45
251-118436-0000 3.74 4.07
3536-23268-0014 1.08 1.45
3536-8226-0018 1.34 1.43
3576-138058-0013 1.72 1.75
3576-138058-0020 9.91 10.15
3576-138058-0024 9.32 9.67
3853-163249-0004 0.74 0.81
3853-163249-0015 1.15 1.30
3853-163249-0034 0.58 1.19
3853-163249-0042 8.64 8.79
3853-163249-0053 9.17 9.38
5338-24615-0004 17.51 17.95
5338-284437-0018 4.91 4.95
5536-43359-0007 1.30 1.84
5536-43363-0019 2.66 2.72
6295-64301-0021 4.45 4.56
6319-64726-0001 14.67 14.93
6345-93306-0002 2.59 2.96
777-126732-0045 9.10 9.33
7976-110523-0014 1.23 1.32
8842-302203-0009 4.56 4.71

Class 318
1462-170138-0016 3.10 3.29
1993-147149-0009 9.93 10.06
2086-149220-0016 2.20 2.73
251-118436-0018 0.81 1.15
251-137823-0007 0.72 1.20
3081-166546-0074 0.87 1.14
3752-4943-0015 1.85 2.15
3752-4943-0016 0.48 0.70
3853-163249-0045 3.50 3.64
3853-163249-0050 0.90 1.21
5338-24615-0004 17.27 17.51
5338-24640-0002 1.36 1.64
5338-284437-0022 6.47 6.61
5536-43363-0004 3.34 3.47
6295-244435-0033 10.10 10.25
6313-66129-0006 1.11 1.39
6313-76958-0014 1.24 1.81
6319-275224-0009 2.85 3.39
6319-275224-0014 4.55 4.77
6319-275224-0018 0.57 1.06
6319-64726-0005 1.13 1.50
6319-64726-0017 0.58 0.90
6345-93306-0004 0.80 0.96
777-126732-0008 1.36 1.48
777-126732-0038 1.11 1.26
84-121123-0005 14.97 15.18

Class 319
1272-135031-0003 1.26 1.83
1673-143397-0013 0.65 0.75
1993-147966-0004 1.65 1.95
1993-147966-0004 4.25 4.36
2035-147961-0021 5.11 5.38
2078-142845-0020 3.84 4.39
2078-142845-0020 4.50 4.61
2078-142845-0025 0.77 0.86
2086-149220-0017 3.23 3.50
2277-149874-0018 0.55 0.78
2277-149896-0006 0.98 1.19
2412-153948-0004 10.46 10.53
2428-83705-0024 0.42 0.51
2428-83705-0040 1.30 1.60
2902-9006-0009 9.11 9.58
3853-163249-0000 8.78 8.95
3853-163249-0018 2.08 2.25
3853-163249-0030 2.82 3.46
3853-163249-0054 2.83 3.36
5694-64025-0002 9.99 10.12
6313-66129-0017 1.28 1.68
6319-275224-0012 2.87 2.95
777-126732-0034 0.65 0.89
7976-110124-0001 1.13 1.24
84-121123-0026 5.31 5.40

Class 320
1462-170142-0022 0.65 1.06
174-84280-0001 4.11 4.52
1919-142785-0043 1.06 1.25
1993-147964-0004 2.09 2.34
2035-147961-0008 2.36 2.54
2086-149220-0031 5.74 6.01
2412-153947-0013 5.62 5.94
2428-83699-0000 11.46 11.83
2803-161169-0001 5.67 6.09
3081-166546-0077 4.73 4.77
3081-166546-0082 1.90 2.06
3576-138058-0017 5.67 5.70
3576-138058-0025 3.78 4.37
3853-163249-0003 2.59 2.79
6313-66125-0011 0.73 1.07
6345-93302-0002 0.98 1.11
6345-93302-0009 1.09 1.28
652-129742-0012 8.99 9.29
652-130726-0000 6.38 6.81
652-130726-0016 8.67 8.88
777-126732-0006 1.17 1.39
777-126732-0037 0.53 1.09
777-126732-0081 1.45 1.50
7850-286674-0011 8.08 8.67
84-121123-0024 5.64 5.87

Class 321
1462-170142-0005 6.65 6.90
1462-170145-0006 2.66 3.26
1673-143396-0020 14.51 15.02
1919-142785-0040 5.00 5.57
1993-147149-0022 10.08 10.44
1993-147149-0023 5.86 5.90
2035-147960-0008 0.52 0.92
2035-147961-0012 3.49 4.03
2277-149896-0023 2.34 2.51
251-136532-0002 1.49 1.59
2803-154320-0004 2.70 2.73
3000-15664-0040 8.59 8.77
3170-137482-0038 0.59 0.81
3170-137482-0038 6.22 6.49
3752-4943-0004 11.73 11.81
3752-4944-0021 3.67 3.74
3752-4944-0027 7.52 7.61
3853-163249-0049 6.70 7.29
422-122949-0009 21.09 21.21
5694-64029-0029 1.40 1.81
5694-64038-0010 5.50 5.76
5895-34622-0022 8.63 8.89
6241-66616-0008 12.94 12.99
6345-93302-0017 2.03 2.40
777-126732-0040 1.03 1.35

Class 322
1993-147149-0027 11.29 11.57
2277-149874-0003 5.38 5.63
2277-149874-0021 2.79 2.98
2412-153947-0010 2.17 2.42
2412-153947-0010 13.94 14.15
2412-153948-0012 3.43 3.72
2428-83705-0015 4.84 5.04
251-136532-0002 0.83 1.02
2902-9008-0006 1.16 1.39
3081-166546-0015 0.88 1.34
3081-166546-0044 0.39 0.62
3170-137482-0005 0.49 0.64
3536-23268-0001 11.45 11.90
5338-24640-0002 8.36 8.44
5536-43358-0001 3.94 4.07
5536-43358-0018 2.35 2.41
5895-34622-0022 1.78 2.07
5895-34629-0023 5.17 5.38
6319-275224-0011 1.44 1.50
6345-93306-0000 12.34 12.69
6345-93306-0015 6.56 6.71
777-126732-0003 4.85 4.96
777-126732-0024 0.64 0.98
7850-286674-0009 2.82 3.18
7976-110523-0016 0.99 1.40

Class 323
1988-24833-0018 4.85 5.03
2277-149874-0010 6.38 6.93
2277-149874-0016 3.96 4.20
2412-153948-0001 2.20 2.26
2412-153954-0019 7.14 7.49
2412-153954-0020 1.25 1.53
2428-83699-0000 10.99 11.09
2803-161169-0014 2.86 2.90
2902-9006-0001 20.18 20.53
3000-15664-0025 1.34 1.40
3170-137482-0007 12.71 12.74
3170-137482-0039 7.42 7.82
3170-137482-0047 0.68 0.92
3576-138058-0021 2.32 2.73
3576-138058-0036 15.90 16.03
5338-24615-0006 4.02 4.48
5338-24640-0002 1.64 2.27
6313-66125-0007 0.50 0.60
6313-66125-0016 2.61 2.87
6313-66129-0028 1.95 2.32
6313-66129-0033 4.84 4.98
6319-275224-0005 3.50 3.89
7850-111771-0003 2.19 2.39
84-121550-0009 2.36 2.39
8842-302196-0001 5.21 5.34

Class 324
174-168635-0004 9.53 10.30
174-84280-0002 9.10 9.58
1919-142785-0002 9.28 9.90
1919-142785-0027 1.76 2.20
1919-142785-0047 8.60 9.06
1993-147964-0009 3.84 4.21
2035-147960-0005 2.14 2.45
2078-142845-0008 8.80 8.92
2078-142845-0043 6.10 6.79
2428-83705-0021 1.37 1.60
251-136532-0010 6.28 6.56
3752-4944-0060 1.08 1.25
3853-163249-0035 2.18 2.39
3853-163249-0053 5.40 5.83
422-122949-0009 9.70 10.02
422-122949-0019 8.73 9.22
422-122949-0022 5.70 6.21
5536-43363-0017 2.74 2.90
5694-64025-0021 5.64 5.84
777-126732-0028 3.51 3.82
7850-281318-0023 3.78 4.21
8297-275155-0012 2.20 2.72
84-121550-0032 1.42 1.83
8842-302201-0001 7.09 7.59
8842-302201-0012 1.69 1.75

Class 325
174-168635-0014 0.51 1.07
1988-148538-0013 3.34 3.77
1988-148538-0014 9.68 10.10
2086-149214-0002 8.03 8.30
2428-83705-0015 1.88 2.06
2803-154328-0013 2.85 3.00
2803-154328-0021 2.11 2.19
2902-9008-0013 1.64 1.87
3000-15664-0043 3.39 3.77
3536-8226-0004 3.89 3.92
3752-4944-0031 6.53 6.96
422-122949-0009 17.97 18.08
422-122949-0016 2.11 2.27
422-122949-0024 6.16 6.51
5536-43358-0008 13.63 14.07
5536-43358-0017 3.81 4.00
5536-43359-0017 4.51 4.58
5536-43363-0008 7.77 8.31
5895-34615-0013 2.24 2.37
6241-61946-0003 6.13 6.55
6313-66129-0024 4.96 5.02
6319-275224-0020 2.01 2.44
777-126732-0061 0.89 1.02
84-121550-0021 7.07 7.28
8842-302196-0009 5.05 5.37

Class 326
1272-135031-0003 0.65 0.97
1919-142785-0008 4.41 4.52
1919-142785-0043 5.88 6.15
1993-147149-0014 0.66 1.10
2086-149220-0048 6.43 6.78
2428-83699-0029 2.24 2.57
251-118436-0002 2.39 2.68
3000-15664-0014 3.17 3.45
3536-23268-0013 6.06 6.19
3536-8226-0018 3.09 3.78
3576-138058-0022 20.74 20.96
3576-138058-0023 3.48 4.61
422-122949-0010 29.75 30.54
5338-24640-0005 10.56 10.91
5338-24640-0009 9.10 9.59
5694-64029-0025 0.40 0.60
5895-34615-0014 2.80 3.18
5895-34629-0017 3.53 3.93
5895-34629-0030 3.74 4.14
6241-61946-0013 7.82 7.88
6241-66616-0007 2.44 2.64
6319-275224-0004 1.88 2.41
777-126732-0045 4.44 5.01
84-121123-0005 5.77 6.10
84-121550-0012 3.00 3.47

Class 327
174-50561-0005 5.49 5.71
174-50561-0009 0.49 0.65
174-50561-0016 0.51 0.84
174-50561-0019 0.50 0.67
174-84280-0003 4.89 5.10
174-84280-0012 12.07 12.27
2035-152373-0010 3.92 4.28
251-136532-0021 4.34 4.75
3000-15664-0008 2.45 3.05
3000-15664-0033 0.35 0.47
3170-137482-0005 0.40 0.49
3752-4943-0023 2.46 2.86
3752-4944-0006 0.17 0.36
3752-4944-0036 4.30 4.67
5895-34622-0019 0.45 0.61
5895-34629-0022 0.35 0.90
6241-61943-0007 1.00 1.17
6295-244435-0020 2.39 2.49
6319-64726-0018 7.91 8.10
652-130726-0018 0.37 0.64
777-126732-0027 0.30 0.49
777-126732-0035 0.31 0.47
777-126732-0050 0.40 0.51
777-126732-0069 0.24 0.39
8297-275154-0011 0.52 0.73

Class 328
1272-141231-0006 1.01 1.17
1462-170142-0002 3.47 4.18
1462-170142-0029 0.43 0.73
1988-147956-0027 3.29 3.42
1993-147149-0002 1.05 1.31
2035-147961-0018 0.51 0.83
2277-149874-0001 1.49 1.76
2277-149896-0004 0.26 0.41
2277-149896-0026 2.29 2.45
2412-153954-0014 12.13 12.23
2428-83705-0004 5.76 5.88
251-136532-0003 4.81 5.28
2803-161169-0014 0.79 0.95
3576-138058-0024 13.79 13.89
3576-138058-0037 9.00 9.97
3853-163249-0017 0.40 0.88
422-122949-0023 8.81 9.29
422-122949-0034 2.47 2.69
5694-64025-0019 3.45 3.67
6345-64257-0013 3.81 4.14
6345-93306-0020 5.28 5.42
652-130726-0012 4.50 4.65
777-126732-0014 2.01 2.25
8297-275156-0008 4.93 5.31
84-121123-0006 0.69 1.09

Class 329
1988-147956-0009 0.50 0.62
2086-149220-0019 1.97 2.35
2086-149220-0025 9.82 10.26
2277-149897-0020 1.41 1.54
2428-83705-0007 0.88 1.41
2803-154320-0010 0.23 0.49
2902-9006-0001 3.96 4.05
2902-9006-0017 23.25 23.76
3081-166546-0057 2.25 2.67
3576-138058-0023 1.97 2.42
3752-4943-0026 0.39 0.64
3752-4943-0029 0.38 0.57
3752-4944-0018 4.96 5.59
5338-284437-0012 0.22 0.34
5338-284437-0014 0.45 0.67
5536-43359-0016 0.29 0.55
5694-64025-0018 0.35 0.46
5694-64038-0000 0.51 1.12
5694-64038-0025 0.77 1.08
6241-61946-0001 0.24 0.77
6295-64301-0000 11.21 11.54
6319-57405-0002 0.55 0.98
6345-93306-0019 2.26 2.38
777-126732-0074 0.12 0.26
7850-281318-0021 4.01 4.18

Class 330
2902-9006-0002 6.81 6.97
2902-9006-0007 16.74 17.29
2902-9008-0006 1.53 2.21
3000-15664-0019 7.93 8.04
3170-137482-0019 4.98 5.33
3576-138058-0005 15.52 15.78
3752-4943-0000 1.36 1.42
3752-4943-0010 3.28 3.77
3752-4943-0013 2.87 3.05
3752-4943-0029 0.77 0.94
3752-4943-0030 1.36 1.59
3752-4944-0009 0.21 0.40
3752-4944-0010 2.14 2.42
3752-4944-0022 10.34 10.48
3752-4944-0053 1.64 2.03
3752-4944-0053 3.82 4.03
3752-4944-0055 0.97 1.17
3752-4944-0059 1.29 1.56
5694-64029-0015 2.27 2.38
6345-64257-0005 3.08 3.21
6345-93306-0000 9.70 9.86
84-121550-0014 4.17 4.31
84-121550-0015 4.25 4.39
8842-302201-0008 0.70 0.80

Class 331
1462-170145-0000 1.07 1.72
1919-142785-0005 15.77 15.96
1919-142785-0020 8.57 8.90
1988-24833-0003 0.38 0.55
1988-24833-0005 0.47 0.92
2035-147961-0026 1.69 1.77
2078-142845-0004 21.60 21.85
2412-153947-0015 3.86 4.48
2803-161169-0002 3.04 3.26
2803-161169-0017 4.07 4.35
2902-9008-0007 4.51 4.80
3536-8226-0015 9.20 9.55
3752-4943-0004 1.92 2.31
3853-163249-0055 0.70 0.96
5694-64025-0005 6.27 6.30
5694-64029-0015 1.71 1.87
5694-64029-0018 1.78 1.89
5895-34629-0011 3.26 3.45
6241-61943-0008 1.14 1.33
6313-66129-0025 3.92 3.98
6319-275224-0006 0.94 1.04
652-130726-0006 2.14 2.51
652-130726-0029 1.25 1.34
777-126732-0016 5.95 6.18

Class 332
1919-142785-0008 15.90 16.07
1919-142785-0033 2.07 2.43
1919-142785-0036 4.36 4.80
1988-147956-0021 2.30 2.82
1988-24833-0009 5.95 6.23
2078-142845-0019 2.83 2.94
2078-142845-0030 4.44 5.07
2078-142845-0043 0.97 1.13
2078-142845-0043 9.46 9.58
2078-142845-0043 10.23 10.67
2086-149214-0004 12.85 13.08
2412-153948-0004 16.61 16.78
2412-153948-0011 4.18 4.70
2803-154320-0004 6.56 7.03
2803-161169-0009 14.47 15.15
2803-161169-0012 6.72 7.43
422-122949-0025 8.69 9.15
422-122949-0032 11.54 11.99
5338-284437-0027 2.68 3.09
5536-43363-0005 12.92 13.17
6319-57405-0003 1.09 1.43
652-129742-0016 14.15 14.59
8297-275154-0021 3.45 3.48
8842-304647-0006 10.20 10.62

Class 333
1462-170142-0026 4.22 4.49
1673-143396-0018 3.83 4.23
1919-142785-0015 1.43 1.88
1919-142785-0053 8.96 9.29
1993-147149-0029 0.61 0.78
2035-147961-0019 2.36 2.72
2035-152373-0008 6.16 6.67
2412-153954-0012 3.49 4.04
2428-83699-0005 0.29 0.45
3081-166546-0059 4.67 4.97
3081-166546-0087 3.12 3.62
3170-137482-0004 0.46 1.02
5338-24615-0013 7.36 7.85
5338-284437-0001 1.60 1.72
5536-43359-0008 1.04 1.24
5694-64029-0018 1.89 1.99
5895-34615-0010 0.56 0.75
6241-61943-0003 0.53 0.79
6313-66125-0026 1.21 1.54
6313-66125-0027 4.51 4.82
6345-93302-0029 9.87 10.06
84-121123-0009 1.47 1.72
84-121123-0027 1.77 2.18
8842-304647-0009 9.50 9.73

Class 334
1462-170138-0002 1.59 1.94
1673-143397-0018 2.37 2.66
174-50561-0007 9.86 10.39
174-50561-0010 2.83 3.00
174-50561-0011 6.03 6.18
174-50561-0015 6.19 6.32
1988-147956-0004 6.75 7.16
2277-149896-0011 0.67 1.16
2277-149896-0018 0.55 0.83
2412-153947-0005 10.23 10.60
2428-83699-0011 0.52 0.88
3536-8226-0004 6.61 7.01
3576-138058-0017 7.74 8.17
3752-4943-0011 1.44 2.04
3853-163249-0030 8.12 8.21
422-122949-0009 8.18 8.35
422-122949-0025 13.69 14.26
6313-66129-0031 2.16 2.27
6319-64726-0011 3.19 3.29
652-130726-0017 2.62 2.82
7976-105575-0012 1.65 1.93
84-121550-0001 5.52 5.55
84-121550-0021 6.24 6.80
8842-302196-0006 4.55 4.72

Class 335
1272-141231-0031 0.87 1.01
1673-143396-0017 5.00 5.24
1993-147149-0004 6.44 6.61
1993-147149-0005 5.88 6.12
2035-147961-0005 7.66 7.86
2412-153954-0024 3.65 4.19
2428-83699-0021 0.66 0.77
2428-83705-0019 1.18 1.35
2902-9006-0007 16.25 16.41
2902-9006-0009 5.86 6.51
2902-9008-0004 2.30 2.48
3170-137482-0021 3.66 4.28
3170-137482-0042 0.89 0.99
3752-4944-0032 2.76 3.49
5536-43359-0011 11.66 11.91
5694-64025-0011 0.47 0.65
6241-61943-0013 2.58 2.89
6295-244435-0001 5.27 5.45
6295-64301-0019 3.71 4.03
6313-66125-0027 12.47 12.70
6319-275224-0017 5.94 6.45
7976-105575-0012 3.82 3.92
8297-275154-0020 1.36 1.93
84-121123-0019 1.39 1.46

Class 336
1919-142785-0025 1.97 2.75
1993-147149-0003 11.39 11.87
2035-147961-0010 1.93 2.26
2035-147961-0037 1.63 1.92
2078-142845-0004 12.66 12.75
2277-149874-0009 0.89 1.02
2277-149897-0034 1.71 1.81
2412-153948-0012 5.92 6.17
3000-15664-0002 2.17 2.57
3081-166546-0001 2.36 3.02
3081-166546-0088 2.19 2.62
3170-137482-0017 5.01 5.17
3576-138058-0034 5.41 5.67
3752-4943-0007 5.18 5.43
3752-4943-0018 2.06 2.62
3853-163249-0001 0.90 1.12
5895-34622-0009 9.52 9.65
6241-66616-0004 0.71 0.97
6345-93302-0026 0.60 0.98
652-129742-0000 3.71 4.10
7850-286674-0000 0.47 0.86
7976-110523-0014 1.32 1.80
8297-275154-0020 1.93 2.11
8842-304647-0006 12.09 12.35

Class 337
1272-128104-0011 1.86 2.35
1919-142785-0002 7.57 7.95
1919-142785-0024 1.87 2.39
1919-142785-0060 5.45 5.62
2078-142845-0010 6.06 6.18
2078-142845-0039 14.78 15.15
2078-142845-0050 2.20 2.61
3170-137482-0017 3.30 3.49
3536-8226-0021 2.28 2.51
3752-4943-0014 1.01 1.19
3752-4944-0042 2.25 2.35
422-122949-0024 7.48 8.00
5694-64038-0017 12.16 12.47
6313-76958-0007 3.16 3.23
6319-57405-0003 7.38 7.90
652-129742-0003 0.51 0.91
652-129742-0009 3.25 3.52
652-130726-0020 3.12 3.44
652-130726-0028 0.78 1.20
652-130726-0029 2.24 2.39
652-130726-0033 7.63 7.77
777-126732-0024 12.15 12.52
777-126732-0057 0.43 0.68
8842-302201-0001 2.16 2.49

Class 338
1462-170138-0005 7.70 8.18
1988-24833-0004 4.73 5.12
1988-24833-0019 1.27 1.56
2035-147961-0022 1.10 1.13
2086-149220-0010 9.51 10.10
2803-161169-0010 0.70 0.86
3536-8226-0000 2.52 2.78
3536-8226-0000 7.80 8.17
3536-8226-0025 1.79 2.22
3576-138058-0004 9.66 10.09
3853-163249-0005 8.97 9.13
422-122949-0009 2.64 3.18
5338-24640-0007 6.58 6.77
5338-284437-0014 0.98 1.74
5895-34629-0033 4.74 5.07
6295-244435-0004 10.72 11.27
652-130726-0014 1.65 1.79
652-130726-0024 9.95 10.35
7850-73752-0001 0.43 0.63
7850-73752-0002 3.41 3.54
7850-73752-0015 1.02 1.08
7976-110124-0020 1.28 1.68
84-121550-0026 3.78 4.31

Class 339
1673-143397-0012 2.27 2.36
1988-24833-0028 1.44 1.81
2035-147961-0032 3.31 3.64
2277-149896-0013 5.06 5.57
2412-153947-0016 4.44 4.86
2428-83705-0028 6.12 6.69
3081-166546-0042 2.01 2.41
3170-137482-0000 19.81 20.52
3170-137482-0027 9.08 9.11
3536-8226-0000 4.46 4.81
3536-8226-0016 3.34 3.63
3576-138058-0020 13.66 13.82
3576-138058-0035 5.70 6.22
3752-4944-0022 8.06 8.18
3853-163249-0016 7.20 7.48
5536-43363-0017 3.24 3.50
6295-244435-0038 5.10 5.18
6319-275224-0000 4.62 4.83
6319-275224-0005 11.87 12.44
6345-93306-0001 9.60 10.16
777-126732-0023 3.91 4.22
7976-110523-0020 2.63 2.77
8842-302203-0000 9.46 9.66

Class 340
1272-128104-0004 17.83 18.04
1272-135031-0001 8.03 8.58
1673-143397-0001 3.08 3.61
1919-142785-0001 10.27 10.64
2086-149214-0003 2.26 2.78
2086-149220-0026 0.69 0.82
2902-9006-0007 8.77 9.31
2902-9006-0015 21.99 22.44
3000-15664-0044 2.60 2.97
3752-4944-0039 0.65 0.79
422-122949-0028 1.77 1.80
5895-34615-0006 1.27 1.37
6241-66616-0007 0.58 0.75
652-130726-0009 1.88 1.96
652-130726-0014 1.07 1.22
777-126732-0022 0.30 0.42
777-126732-0075 0.63 0.95
777-126732-0079 2.47 2.58
7976-110124-0004 1.27 1.64
7976-110523-0016 1.91 2.31
8842-302196-0000 2.75 3.16
8842-302201-0006 4.58 4.85
8842-302201-0009 1.74 2.23

Class 341
1462-170145-0000 14.06 14.45
1993-147149-0024 8.51 8.58
2035-147961-0000 4.16 4.32
2078-142845-0007 13.99 14.47
2078-142845-0031 2.65 2.83
2078-142845-0039 16.17 16.60
2078-142845-0045 2.13 2.50
2086-149214-0004 9.24 9.40
251-118436-0015 2.29 2.78
251-118436-0018 2.62 2.83
251-136532-0000 4.95 5.51
251-137823-0006 3.10 3.25
3170-137482-0018 8.07 8.51
5338-24615-0003 3.46 3.77
5694-64025-0016 2.27 2.66
5694-64025-0021 7.01 7.22
6241-66616-0019 0.81 1.17
6295-244435-0017 4.02 4.40
6313-66129-0034 3.89 4.02
652-130726-0009 1.96 2.27
7850-73752-0010 0.77 0.95
8297-275156-0005 10.20 11.06
84-121550-0025 7.03 7.28

Class 342
174-168635-0008 1.45 1.94
1919-142785-0061 17.04 17.43
1988-147956-0017 5.25 5.80
1988-24833-0007 1.22 1.38
2277-149874-0004 0.97 1.14
2277-149896-0001 0.41 0.52
2412-153954-0022 2.05 2.18
2803-154328-0012 0.51 0.69
2803-154328-0015 17.20 17.64
2902-9008-0013 6.56 6.72
3000-15664-0034 5.25 5.70
3081-166546-0003 1.86 1.97
3170-137482-0020 1.55 2.09
3536-8226-0025 2.22 2.65
3576-138058-0017 5.03 5.17
3853-163249-0054 0.65 1.10
5536-43363-0001 3.40 3.49
5694-64038-0002 0.65 1.02
5694-64038-0003 0.86 0.97
6295-64301-0010 7.76 8.05
6313-66129-0014 7.55 7.68
7850-286674-0005 4.69 4.86
84-121550-0033 1.77 2.22

Class 343
1462-170145-0004 2.89 3.06
1988-148538-0005 12.38 12.41
2086-149220-0010 5.84 6.27
2086-149220-0022 0.88 1.26
2428-83705-0030 4.03 4.31
251-136532-0010 2.32 2.84
2803-154328-0020 8.52 8.75
2803-161169-0002 3.71 3.77
2902-9006-0014 14.03 14.48
5694-64038-0023 2.44 2.74
6241-61946-0013 5.45 5.76
6319-57405-0007 1.59 2.09
6319-64726-0007 3.15 3.63
6345-93306-0020 2.90 3.20
7850-281318-0000 0.66 0.80
7850-281318-0009 4.98 5.28
7850-73752-0018 10.54 10.87
8297-275154-0019 2.82 2.98
84-121550-0004 1.64 1.77
8842-302203-0000 1.84 2.06
8842-302203-0000 8.63 8.90
8842-304647-0004 7.63 8.07
8842-304647-0013 7.49 7.62

Class 344
1272-141231-0025 6.97 7.48
174-168635-0007 8.12 8.23
1919-142785-0060 4.88 4.94
1993-147149-0019 1.92 1.98
2412-153954-0016 0.68 1.11
251-136532-0004 1.27 1.71
2803-154328-0014 2.85 2.97
2803-161169-0009 10.32 10.90
3170-137482-0044 9.89 10.18
5536-43363-0009 19.07 19.25
5536-43363-0013 6.57 6.97
5694-64029-0012 2.39 2.76
5895-34622-0007 4.41 4.76
652-130726-0018 3.01 3.26
652-130737-0006 2.67 2.72
652-130737-0010 6.13 6.75
777-126732-0006 1.70 1.81
777-126732-0068 0.53 0.67
84-121550-0002 4.97 5.12
84-121550-0034 1.09 1.32
8842-302196-0000 10.30 10.50
8842-302201-0005 3.70 4.19
8842-302203-0006 0.59 0.85

Class 345
1462-170142-0017 0.96 1.09
1988-148538-0006 17.57 17.69
1993-147966-0003 1.54 1.75
2086-149220-0000 4.55 5.07
2086-149220-0013 2.86 3.47
2277-149897-0004 2.14 2.60
2428-83699-0039 1.01 1.29
2803-154320-0012 8.92 9.45
2803-161169-0014 10.10 10.28
2902-9006-0013 4.39 5.06
3576-138058-0018 6.80 7.32
3576-138058-0024 20.94 21.29
3853-163249-0010 7.21 7.52
3853-163249-0020 0.94 0.97
3853-163249-0028 6.10 6.26
5895-34629-0004 0.48 0.75
6295-64301-0007 3.26 4.22
6345-93306-0019 3.88 4.01
7976-110124-0003 8.44 8.84
7976-110523-0004 0.28 0.47
84-121550-0018 1.11 1.36
84-121550-0023 5.83 5.97
8842-304647-0002 30.62 30.83

Class 346
1462-170142-0004 3.58 3.98
1462-170142-0031 0.66 1.02
1462-170145-0014 0.59 0.99
174-50561-0015 12.82 12.85
1919-142785-0057 5.67 6.01
1993-147965-0005 1.69 2.04
2078-142845-0004 14.00 14.33
2412-153948-0006 8.76 9.62
2428-83699-0018 11.29 11.69
251-118436-0003 3.54 3.79
2803-161169-0001 6.82 6.97
2902-9006-0005 24.66 25.36
3752-4944-0037 2.50 2.58
5694-64025-0021 6.16 6.26
5694-64038-0010 1.48 1.62
5895-34622-0017 7.41 7.54
6241-61946-0010 2.43 3.00
6241-61946-0021 3.19 3.42
6295-244435-0029 1.59 1.91
6313-66129-0014 10.29 10.65
652-130726-0022 5.09 5.32
7850-281318-0014 4.14 4.40
84-121550-0002 7.18 7.76

Class 347
174-168635-0006 3.50 4.21
1993-147149-0030 13.58 13.63
1993-147965-0005 0.51 0.65
2035-147961-0000 8.25 8.35
2277-149874-0000 3.36 3.61
2277-149896-0032 2.12 2.27
2277-149897-0022 7.47 7.57
2902-9008-0006 3.80 3.97
3170-137482-0044 16.33 16.70
3536-23268-0001 4.53 4.99
3536-23268-0027 4.48 4.63
3576-138058-0005 4.62 4.65
5694-64025-0003 3.43 3.46
5694-64025-0011 0.77 1.08
5694-64025-0022 0.78 1.23
6241-61943-0003 4.23 4.48
6295-244435-0034 2.24 2.50
6313-76958-0012 2.71 2.83
6319-275224-0006 4.47 4.59
7976-105575-0013 7.20 7.71
7976-105575-0026 1.12 1.93
7976-110523-0003 0.88 1.01
7976-110523-0017 4.32 4.62

Class 348
174-84280-0004 9.63 9.96
2035-147961-0038 3.74 4.37
2078-142845-0020 4.61 5.22
251-137823-0005 4.27 4.72
251-137823-0016 1.47 1.59
2803-154328-0005 3.96 4.14
2902-9006-0013 16.55 16.82
3081-166546-0003 1.42 1.45
3081-166546-0011 4.42 4.97
3576-138058-0017 2.65 2.79
3752-4944-0017 4.74 5.22
5536-43363-0002 6.05 6.26
5536-43363-0017 3.73 4.15
5694-64029-0019 0.29 0.49
5694-64038-0011 1.67 2.20
6295-244435-0027 1.01 1.30
6295-244435-0029 0.24 0.45
6295-244435-0030 1.64 1.84
6295-64301-0030 2.05 2.26
6313-66125-0001 2.20 2.36
7976-110523-0005 0.86 1.36
7976-110523-0017 9.50 9.70
84-121550-0026 0.28 0.68

Class 349
1673-143396-0013 6.83 7.11
1919-142785-0050 0.84 1.02
1988-148538-0002 3.59 4.15
1988-148538-0005 9.00 9.03
1988-148538-0012 10.13 10.35
1988-24833-0012 1.42 1.86
2035-152373-0005 8.36 8.74
2428-83705-0033 6.34 6.90
3081-166546-0076 1.23 1.83
3170-137482-0019 4.37 4.51
3536-23268-0002 5.86 6.02
3576-138058-0019 2.10 2.29
3752-4943-0025 4.45 4.99
3853-163249-0025 2.29 2.68
422-122949-0014 12.26 12.83
5338-24640-0001 7.30 7.72
6295-244435-0004 1.71 2.14
6345-93302-0014 1.22 1.40
652-130726-0006 2.58 2.83
7976-110523-0010 7.53 7.72
8297-275154-0021 4.31 4.81
8297-275155-0022 1.42 1.57
8297-275156-0009 1.46 1.57

Class 350
1272-135031-0012 1.92 2.04
1993-147149-0018 1.91 2.09
2035-147961-0009 2.73 2.88
2086-149220-0040 1.01 1.04
2277-149896-0011 3.50 3.58
2277-149897-0000 1.09 1.38
