Class 0

Class 945
1993-147149-0006 20.04 20.16
2428-83705-0032 1.31 1.41
3000-15664-0019 16.66 16.73
3536-8226-0015 9.02 9.11
5536-43359-0011 11.51 11.58
6241-61946-0006 4.59 4.68
6295-244435-0025 3.33 3.42
777-126732-0016 2.41 2.47
7850-286674-0016 1.18 1.24
8842-302196-0005 3.07 3.18

Class 946
1272-128104-0010 0.15 0.37
1272-135031-0011 0.52 0.73
1919-142785-0043 0.49 0.69
3081-166546-0038 2.01 2.29
3081-166546-0039 0.15 0.38
5338-284437-0032 3.28 3.54
6313-66125-0027 0.27 0.51
6345-64257-0009 11.16 11.41
777-126732-0015 5.75 5.86
8842-304647-0006 18.10 18.34

Class 947
174-168635-0007 3.78 4.16
1988-147956-0017 3.94 4.20
1993-147964-0004 5.99 6.32
2078-142845-0030 2.83 3.27
2086-149220-0019 10.20 10.45
3000-15664-0022 1.10 1.44
3081-166546-0022 6.21 6.66
3853-163249-0007 2.63 2.91
7976-110523-0012 0.71 0.94
7976-110523-0014 4.05 4.36

Class 948
1462-170142-0023 0.61 0.82
1462-170145-0004 4.01 4.19
2035-147961-0011 3.35 3.54
2086-149220-0005 3.09 3.28
2428-83699-0025 5.77 5.96
3081-166546-0009 1.17 1.50
5694-64038-0022 11.49 11.75
6319-64726-0018 11.84 12.07
7850-286674-0015 0.47 0.77
8842-302203-0004 2.77 2.99

Class 949
1272-141231-0023 0.65 0.98
174-84280-0006 4.25 4.76
1988-147956-0000 12.89 13.27
1993-147965-0002 6.31 6.72
2086-149220-0008 6.41 6.73
251-118436-0019 1.10 1.54
3000-15664-0035 1.41 1.94
5338-24640-0003 2.38 2.69
6345-93302-0026 0.60 0.98
7850-73752-0003 17.59 18.04

Class 950
174-50561-0013 3.25 3.48
2412-153947-0005 9.09 9.26
2428-83705-0025 4.74 4.95
3170-137482-0014 1.32 1.52
3752-4943-0011 5.07 5.30
6241-66616-0021 0.26 0.42
6313-76958-0022 3.05 3.50
7850-281318-0002 3.10 3.26
7850-286674-0016 6.55 6.86
7976-110523-0011 2.46 2.68

Class 951
174-50561-0016 10.90 11.41
1993-147149-0021 9.68 10.03
2078-142845-0006 4.76 5.27
2277-149897-0015 0.97 1.22
3536-23268-0017 1.25 1.57
5895-34629-0033 0.80 1.12
6241-66616-0005 0.89 1.29
6313-76958-0009 2.71 3.03
6345-93302-0012 5.28 5.68
8297-275155-0000 7.78 8.09

Class 952
1673-143396-0014 7.84 8.02
1988-148538-0008 5.00 5.13
2035-147961-0021 9.62 9.73
2035-152373-0011 5.43 5.65
2277-149897-0010 1.68 1.82
2412-153954-0000 5.67 5.83
2803-161169-0013 9.16 9.29
3000-15664-0041 26.51 26.67
5536-43359-0007 10.71 10.87
7976-105575-0015 2.18 2.36

Class 953
1272-128104-0000 2.35 2.62
1272-135031-0015 0.63 0.93
2035-147961-0029 0.87 1.10
2078-142845-0004 9.48 9.93
2412-153954-0007 0.71 0.97
251-136532-0004 23.05 23.39
3081-166546-0058 2.04 2.39
3536-8226-0032 2.83 3.09
5338-24615-0002 13.43 13.72
5536-43363-0019 2.72 3.01

Class 954
2412-153954-0019 5.99 6.11
251-136532-0015 1.03 1.19
2803-161169-0000 7.59 7.73
2902-9006-0013 11.94 12.09
2902-9008-0004 2.48 2.61
2902-9008-0012 4.43 4.55
3536-8226-0012 3.11 3.21
5895-34615-0010 1.79 1.91
6241-66616-0011 7.95 8.05
6313-66129-0015 6.27 6.41

Class 955
2277-149896-0011 2.29 2.43
2277-149897-0011 1.74 1.93
2412-153954-0022 1.88 2.05
2803-154328-0011 5.51 5.64
2902-9008-0013 3.84 4.10
6313-66125-0023 4.14 4.28
6319-275224-0013 0.74 0.96
6319-64726-0007 6.91 7.03
777-126732-0002 0.81 0.90
777-126732-0050 4.67 4.87

Class 956
1462-170142-0021 1.58 1.87
1462-170142-0041 3.93 4.16
2035-147961-0009 0.62 0.93
2086-149220-0047 0.64 0.89
3752-4944-0013 4.48 4.74
5536-43363-0006 5.42 5.78
6241-61946-0006 6.35 6.64
652-130726-0016 5.97 6.31
777-126732-0041 7.42 7.74
7976-105575-0000 6.87 7.21

Class 957
2035-152373-0011 0.34 0.73
3000-15664-0014 2.74 3.17
5694-64029-0021 1.20 1.59
5694-64029-0029 0.99 1.28
5895-34629-0008 4.50 5.02
6241-61943-0014 5.56 5.99
6313-66129-0010 3.17 3.38
777-126732-0057 0.43 0.68
7976-105575-0006 0.75 1.15
84-121123-0005 1.58 1.79

Class 958
2277-149874-0007 0.28 0.65
2428-83705-0041 3.12 3.49
3752-4944-0008 1.22 1.53
5536-43358-0008 4.53 4.96
6241-61946-0023 4.07 4.34
6345-93306-0017 1.03 1.28
7850-73752-0008 1.48 1.80
7976-110124-0006 9.26 9.60
84-121123-0004 1.03 1.29
84-121550-0000 2.46 2.80

Class 959
1988-148538-0003 0.71 0.89
1988-148538-0006 8.45 8.57
2086-149214-0000 7.91 8.09
2277-149897-0026 5.76 5.94
6241-61943-0027 11.32 11.55
6241-66616-0008 9.52 9.75
6319-64726-0018 12.53 12.74
6345-93302-0007 2.32 2.50
777-126732-0005 2.98 3.22
8297-275156-0003 7.60 7.85

Class 960
1673-143397-0013 5.32 5.50
1988-148538-0001 2.47 2.65
2277-149896-0018 3.49 3.68
2428-83705-0030 7.29 7.44
2428-83705-0042 2.49 2.64
3000-15664-0001 6.19 6.41
3000-15664-0041 22.05 22.24
652-129742-0015 10.91 11.04
7976-105575-0021 3.05 3.23
8297-275154-0004 2.06 2.22

Class 961
1272-128104-0004 17.45 17.83
1462-170142-0019 5.36 5.80
2086-149214-0001 4.10 4.41
3752-4944-0029 1.22 1.56
3752-4944-0030 1.86 2.23
3752-4944-0057 1.06 1.41
5694-64038-0004 1.53 1.91
6295-244435-0001 2.68 3.14
6295-244435-0005 0.73 1.19
7850-73752-0010 0.95 1.29

Class 962
1462-170138-0021 4.34 4.66
1673-143397-0020 2.11 2.27
2078-142845-0004 4.52 4.68
251-137823-0003 1.52 1.78
3576-138058-0007 2.99 3.40
3752-4944-0061 0.41 0.95
5536-43363-0017 3.50 3.73
6241-61943-0000 5.19 5.42
777-126732-0013 9.91 10.26
7850-286674-0007 1.04 1.38

Class 963
1462-170138-0014 3.74 3.91
1919-142785-0005 3.15 3.45
3081-166546-0030 5.71 6.00
3081-166546-0071 0.52 0.79
3536-8226-0010 1.26 1.50
422-122949-0022 9.99 10.25
5338-24640-0007 14.50 14.87
5895-34615-0015 2.87 3.14
6345-64257-0001 5.35 5.71
7850-73752-0004 2.18 2.38

Class 964
2412-153947-0002 0.75 0.90
2412-153954-0019 1.60 1.77
3081-166546-0023 3.91 4.08
3170-137482-0003 12.58 12.74
5338-24615-0004 18.67 18.84
6319-64726-0003 3.08 3.29
6345-93306-0013 4.53 4.70
7976-105575-0006 8.03 8.24
7976-105575-0016 7.47 7.59
8842-302201-0003 3.23 3.37

Class 965
1272-141231-0031 6.09 6.71
2277-149896-0009 5.21 5.59
2428-83705-0038 0.50 0.90
3576-138058-0018 4.24 4.73
3752-4944-0011 0.83 1.22
5338-284437-0021 4.77 5.21
6241-61943-0005 0.76 1.08
6313-66125-0021 2.75 3.11
6345-93302-0013 1.97 2.37
8297-275154-0012 4.09 4.48

Class 966
1988-24833-0018 0.99 1.18
2428-83705-0043 5.05 5.27
3752-4944-0030 0.44 0.63
3853-163249-0006 0.63 0.92
5694-64038-0014 0.31 0.48
6313-66125-0000 1.41 1.62
6345-93302-0018 0.43 0.64
777-126732-0034 0.65 0.89
7850-286674-0008 1.53 1.72

Class 967
2035-147961-0000 12.37 12.78
2277-149874-0003 3.35 3.64
2277-149874-0016 2.15 2.58
251-136532-0023 4.63 5.13
3170-137482-0011 2.44 2.92
3576-138058-0017 1.68 1.93
3576-138058-0038 8.03 8.31
5338-24615-0013 1.96 2.49
6345-93302-0002 3.47 4.01

Class 968
2412-153954-0007 3.44 3.69
3576-138058-0009 6.53 6.98
5338-24640-0004 3.32 3.54
5536-43363-0008 7.19 7.43
5895-34615-0019 0.60 0.84
6241-61943-0027 2.78 3.10
6295-244435-0009 3.80 4.08
6295-244435-0039 5.12 5.39
8842-302203-0000 3.37 3.60

Class 969
2086-149214-0002 1.67 2.03
2277-149897-0001 0.55 0.86
2412-153954-0010 4.24 4.62
2428-83699-0000 4.49 4.77
2428-83699-0008 2.31 2.70
3752-4943-0021 0.68 1.15
7850-286674-0017 1.27 1.49
7850-73752-0003 4.84 5.25
7976-110523-0000 5.65 6.08

Class 970
2086-149220-0003 11.75 12.02
2086-149220-0033 1.85 2.14
2902-9006-0007 9.47 9.71
3000-15664-0019 16.33 16.66
3576-138058-0001 3.15 3.33
3853-163249-0043 1.55 1.91
5536-43359-0010 1.47 1.68
652-130726-0001 5.51 5.88
84-121123-0028 3.41 3.63

Class 971
2035-152373-0010 3.92 4.28
2078-142845-0005 12.89 13.29
2086-149220-0013 5.99 6.30
3000-15664-0026 1.38 1.73
5536-43363-0005 14.80 15.17
5694-64038-0017 6.81 7.17
6241-61943-0011 0.44 0.74
6345-64257-0004 1.57 1.90
7850-111771-0004 7.58 7.98

Class 972
2086-149220-0022 3.73 3.91
2428-83705-0026 5.36 5.53
2803-154320-0009 1.31 1.50
3536-23268-0006 2.90 3.07
3752-4944-0034 0.48 0.66
6319-57405-0008 0.75 0.95
6345-93306-0017 2.64 2.82
6345-93306-0021 2.55 2.69
8297-275154-0025 0.55 0.74

Class 973
1919-142785-0009 1.18 2.05
1919-142785-0041 6.13 6.80
1919-142785-0051 6.77 7.47
2078-142845-0040 4.98 5.67
3081-166546-0014 2.24 2.59
3081-166546-0034 3.12 3.64
3170-137482-0002 15.46 15.88
6313-66129-0031 3.23 3.78
8842-302203-0000 6.76 7.28

Class 974
1462-170138-0006 5.62 5.80
1462-170138-0008 5.14 5.26
174-50561-0008 3.79 3.94
174-84280-0015 3.10 3.29
2035-152373-0005 15.89 16.03
2086-149220-0020 0.97 1.08
2086-149220-0041 3.60 3.72
2902-9008-0006 16.69 16.81
3536-8226-0005 7.35 7.49

Class 975
2086-149220-0043 1.95 2.46
2428-83705-0024 2.72 3.26
2803-154328-0006 1.14 1.72
3853-163249-0024 13.77 14.29
5694-64038-0005 1.96 2.55
6319-64726-0019 1.86 2.38
777-126732-0003 3.95 4.52
84-121123-0016 1.72 2.10
8842-302203-0001 5.04 5.57

Class 976
1673-143397-0016 12.94 13.38
1919-142785-0033 6.99 7.27
2035-152373-0007 6.90 7.25
2902-9008-0001 10.60 11.13
422-122949-0025 5.23 5.74
5338-284437-0009 7.78 8.21
5536-43363-0018 6.40 6.81
6295-64301-0022 7.79 8.26
8842-302196-0001 1.54 1.97

Class 977
2428-83705-0040 4.26 4.37
5338-284437-0019 3.04 3.12
5338-284437-0026 15.82 15.93
5694-64025-0011 6.92 7.03
5694-64029-0002 2.50 2.65
6295-244435-0021 2.89 2.97
6295-244435-0026 3.29 3.34
6295-244435-0033 10.10 10.25
6345-93302-0007 4.22 4.37

Class 978
174-168635-0021 3.25 3.73
2277-149897-0004 5.08 5.37
2803-154320-0001 7.45 7.94
3081-166546-0045 2.08 2.51
3170-137482-0019 4.68 4.98
3170-137482-0020 3.13 3.49
5895-34629-0030 7.22 7.56
777-126732-0021 0.42 0.90
8842-304647-0002 11.20 11.45

Class 979
1462-170138-0021 5.30 5.77
1988-24833-0006 1.07 1.62
2035-152373-0007 4.78 5.36
2078-142845-0051 6.75 7.41
3081-166546-0026 1.04 1.50
6295-244435-0038 2.71 3.32
652-130726-0021 5.83 6.22
8297-275156-0002 2.49 3.09
8842-302196-0008 3.12 3.62

Class 980
1988-147956-0022 2.72 3.21
2035-147961-0020 2.19 2.55
2412-153948-0004 8.95 9.29
2902-9006-0013 3.62 4.13
3752-4943-0024 4.01 4.39
5895-34622-0009 6.52 6.93
777-126732-0042 1.32 1.69
7976-105575-0006 3.76 4.13
84-121550-0013 4.06 4.50

Class 981
1462-170138-0025 2.32 2.79
251-137823-0004 9.86 10.50
251-137823-0005 1.60 2.13
6295-244435-0032 3.03 3.83
6313-66125-0027 5.36 5.82
6313-66129-0026 2.54 3.05
6345-93302-0000 7.46 8.01
777-126732-0036 2.68 3.28
7976-105575-0022 4.38 5.05

Class 982
1988-24833-0007 3.81 4.15
2086-149220-0045 3.60 3.93
2412-153947-0009 4.38 4.82
2803-161169-0001 6.19 6.76
3170-137482-0001 3.11 3.58
6295-64301-0009 1.08 1.63
6295-64301-0012 0.30 0.66
652-130726-0004 1.58 2.00
652-130726-0022 3.46 3.97

Class 983
174-168635-0004 6.47 6.66
1993-147966-0001 2.36 2.55
3081-166546-0029 4.73 4.97
3752-4944-0003 0.79 0.94
5338-284437-0013 4.25 4.60
6345-93302-0000 1.73 1.96
6345-93302-0008 0.71 0.91
7850-73752-0010 11.63 11.81
8297-275156-0004 1.82 2.09

Class 984
1988-24833-0020 0.19 0.31
2428-83699-0013 0.33 0.46
2428-83699-0023 0.16 0.33
2428-83705-0025 0.30 0.48
251-118436-0018 0.38 0.55
3170-137482-0015 0.51 0.62
3752-4944-0048 0.34 0.49
6313-66125-0005 0.18 0.31
6345-93302-0018 0.29 0.43

Class 985
1462-170138-0023 1.40 1.55
251-136532-0023 0.19 0.30
3170-137482-0046 0.22 0.38
3170-137482-0046 1.71 1.84
3752-4944-0016 0.26 0.43
3752-4944-0022 7.92 8.06
6295-244435-0029 0.12 0.24
6345-93302-0002 0.44 0.62
7976-110124-0003 7.73 7.89

Class 986
174-168635-0004 5.88 6.03
1988-148538-0013 3.90 4.00
2035-152373-0007 10.84 10.91
3000-15664-0033 10.69 10.83
5536-43363-0002 5.49 5.62
6241-61943-0012 1.06 1.21
6295-64301-0022 0.62 0.79
777-126732-0069 0.91 1.00
777-126732-0079 2.38 2.47

Class 987
1272-128104-0004 18.04 18.66
1988-147956-0001 4.19 4.78
422-122949-0032 3.60 4.08
5895-34622-0023 2.37 2.80
652-129742-0007 4.02 4.56
7976-110523-0008 7.73 8.24
7976-110523-0010 4.26 4.80
84-121550-0006 7.92 8.43
8842-302203-0005 3.62 4.12

Class 988
251-118436-0007 2.35 2.84
3170-137482-0023 2.45 2.84
3576-138058-0038 1.40 1.75
422-122949-0023 9.32 9.69
5694-64025-0005 3.94 4.28
5694-64029-0018 0.85 1.24
7976-105575-0014 1.31 1.66
7976-110523-0012 7.92 8.19
8842-302203-0005 5.99 6.24

Class 989
174-168635-0006 2.42 2.77
2277-149896-0008 0.96 1.20
2902-9006-0018 12.36 12.70
3170-137482-0015 3.04 3.30
3536-8226-0022 5.35 5.71
3576-138058-0037 2.78 3.29
5694-64029-0024 0.93 1.26
7850-73752-0004 0.97 1.27
8842-304647-0010 2.45 2.84

Class 990
174-168635-0004 9.14 9.53
2428-83705-0016 2.17 2.48
3536-23268-0011 10.60 11.00
3576-138058-0001 8.22 8.67
3853-163249-0054 8.09 8.56
422-122949-0033 3.90 4.25
6295-64301-0016 5.68 6.06
6313-66129-0021 10.71 11.18
7850-281318-0021 0.89 1.25

Class 991
1673-143396-0004 14.65 14.90
2035-147960-0008 4.81 5.00
2035-147961-0040 3.76 3.94
2277-149896-0020 1.11 1.29
2803-161169-0000 3.16 3.42
5338-24615-0002 26.48 26.72
5895-34615-0002 4.19 4.40
7850-286674-0015 2.57 2.78
84-121123-0002 6.96 7.18

Class 992
2428-83699-0000 11.09 11.27
2428-83699-0033 1.82 2.05
2428-83699-0036 1.78 1.96
2428-83705-0028 5.69 5.95
2803-161169-0009 22.09 22.32
6313-76958-0025 2.66 2.93
777-126732-0073 1.28 1.49
7850-281318-0003 0.75 1.10
7850-73752-0007 6.41 6.71

Class 993
174-50561-0016 9.89 10.16
174-84280-0013 5.09 5.60
1988-24833-0007 0.67 1.06
1988-24833-0010 1.78 2.52
2902-9006-0013 14.77 15.17
5338-24615-0004 7.97 8.31
5536-43359-0007 4.99 5.29
6295-64301-0024 1.92 2.13
6319-64726-0004 3.55 3.83

Class 994
174-168635-0004 1.75 2.19
1919-142785-0057 1.13 1.48
1919-142785-0058 0.56 0.95
2277-149874-0016 3.25 3.52
2428-83699-0003 1.69 2.03
251-136532-0004 1.27 1.71
3170-137482-0007 8.21 8.57
5694-64025-0022 3.77 4.13
8842-302196-0000 3.41 3.72

Class 995
1462-170145-0015 2.84 3.28
174-84280-0003 0.72 1.16
1919-142785-0060 3.66 4.19
2086-149220-0005 5.89 6.16
2277-149896-0002 2.28 2.81
2277-149896-0006 0.63 0.98
3853-163249-0048 4.85 5.30
7976-105575-0022 2.05 2.36
8297-275155-0000 3.13 3.56

Class 996
1462-170138-0006 3.28 3.59
1993-147149-0004 2.35 2.63
2035-147961-0018 0.51 0.83
2277-149897-0005 1.63 1.91
3536-23268-0003 0.59 0.87
3536-23268-0003 4.76 5.09
3536-23268-0028 6.02 6.32
3752-4944-0052 3.26 3.62
6345-93306-0004 1.26 1.60

Class 997
3752-4944-0003 2.07 2.49
3752-4944-0004 1.17 1.46
3752-4944-0015 1.21 1.51
3752-4944-0020 0.70 1.23
3752-4944-0020 3.98 4.35
3752-4944-0024 1.40 1.83
3752-4944-0032 0.51 0.84
3752-4944-0036 1.78 2.09
652-130726-0002 5.19 5.51

Class 998
1272-135031-0022 0.50 1.01
1462-170138-0007 2.68 2.98
1673-143396-0012 12.54 12.91
3576-138058-0023 1.61 1.97
5338-284437-0022 9.39 9.90
5536-43359-0017 1.76 2.25
6319-64726-0003 0.96 1.38
777-126732-0073 3.22 3.75
8297-275156-0004 2.32 2.91

Class 999
1919-142785-0014 7.23 7.66
1993-147964-0010 17.04 17.36
3576-138058-0016 10.63 10.95
5694-64029-0016 1.10 1.34
6295-244435-0001 0.26 0.63
6295-244435-0015 0.26 0.59
6345-93306-0020 2.01 2.30
7850-111771-0002 4.01 4.55
7976-110523-0020 6.62 7.04

Class 1000
2086-149220-0009 8.83 9.17
2086-149220-0019 8.31 8.67
3000-15664-0043 3.77 4.13
3170-137482-0015 2.12 2.65
3170-137482-0031 3.73 4.30
3170-137482-0039 11.32 11.79
5694-64029-0001 2.88 3.29
6345-93302-0023 3.74 4.02
7976-110124-0010 2.98 3.26

Class 1001
1272-141231-0031 3.82 4.21
2412-153954-0000 2.88 3.24
5536-43358-0004 2.13 2.42
5694-64025-0003 1.38 1.72
5694-64025-0005 0.70 1.00
6295-244435-0004 9.77 10.37
6313-66129-0001 8.91 9.34
6313-66129-0016 4.08 4.42
777-126732-0013 10.26 10.66

Class 1002
1462-170138-0002 3.10 3.42
1993-147149-0008 1.21 1.63
2902-9006-0017 14.95 15.38
3000-15664-0019 10.25 10.63
3853-163249-0012 6.29 6.68
422-122949-0027 4.10 4.47
8297-275154-0003 2.54 2.91
8297-275156-0007 1.01 1.46
8842-302203-0010 4.86 5.24

Class 1003
1272-141231-0008 1.64 1.83
1462-170145-0004 6.77 6.99
3170-137482-0046 1.51 1.71
5536-43358-0006 1.44 1.73
6295-64301-0022 3.60 3.87
6319-57405-0009 13.15 13.50
6319-64726-0002 4.78 5.03
6345-93302-0008 1.32 1.49
7850-281318-0019 2.27 2.45

Class 1004
1988-147956-0027 5.30 5.62
1993-147149-0018 10.07 10.56
251-118436-0015 1.77 2.29
251-118436-0019 2.12 2.63
6241-61943-0014 1.80 2.09
6319-275224-0004 1.88 2.41
6345-93306-0001 5.02 5.32
6345-93306-0024 0.36 0.80
6345-93306-0024 6.67 7.00

Class 1005
1272-135031-0024 13.59 14.05
251-118436-0006 6.33 6.76
3576-138058-0010 9.56 9.91
3752-4944-0047 6.33 6.72
6241-66616-0009 4.57 4.89
6313-66129-0024 7.27 7.63
8297-275154-0020 3.68 4.02
8842-304647-0002 12.56 12.90
8842-304647-0011 3.06 3.44

Class 1006
1919-142785-0008 8.44 8.70
1919-142785-0060 4.94 5.40
2078-142845-0039 4.49 5.01
2078-142845-0043 12.64 13.16
2412-153954-0017 1.06 1.45
3752-4943-0007 2.01 2.50
3853-163249-0014 8.60 9.00
6313-66129-0001 1.92 2.22
84-121123-0023 1.54 1.99

Class 1007
1462-170142-0022 2.30 2.62
1462-170142-0031 3.90 4.28
1993-147149-0006 4.78 5.10
2277-149896-0020 1.29 1.72
251-136532-0023 7.45 7.99
2902-9008-0001 7.68 8.07
3081-166546-0051 6.34 6.76
3536-23268-0029 1.64 2.05
777-126732-0005 5.73 6.22

Class 1008
1919-142785-0023 3.03 3.20
1993-147964-0010 14.80 15.00
2277-149896-0017 2.52 2.70
2412-153954-0001 2.11 2.34
2412-153954-0021 1.92 2.08
3576-138058-0002 17.95 18.12
3853-163249-0000 7.13 7.40
6241-66616-0012 5.15 5.34
6313-66129-0018 0.33 0.50

Class 1009
251-136532-0017 5.24 5.79
2902-9008-0006 15.20 15.72
3000-15664-0007 2.65 3.14
3000-15664-0041 25.24 25.82
5694-64025-0010 18.08 18.76
5694-64029-0024 2.30 2.87
5895-34629-0019 0.50 0.87
6345-93302-0029 4.97 5.45
8842-304647-0003 3.52 3.91

Class 1010
1673-143397-0012 7.72 7.83
5338-24615-0002 16.32 16.48
5536-43363-0017 7.96 8.09
5694-64029-0020 1.69 1.82
6241-66616-0019 3.75 3.84
6313-76958-0006 1.38 1.48
777-126732-0064 4.43 4.51
7976-105575-0016 2.51 2.61
7976-105575-0016 9.14 9.23

Class 1011
2412-153954-0017 3.86 4.09
3000-15664-0038 2.69 2.90
5694-64029-0006 1.20 1.35
7850-111771-0009 6.95 7.06
8297-275154-0025 1.69 1.86
8297-275156-0010 3.35 3.45
8297-275156-0010 8.02 8.13
84-121550-0010 6.49 6.67
84-121550-0026 7.60 7.80

Class 1012
1988-24833-0003 1.89 2.03
3081-166546-0013 0.29 0.47
3081-166546-0019 0.12 0.34
3081-166546-0021 0.41 0.56
3081-166546-0026 3.22 3.38
3081-166546-0030 4.83 5.01
3081-166546-0030 7.36 7.69
3081-166546-0070 5.69 5.89
3853-163249-0016 13.10 13.56

Class 1013
1673-143396-0003 0.03 0.48
1673-143396-0016 10.24 10.63
2086-149220-0011 13.63 13.89
2803-154320-0004 6.56 7.03
2803-154320-0005 0.41 0.88
5338-24640-0001 5.33 5.81
6241-61946-0006 3.55 3.79
7850-73752-0011 0.37 0.66
7976-110124-0022 1.26 1.61

Class 1014
1673-143396-0008 0.75 1.03
2902-9006-0014 19.02 19.29
2902-9008-0003 11.74 12.04
3000-15664-0041 16.53 16.97
422-122949-0000 15.04 15.37
5338-24615-0002 16.48 16.82
5694-64025-0014 6.71 6.98
652-130726-0005 8.99 9.25
8842-302203-0009 11.16 11.44

Class 1015
1462-170138-0006 0.80 1.14
1462-170142-0003 1.69 2.14
2902-9008-0002 2.54 2.80
2902-9008-0016 2.54 2.87
3536-23268-0017 4.82 5.16
3853-163249-0024 5.45 5.79
5338-24615-0000 2.47 2.80
6345-64257-0009 0.55 1.02
7976-110124-0005 0.80 1.33

Class 1016
2035-147960-0002 4.99 5.35
2277-149874-0000 11.54 11.82
2428-83699-0037 0.80 1.05
251-137823-0003 1.22 1.52
3000-15664-0010 10.26 10.77
3536-8226-0019 3.40 3.68
5338-24615-0002 8.76 9.10
7976-110523-0021 2.01 2.40
84-121123-0004 0.75 1.03

Class 1017
2035-147960-0005 1.71 1.83
2412-153954-0016 1.11 1.29
3853-163249-0014 8.01 8.19
422-122949-0020 2.03 2.26
5338-24615-0006 0.69 0.86
6319-64726-0007 12.90 13.13
7850-111771-0004 8.01 8.23
8297-275154-0027 1.61 1.72
8842-302201-0002 1.44 1.70

Class 1018
1993-147149-0004 3.81 4.09
2412-153954-0017 1.59 1.88
3752-4944-0053 4.19 4.35
3752-4944-0068 3.96 4.08
5895-34615-0016 10.07 10.23
6295-244435-0025 4.83 5.11
6345-93306-0023 2.73 3.01
652-130726-0014 2.75 2.97
8842-304647-0002 20.00 20.31

Class 1019
2412-153947-0014 1.16 1.51
2902-9006-0019 10.29 10.72
3081-166546-0083 1.85 2.37
3576-138058-0018 6.45 6.80
3853-163249-0018 4.53 4.95
3853-163249-0047 2.70 3.07
6241-61943-0013 1.05 1.35
84-121123-0005 5.77 6.10
84-121550-0020 6.66 7.02

Class 1020
2035-147960-0003 3.80 4.24
2035-147961-0001 1.84 2.09
2035-147961-0023 0.83 1.14
2035-152373-0002 1.15 1.52
2078-142845-0004 11.02 11.31
2086-149220-0012 8.35 8.76
2277-149897-0036 1.67 1.89
251-137823-0018 2.58 2.99
5694-64025-0005 1.73 2.28

Class 1021
1272-135031-0008 1.56 1.84
2277-149874-0001 0.29 0.47
251-136532-0019 7.09 7.35
3170-137482-0009 1.92 2.29
3170-137482-0027 10.71 10.88
3170-137482-0031 14.94 15.13
5895-34622-0013 5.00 5.16
652-129742-0004 2.72 2.92
84-121550-0025 3.47 3.67

Class 1022
174-168635-0002 11.52 12.16
2902-9008-0001 3.07 3.53
3576-138058-0022 6.11 7.34
5895-34629-0017 2.48 2.94
6295-64301-0011 5.59 6.31
6295-64301-0015 3.47 4.19
7850-73752-0018 6.84 7.42
8842-302201-0014 7.77 8.15
8842-304647-0009 8.33 9.09

Class 1023
1919-142785-0061 14.09 14.44
1993-147966-0000 7.61 8.03
2035-152373-0014 0.73 1.08
2803-161169-0004 6.08 6.47
422-122949-0010 2.57 2.93
6295-244435-0004 0.51 0.79
6313-66129-0001 5.24 5.60
6345-64257-0001 8.03 8.53
7850-286674-0016 3.24 3.93

Class 1024
1462-170138-0018 2.31 2.60
1462-170142-0012 4.92 5.26
1988-148538-0001 1.45 1.74
2428-83705-0002 2.48 2.74
251-136532-0012 3.83 4.13
3536-23268-0028 0.49 0.77
6241-66616-0016 3.80 4.06
6295-244435-0005 1.92 2.22
6295-244435-0027 0.42 0.68

Class 1025
174-84280-0002 8.57 9.10
2428-83705-0043 1.14 1.41
3000-15664-0001 12.28 12.57
3752-4943-0011 2.04 2.34
3752-4944-0039 1.95 2.27
5536-43359-0007 10.39 10.71
6319-275224-0006 3.33 3.68
6319-275224-0018 3.71 4.06
777-126732-0045 9.10 9.33

Class 1026
3000-15664-0011 9.88 10.30
5895-34622-0006 0.65 0.94
5895-34629-0026 8.65 9.07
5895-34629-0027 2.88 3.28
6241-61943-0025 3.15 3.51
7976-110124-0005 4.17 4.71
7976-110124-0006 6.69 7.14
7976-110523-0005 5.06 5.31
7976-110523-0010 1.25 1.50

Class 1027
2412-153954-0004 1.84 2.43
251-136532-0023 1.26 1.87
3170-137482-0000 15.52 16.30
3170-137482-0001 19.83 20.65
3752-4944-0009 1.70 2.35
422-122949-0000 6.28 7.18
422-122949-0000 9.41 10.08
777-126732-0013 13.10 13.75
8297-275155-0011 6.43 7.03

Class 1028
1462-170142-0022 0.65 1.06
2035-152373-0001 14.82 15.17
251-136532-0008 1.98 2.33
3853-163249-0038 0.75 1.06
5694-64029-0028 2.69 3.06
5694-64029-0030 1.97 2.32
6319-275224-0006 14.00 14.49
777-126732-0032 4.64 4.98
7976-110523-0006 5.09 5.38

Class 1029
3170-137482-0021 6.63 6.89
3576-138058-0005 4.89 5.10
5895-34615-0016 9.37 9.73
5895-34622-0004 1.02 1.27
6319-57405-0012 6.50 6.84
6345-93302-0006 1.97 2.18
8297-275155-0024 5.90 6.23
84-121550-0032 2.10 2.47
8842-304647-0002 9.41 9.64

Class 1030
1919-142785-0060 5.68 5.98
2086-149220-0011 1.33 1.68
3081-166546-0054 0.53 0.86
5536-43359-0017 4.08 4.40
5536-43363-0005 1.08 1.34
6241-66616-0008 14.30 14.57
6313-66125-0022 5.01 5.21
652-130726-0002 9.32 9.70
652-130726-0012 3.07 3.39

Class 1031
1673-143396-0001 5.26 5.52
