Class 0

Class 1497
1272-128104-0009 9.13 9.22
1993-147149-0006 23.61 23.99
3752-4944-0068 5.81 5.87
7850-73752-0009 2.52 3.18
2086-149220-0000 2.50 2.82
2412-153948-0006 8.11 8.40

Class 1498
174-168635-0011 2.44 2.65
1673-143396-0005 0.99 1.53
1993-147149-0007 1.80 2.24
1993-147966-0002 1.40 1.63
6313-66129-0034 5.03 5.13
6313-66129-0022 3.37 3.46

Class 1499
1673-143396-0016 4.02 4.43
1673-143396-0016 14.10 14.46
1673-143396-0020 10.13 10.65
1673-143396-0004 13.05 13.17
3170-137482-0027 3.68 4.24
777-126732-0018 2.88 3.10

Class 1500
1673-143396-0004 10.41 10.61
1993-147965-0000 0.89 1.15
1988-147956-0012 3.38 3.63
1988-147956-0006 1.05 1.25
1988-147956-0016 0.51 0.68
6319-64726-0008 1.75 2.26

Class 1501
6295-244435-0020 3.66 3.90
251-118436-0014 2.14 2.59
2412-153947-0010 16.72 17.20
6319-275224-0017 5.86 5.94
6313-66129-0026 7.58 8.05
2902-9008-0014 0.00 0.51

Class 1502
174-168635-0021 1.95 2.13
1988-147956-0026 5.61 5.73
3853-163249-0005 1.31 1.63
84-121123-0017 2.46 2.90
652-130726-0029 1.34 1.63
6313-66129-0019 0.00 0.19

Class 1503
2428-83699-0009 1.66 1.85
1673-143397-0014 5.31 5.58
7976-105575-0001 0.00 0.34
1462-170145-0022 1.95 2.05
3853-163249-0012 5.31 5.37
2412-153954-0013 0.44 0.59

Class 1504
1988-24833-0012 0.32 0.50
6295-64301-0005 5.03 5.39
6295-64301-0026 0.15 0.43
3170-137482-0035 9.12 9.58
6241-61943-0011 2.45 2.79
6313-76958-0014 1.81 1.88

Class 1505
1272-135031-0001 1.96 2.12
1673-143397-0002 8.27 8.52
2412-153954-0016 7.33 7.78
6319-275224-0006 9.77 9.88
2902-9006-0005 18.98 19.03
5338-24640-0004 1.10 1.35

Class 1506
1673-143396-0003 5.00 5.15
1993-147149-0022 16.03 16.54
5895-34629-0006 0.31 0.67
5895-34629-0024 1.04 1.21
777-126732-0048 5.65 5.97
6313-66125-0014 3.17 3.65

Class 1507
3000-15664-0011 6.04 6.56
3000-15664-0007 0.99 1.55
1462-170138-0002 2.92 3.10
2803-161169-0012 14.51 15.27
777-126732-0080 0.00 0.31
2035-152373-0004 4.26 4.64

Class 1508
1272-128104-0011 8.70 9.06
6295-244435-0032 2.40 2.90
3170-137482-0025 0.78 1.00
3170-137482-0005 0.40 0.49
652-130726-0010 2.04 2.76
6241-61943-0026 5.51 5.64

Class 1509
1993-147149-0020 3.30 3.37
7976-110124-0006 2.16 2.74
2086-149220-0049 0.00 0.37
84-121550-0016 6.91 7.12
777-126732-0053 0.00 0.33
5338-24640-0009 6.01 6.08

Class 1510
5895-34622-0013 2.23 2.37
7976-110124-0006 6.47 6.56
6241-61946-0005 1.50 1.59
6241-61946-0008 1.18 1.34
6241-66616-0020 2.13 2.57
6313-76958-0021 7.64 8.03

Class 1511
1919-142785-0025 0.48 0.66
1919-142785-0060 5.98 6.17
2803-154320-0008 2.41 2.90
2803-154320-0000 4.23 4.72
2086-149220-0008 3.70 4.04
777-126732-0044 0.66 1.14

Class 1512
1272-141231-0012 2.70 3.41
3170-137482-0000 11.20 11.53
3170-137482-0030 1.87 2.34
3853-163249-0030 3.46 3.56
3853-163249-0004 3.03 3.47
6241-61943-0024 0.38 0.49

Class 1513
1919-142785-0018 4.50 4.82
174-84280-0002 0.00 0.53
1993-147149-0021 4.74 5.06
777-126732-0028 5.04 5.57
6319-64726-0002 9.55 10.19
6313-76958-0013 8.28 8.45

Class 1514
8297-275156-0008 0.00 0.52
7976-110124-0015 2.96 3.34
652-129742-0016 14.80 15.12
6319-64726-0017 2.07 2.70
2035-152373-0017 6.80 7.34
6313-76958-0012 0.00 0.32

Class 1515
8297-275156-0003 3.40 3.77
1988-24833-0010 0.50 0.99
5895-34615-0016 2.45 2.64
1462-170142-0007 0.00 0.23
2086-149220-0023 6.98 7.37
2277-149897-0027 3.29 3.52

Class 1516
1673-143396-0004 4.08 4.21
1993-147149-0009 6.44 6.93
3853-163249-0053 6.86 7.02
652-130726-0032 4.46 4.69
6241-61946-0022 5.72 5.85
6241-61946-0023 5.40 5.65

Class 1517
1272-128104-0007 3.19 3.73
3000-15664-0043 6.58 6.71
3000-15664-0041 17.70 17.84
1988-24833-0024 4.65 4.74
2803-161169-0005 11.98 12.15
6319-275224-0001 10.73 10.89

Class 1518
2428-83705-0028 8.07 8.17
3081-166546-0023 5.92 6.19
1988-148538-0005 10.27 10.46
251-137823-0005 0.48 0.85
251-137823-0002 0.95 1.04
2412-153948-0011 8.62 8.72

Class 1519
8297-275154-0023 0.00 0.45
1919-142785-0007 11.72 11.91
1919-142785-0008 16.78 17.24
7976-110124-0000 2.65 3.27
3853-163249-0042 6.52 7.53
2412-153954-0001 2.11 2.34

Class 1520
3081-166546-0042 3.83 4.09
1988-148538-0014 1.85 2.14
1988-24833-0027 2.00 2.37
2035-152373-0011 5.84 6.54
6241-61943-0005 2.84 3.13
6313-66125-0019 3.81 3.93

Class 1521
1919-142785-0027 1.76 2.20
174-168635-0012 5.94 6.03
2078-142845-0024 1.77 2.21
1462-170142-0004 0.21 0.39
2803-154320-0005 3.58 4.26
2412-153954-0000 4.01 4.15

Class 1522
8297-275154-0001 0.67 1.11
3000-15664-0045 11.37 11.52
1988-24833-0020 3.45 3.55
3170-137482-0001 10.28 10.65
3853-163249-0036 17.94 18.31
6319-275224-0020 0.99 1.57

Class 1523
2428-83705-0008 2.64 3.24
2428-83705-0030 3.91 4.03
2428-83705-0002 2.84 3.15
2428-83705-0028 5.43 5.69
777-126732-0006 2.56 2.62
777-126732-0019 1.52 1.90

Class 1524
1919-142785-0012 1.65 1.96
174-50561-0010 14.54 14.91
3853-163249-0049 5.14 5.45
777-126732-0028 1.61 1.92
777-126732-0005 8.53 8.98
777-126732-0060 5.04 5.33

Class 1525
3081-166546-0040 3.78 4.04
84-121123-0006 0.29 0.45
251-137823-0021 2.92 2.95
777-126732-0060 5.93 6.49
2902-9006-0001 5.91 6.06
5338-284437-0031 6.83 7.01

Class 1526
1919-142785-0010 8.27 8.38
7976-105575-0007 4.73 4.86
84-121550-0003 5.27 5.49
251-136532-0013 4.28 4.68
2035-152373-0002 2.16 2.35
2902-9008-0000 2.69 2.83

Class 1527
1919-142785-0045 2.43 2.95
3752-4944-0012 0.74 1.18
3752-4944-0043 2.81 3.30
7976-110124-0002 7.56 7.84
777-126732-0009 0.00 0.54
2902-9006-0013 15.31 15.85

Class 1528
1919-142785-0007 15.71 16.01
1673-143396-0004 3.52 3.70
1673-143396-0014 7.84 8.02
1988-24833-0012 2.65 3.04
84-121550-0011 0.59 1.28
84-121550-0034 1.06 1.09

Class 1529
1919-142785-0015 3.04 3.15
1993-147964-0007 6.07 6.34
7850-281318-0020 1.31 1.45
3170-137482-0022 11.36 11.59
2412-153947-0015 0.45 0.60
6241-61943-0000 1.14 1.21

Class 1530
3081-166546-0061 1.64 1.93
3081-166546-0016 5.04 5.19
3081-166546-0016 6.10 6.13
3081-166546-0085 5.68 5.80
3081-166546-0067 6.50 6.98
3081-166546-0079 1.62 2.02

Class 1531
3081-166546-0055 1.33 1.62
2803-154328-0013 1.76 2.14
3853-163249-0053 6.13 6.49
2086-149220-0029 1.42 1.63
652-130726-0011 18.28 18.66
2902-9006-0007 3.33 3.53

Class 1532
3081-166546-0085 0.64 1.07
3081-166546-0072 1.54 1.80
3081-166546-0023 6.19 6.89
3081-166546-0020 1.74 2.08
3081-166546-0089 4.20 4.43
3081-166546-0012 3.63 3.82

Class 1533
174-168635-0018 24.38 24.93
1988-147956-0019 5.75 6.13
7850-73752-0000 0.25 0.84
6295-244435-0038 8.89 9.33
2277-149896-0016 0.25 0.80
6319-64726-0000 5.50 5.57

Class 1534
1673-143397-0010 6.81 6.99
3752-4944-0021 0.72 0.94
422-122949-0020 20.83 21.43
2086-149220-0005 6.69 7.06
2035-152373-0011 5.43 5.65
2902-9006-0015 30.99 31.10

Class 1535
2428-83705-0000 2.70 2.82
3000-15664-0041 11.38 11.59
1462-170145-0003 4.54 4.80
2412-153947-0014 8.73 8.86
2412-153947-0003 6.37 6.52
6313-66129-0033 2.55 2.86

Class 1536
174-84280-0004 16.61 16.64
1988-147956-0026 5.98 6.11
2803-154328-0015 10.84 11.16
2803-154328-0012 7.41 7.73
652-130726-0034 4.55 4.83
2035-147961-0003 2.18 2.69

Class 1537
1988-24833-0024 2.89 3.00
1462-170142-0034 0.62 0.89
2412-153947-0006 0.00 0.53
2412-153947-0010 15.19 15.29
2035-152373-0004 1.36 1.48
6241-61946-0001 2.02 2.05

Class 1538
6241-66616-0009 8.41 8.44
6241-66616-0024 0.53 0.62
6313-66125-0025 1.30 1.56
6313-66125-0023 1.64 1.72
6313-66125-0005 2.81 3.29
6313-66129-0024 7.00 7.16

Class 1539
2078-142845-0037 6.80 6.91
1988-147956-0004 0.95 1.45
3752-4944-0051 2.74 3.39
3170-137482-0043 1.65 1.81
84-121123-0024 3.96 4.09
2412-153947-0016 1.13 1.28

Class 1540
2428-83705-0004 5.88 6.03
1919-142785-0060 2.62 3.14
1919-142785-0011 4.96 5.33
1988-24833-0027 2.37 2.54
251-136532-0021 5.63 6.19
2902-9006-0019 9.22 9.65

Class 1541
2428-83705-0010 1.48 1.58
8297-275156-0005 11.83 12.08
1272-128104-0003 0.00 0.38
1272-128104-0002 11.46 11.54
1272-141231-0028 2.27 2.66
7976-110124-0002 4.92 5.08

Class 1542
2078-142845-0002 1.34 1.67
1988-147956-0002 1.36 1.77
3752-4943-0024 3.85 4.01
2803-161169-0015 1.87 1.98
2803-161169-0012 9.33 9.57
3170-137482-0001 11.69 11.79

Class 1543
174-168635-0019 0.50 0.70
1673-143397-0014 7.23 7.82
1993-147149-0002 1.90 2.09
1988-148538-0009 1.75 1.85
5895-34629-0013 1.36 1.48
6295-64301-0025 4.39 4.82

Class 1544
2412-153954-0020 3.70 4.16
2412-153954-0013 2.04 2.50
6319-57405-0005 7.56 7.72
6319-275224-0006 0.54 0.94
6319-275224-0002 5.01 5.31

Class 1545
8297-275154-0026 3.97 4.40
174-50561-0008 3.13 3.20
7850-73752-0010 7.43 7.59
6295-64301-0001 2.88 3.03
2277-149896-0009 3.71 3.86

Class 1546
3081-166546-0029 4.47 4.56
3081-166546-0057 1.20 1.30
3853-163249-0042 4.57 4.76
84-121550-0034 3.85 4.07
2902-9006-0002 2.72 2.81

Class 1547
174-50561-0007 2.20 2.61
6295-64301-0019 4.03 4.71
777-126732-0066 2.76 3.14
2035-152373-0013 15.57 15.77
6313-66125-0020 1.25 1.50

Class 1548
1272-128104-0012 2.13 2.57
1272-135031-0002 9.90 10.01
1272-135031-0021 1.38 1.41
3000-15664-0041 5.12 5.49
7976-110124-0000 1.38 1.60

Class 1549
3081-166546-0071 5.45 6.02
3752-4944-0066 2.03 2.42
3752-4944-0062 0.44 0.81
422-122949-0000 7.36 7.62
2277-149897-0036 2.21 2.52

Class 1550
174-168635-0007 3.48 3.78
1673-143396-0003 1.16 1.71
5895-34629-0017 2.94 3.43
5895-34629-0012 2.50 2.63
1462-170142-0029 2.37 2.56

Class 1551
3000-15664-0041 25.10 25.24
7850-281318-0010 10.26 10.71
422-122949-0022 6.55 6.91
422-122949-0025 15.44 15.66
2035-152373-0018 3.88 4.46

Class 1552
652-130726-0015 7.09 7.33
6319-64726-0012 2.73 3.09
6313-66125-0001 3.92 4.30
6313-66129-0016 0.93 1.21
6313-66129-0035 2.44 2.76

Class 1553
1919-142785-0043 1.06 1.25
1993-147964-0010 18.86 19.26
1993-147966-0001 0.47 0.65
422-122949-0003 12.22 12.70
2902-9006-0001 17.22 17.35

Class 1554
422-122949-0010 14.18 14.35
3853-163249-0028 4.58 4.82
84-121550-0032 5.40 5.49
2902-9008-0006 5.87 6.05
5338-24640-0005 7.54 7.68

Class 1555
2428-83705-0025 3.11 3.24
1462-170145-0019 0.36 0.58
2803-161169-0009 8.11 8.61
652-130726-0022 5.83 6.01
2035-152373-0007 10.75 10.84

Class 1556
8297-275156-0009 5.08 5.85
1919-142785-0010 5.21 5.74
3000-15664-0010 5.84 5.91
1673-143396-0001 11.78 11.95
3081-166546-0019 1.48 1.83

Class 1557
2428-83699-0027 0.00 0.53
2428-83705-0011 1.80 1.90
1272-141231-0031 2.27 2.89
6295-244435-0016 4.34 4.72
3170-137482-0021 3.19 3.50

Class 1558
8297-275155-0022 0.85 1.42
8297-275156-0002 4.42 4.71
6295-244435-0039 7.25 7.42
6295-244435-0010 8.45 8.96
6295-64301-0026 1.19 1.43

Class 1559
1272-128104-0006 2.30 2.56
3752-4944-0047 3.83 4.43
2803-161169-0005 5.34 5.50
3170-137482-0003 10.12 10.75
251-136532-0020 2.61 2.78

Class 1560
2428-83699-0034 3.10 3.59
2428-83705-0005 3.30 3.41
5895-34622-0013 12.11 12.64
6295-244435-0010 9.11 9.83
6295-64301-0024 2.52 2.87

Class 1561
1462-170138-0022 2.77 3.10
1462-170145-0003 3.85 4.19
2086-149220-0011 3.31 3.85
2412-153954-0020 7.03 7.60
2277-149897-0033 3.62 4.18

Class 1562
2428-83705-0025 1.73 1.80
2428-83705-0006 0.00 0.53
8297-275154-0006 2.93 3.52
3081-166546-0084 2.44 2.82
3081-166546-0000 9.35 9.96

Class 1563
3000-15664-0028 2.06 2.26
3081-166546-0017 3.04 3.78
3081-166546-0010 1.99 2.39
1988-147956-0018 2.44 2.78
84-121123-0020 6.07 6.26

Class 1564
1673-143396-0003 5.15 5.61
1988-147956-0001 11.07 11.16
7976-110523-0003 3.10 3.63
2086-149220-0000 4.55 5.07
652-129742-0009 5.53 5.92

Class 1565
1673-143397-0020 5.89 5.92
7850-286674-0003 1.13 1.55
2086-149220-0016 3.14 3.27
652-130726-0034 10.33 10.41
2902-9006-0002 4.14 4.90

Class 1566
1919-142785-0061 3.20 3.44
7850-281318-0004 0.00 0.38
652-130726-0019 1.56 1.68
6319-57405-0010 1.04 1.60
6313-66129-0035 2.00 2.10

Class 1567
3000-15664-0019 5.64 6.32
1673-143396-0006 14.09 14.24
3081-166546-0082 4.29 4.32
2035-147961-0028 1.61 1.64
2035-147961-0005 1.31 1.41

Class 1568
1272-135031-0015 1.48 1.51
1993-147966-0000 5.78 5.86
422-122949-0010 30.54 31.35
3170-137482-0022 10.20 10.47
2277-149896-0029 0.00 0.03

Class 1569
1919-142785-0010 1.59 1.78
1993-147149-0012 3.91 4.35
7850-281318-0009 3.22 3.44
3853-163249-0012 1.31 1.50
251-118436-0016 4.26 4.66

Class 1570
2428-83705-0025 2.82 2.92
1919-142785-0059 3.06 3.21
5895-34622-0009 1.97 2.20
84-121550-0006 5.35 5.72
251-137823-0003 1.78 1.91

Class 1571
2428-83705-0037 3.73 3.88
1919-142785-0017 2.06 2.36
251-136532-0008 0.89 1.64
6313-76958-0013 9.89 9.98
6313-76958-0024 2.38 2.83

Class 1572
174-168635-0019 3.84 3.96
2086-149220-0048 8.34 8.52
2277-149897-0031 0.27 0.40
777-126732-0079 6.09 6.30
6241-61946-0005 2.08 2.18

Class 1573
8297-275155-0029 1.54 1.72
8297-275156-0002 6.26 6.61
3081-166546-0056 3.95 4.04
5895-34622-0014 2.88 3.14
5895-34615-0001 1.19 1.87

Class 1574
8297-275155-0025 1.21 1.45
1919-142785-0001 2.59 2.67
3853-163249-0028 6.55 6.67
3853-163249-0036 10.60 10.73
251-118436-0013 1.79 1.95

Class 1575
2412-153947-0005 12.64 13.20
2412-153954-0018 7.55 7.65
652-130737-0003 7.46 7.97
652-130726-0025 0.45 0.61
2902-9006-0014 10.46 10.77

Class 1576
1919-142785-0021 0.66 1.06
1272-135031-0005 2.20 2.44
1462-170142-0041 2.85 2.97
6241-66616-0000 3.91 4.34
2902-9006-0018 0.00 0.32

Class 1577
8297-275154-0000 8.88 8.94
1919-142785-0021 0.00 0.50
1919-142785-0047 11.21 11.50
1919-142785-0005 7.03 7.35
84-121550-0029 6.06 6.18

Class 1578
3000-15664-0008 0.63 0.66
3170-137482-0023 6.94 7.30
652-130726-0007 0.36 0.67
652-130726-0011 17.16 17.49
2902-9008-0002 13.83 13.93

Class 1579
8297-275155-0011 3.02 3.05
6295-64301-0032 1.13 1.36
777-126732-0003 6.71 6.82
652-130726-0011 13.41 13.54
2035-147960-0010 4.43 4.71

Class 1580
1673-143396-0013 9.44 9.66
1673-143396-0013 13.98 14.13
1993-147149-0010 1.33 1.70
84-121123-0026 5.31 5.40
251-136532-0014 0.48 1.03

Class 1581
1673-143396-0004 7.00 7.36
1673-143397-0014 8.57 9.11
6241-66616-0007 1.36 1.42
2902-9006-0000 1.71 2.04
2902-9006-0009 4.59 4.89

Class 1582
1673-143397-0020 7.35 7.94
1993-147149-0029 5.01 5.11
84-121550-0003 1.55 1.97
6319-57405-0007 1.59 2.09
2035-147961-0000 4.70 4.87

Class 1583
2078-142845-0037 3.30 3.65
2078-142845-0050 1.63 1.72
3170-137482-0039 12.19 12.37
3853-163249-0038 2.47 2.64
3853-163249-0024 4.68 4.80

Class 1584
174-168635-0006 2.77 2.80
2078-142845-0031 4.59 4.97
2086-149220-0003 21.24 21.33
84-121550-0001 2.48 2.74
84-121123-0024 1.55 1.65

Class 1585
2078-142845-0028 8.82 9.04
84-121123-0027 1.54 1.67
251-136532-0015 1.74 1.82
6319-64726-0005 9.20 9.68
2902-9008-0003 7.83 7.86

Class 1586
3752-4944-0010 0.52 0.75
1462-170142-0029 1.87 2.37
3170-137482-0039 16.42 16.57
2277-149897-0028 1.59 1.71
2277-149897-0005 6.99 7.10

Class 1587
1993-147965-0007 5.35 5.46
1988-24833-0001 4.13 4.38
7850-286674-0011 7.97 8.08
2803-154328-0014 4.40 4.92
2902-9008-0002 13.05 13.61

Class 1588
1919-142785-0045 3.90 4.04
2078-142845-0025 2.68 3.54
1993-147965-0006 3.07 3.30
1988-24833-0017 2.55 2.94
7850-73752-0002 7.88 8.02

Class 1589
3081-166546-0030 8.02 8.34
1988-148538-0006 2.26 2.41
1988-148538-0006 3.12 3.48
7850-281318-0006 7.38 7.54
1462-170138-0006 5.35 5.62

Class 1590
1272-141231-0015 5.28 5.68
1988-148538-0008 0.43 0.59
1988-24833-0007 0.00 0.16
7976-105575-0010 1.07 1.78
84-121123-0025 3.27 3.49

Class 1591
2078-142845-0004 17.56 17.84
3081-166546-0029 3.07 3.26
3081-166546-0072 1.98 2.24
3081-166546-0025 2.01 2.60
1988-147956-0015 2.76 3.13

Class 1592
8297-275154-0021 2.23 2.55
3000-15664-0021 11.30 11.46
174-168635-0004 9.14 9.53
1988-147956-0006 1.79 2.15
2277-149896-0001 3.76 4.03

Class 1593
7850-281318-0004 5.81 6.11
7850-281318-0008 2.36 2.39
2803-154320-0004 1.77 2.70
2277-149874-0016 4.20 4.32
5338-24640-0006 4.21 4.37

Class 1594
1919-142785-0049 8.80 9.15
3000-15664-0009 2.27 2.30
7850-111771-0003 3.12 3.42
6295-64301-0003 4.37 4.61
652-129742-0003 8.15 8.43

Class 1595
5895-34615-0019 2.47 3.03
422-122949-0033 2.93 3.03
2086-149220-0003 6.52 6.60
6319-57405-0006 7.86 8.41
2035-152373-0009 2.94 2.97

Class 1596
1993-147966-0005 2.34 2.69
5895-34615-0010 6.64 6.71
5895-34615-0020 4.78 4.96
3853-163249-0024 7.45 7.93
84-121550-0016 6.63 6.91

Class 1597
174-50561-0006 1.08 1.38
5895-34622-0019 7.54 7.69
1462-170145-0015 4.80 5.09
2035-152373-0001 13.06 13.61
6313-66129-0000 0.92 1.06

Class 1598
7976-110523-0017 7.02 7.32
84-121550-0009 6.78 6.81
777-126732-0013 2.28 2.73
2035-147961-0040 1.35 1.90
2035-147961-0000 12.10 12.21

Class 1599
2428-83699-0027 4.51 4.81
8297-275155-0014 4.38 4.48
7976-105575-0003 4.27 4.85
2412-153947-0011 1.50 1.67
2277-149896-0028 1.06 1.38

Class 1600
1673-143396-0014 10.57 10.89
7976-105575-0023 1.61 2.31
422-122949-0014 23.13 23.16
422-122949-0013 7.71 7.76
652-129742-0012 2.45 2.75

Class 1601
5895-34622-0005 4.10 4.30
422-122949-0013 5.38 5.95
1462-170142-0023 1.52 1.61
3853-163249-0041 1.00 1.19
3853-163249-0001 5.42 5.59

Class 1602
7976-110523-0021 0.55 0.65
2803-154328-0002 0.63 1.02
652-129742-0008 0.00 0.32
2035-147961-0016 0.85 1.19
2902-9006-0009 3.01 3.10

Class 1603
2086-149220-0019 6.34 6.47
2086-149220-0023 0.38 0.70
84-121550-0021 4.95 5.46
84-121550-0020 5.52 6.04
2035-152373-0009 2.02 2.36

Class 1604
2086-149220-0015 2.07 2.11
84-121550-0007 1.31 1.34
84-121550-0016 0.51 0.90
84-121550-0000 6.08 6.37
84-121550-0032 3.59 4.11

Class 1605
251-136532-0020 1.92 2.61
251-136532-0007 1.91 2.02
251-136532-0002 4.87 5.26
251-136532-0023 2.40 3.17
251-136532-0023 5.53 5.84

Class 1606
1919-142785-0051 2.79 3.30
1993-147964-0005 0.00 0.50
1462-170138-0003 2.17 2.32
2277-149874-0014 7.61 7.73
2035-147961-0012 3.49 4.03

Class 1607
8297-275156-0007 5.95 6.27
8297-275154-0015 1.20 1.35
3081-166546-0026 2.26 2.44
3752-4944-0064 4.52 4.72
2277-149896-0029 1.53 1.68

Class 1608
3081-166546-0010 0.93 1.05
84-121123-0016 1.72 2.10
2277-149896-0014 2.61 2.90
2277-149897-0002 4.31 4.38
6313-66125-0021 1.36 1.45

Class 1609
1919-142785-0050 7.64 7.93
1272-141231-0015 3.26 3.62
2277-149896-0025 2.87 3.22
2277-149897-0017 3.14 3.45
777-126732-0066 9.37 9.45

Class 1610
2428-83705-0041 2.10 2.33
2277-149896-0033 0.89 1.32
777-126732-0025 2.06 2.26
2902-9006-0015 23.30 23.61
5338-24640-0001 7.83 8.03

Class 1611
1919-142785-0011 0.87 1.33
1988-24833-0007 5.00 5.28
251-118436-0009 6.22 6.55
777-126732-0052 1.79 2.02
6319-64726-0018 7.74 7.91

Class 1612
2078-142845-0043 13.96 14.21
1988-147956-0006 0.24 0.47
1988-147956-0020 5.54 5.74
6295-64301-0024 1.35 1.92
652-130726-0008 2.70 2.79

Class 1613
7850-73752-0017 5.29 5.77
3170-137482-0004 1.67 1.97
3170-137482-0030 4.95 6.02
3853-163249-0039 3.92 4.16
777-126732-0069 1.86 1.99

Class 1614
3853-163249-0004 2.76 2.92
777-126732-0066 9.21 9.37
6319-57405-0010 2.13 2.48
2035-152373-0018 3.81 3.88
2035-152373-0018 4.95 5.00

Class 1615
1272-141231-0031 2.89 3.46
174-50561-0015 14.25 14.54
2277-149896-0018 1.56 1.75
6241-61943-0012 0.40 0.77
6313-66129-0033 6.23 6.27

Class 1616
2078-142845-0013 0.75 1.48
3170-137482-0017 11.62 11.81
777-126732-0078 1.50 1.58
652-130726-0020 0.70 0.77
6313-66125-0021 3.11 3.39

Class 1617
1673-143397-0011 12.90 12.96
2078-142845-0004 12.75 13.14
2078-142845-0031 11.53 11.62
1993-147149-0003 11.87 12.42
6313-76958-0012 5.19 5.22

Class 1618
2428-83699-0027 2.57 2.70
2428-83705-0019 4.89 5.08
3752-4943-0026 3.06 3.16
2902-9006-0005 18.43 18.54
2902-9006-0001 4.05 4.14

Class 1619
3081-166546-0000 8.84 9.10
7850-281318-0023 2.72 3.33
7850-111771-0004 9.99 10.59
2902-9006-0017 20.13 20.72
5338-24640-0001 9.90 10.46

Class 1620
3000-15664-0037 2.59 3.09
3752-4943-0011 6.02 6.47
7976-105575-0017 1.36 1.87
2803-161169-0015 7.84 8.09
3170-137482-0019 3.00 3.22

Class 1621
2078-142845-0017 2.25 2.37
422-122949-0018 8.40 8.72
3853-163249-0006 6.79 6.93
84-121550-0009 4.74 5.23
6241-66616-0002 1.96 2.03

Class 1622
2428-83699-0009 0.65 0.84
1993-147964-0006 2.51 2.73
3081-166546-0026 6.75 7.06
3853-163249-0031 7.03 7.29
2086-149220-0018 3.15 3.32

Class 1623
1988-147956-0026 3.67 3.98
2803-154328-0014 0.00 0.28
2803-154320-0012 3.10 3.50
2277-149897-0001 1.49 1.58
6319-64726-0005 1.50 1.89

Class 1624
2428-83699-0026 0.44 0.59
1919-142785-0013 2.39 2.69
7976-110523-0017 10.29 10.42
2803-161169-0014 13.49 13.60
777-126732-0016 5.95 6.18

Class 1625
2428-83705-0037 2.84 2.97
2428-83705-0037 6.09 6.20
1988-148538-0015 13.64 13.79
84-121550-0007 3.90 4.50
2035-152373-0001 14.20 14.52

Class 1626
2412-153947-0007 7.32 7.61
2412-153954-0020 1.04 1.18
6313-66129-0025 1.67 1.99
6313-66129-0009 0.29 0.81
2902-9008-0016 2.87 3.37

Class 1627
8297-275154-0021 3.45 3.48
1919-142785-0059 7.10 7.24
1462-170142-0038 0.00 0.31
2277-149897-0022 7.47 7.57
777-126732-0010 1.83 2.17

Class 1628
2428-83699-0004 1.79 1.88
1919-142785-0007 12.63 12.78
1462-170138-0005 0.77 1.56
777-126732-0047 5.64 6.06
6319-64726-0013 4.81 4.93

Class 1629
1919-142785-0036 10.09 10.22
5895-34615-0012 9.06 9.45
6295-244435-0025 3.42 3.48
6295-64301-0028 3.41 3.62
2902-9006-0008 8.80 8.91

Class 1630
1919-142785-0054 5.30 5.49
3752-4944-0051 0.66 0.77
2803-154320-0012 2.98 3.10
2086-149220-0034 2.07 2.19
2277-149896-0014 0.00 0.54

Class 1631
8297-275154-0006 6.85 6.99
8297-275154-0006 11.89 12.66
1919-142785-0062 0.94 1.06
1993-147149-0005 7.58 7.98
7850-73752-0008 9.96 10.31

Class 1632
1919-142785-0040 1.31 1.94
1272-141231-0003 4.17 4.25
1272-135031-0024 3.41 3.76
2086-149214-0003 0.48 0.85
6241-61946-0021 0.49 0.78

Class 1633
1272-141231-0018 3.47 3.50
3752-4943-0007 5.18 5.43
422-122949-0019 17.02 17.17
84-121123-0024 5.87 6.18
652-130726-0035 1.96 2.00

Class 1634
1272-135031-0000 6.25 6.83
3081-166546-0027 2.17 2.38
2803-154328-0020 5.10 5.55
3170-137482-0041 2.58 2.68
652-130726-0029 6.49 6.61

Class 1635
174-168635-0003 10.37 11.07
3081-166546-0000 5.67 5.85
7976-110124-0005 3.12 3.20
2086-149220-0012 7.59 8.03
6241-61943-0022 1.61 2.00

Class 1636
3000-15664-0010 3.19 3.67
3000-15664-0032 1.45 1.48
1993-147964-0005 4.48 4.55
1993-147964-0010 9.64 9.90
1993-147149-0000 6.46 6.71

Class 1637
3081-166546-0047 0.00 0.54
3081-166546-0045 2.57 3.02
3081-166546-0024 1.41 1.57
2035-152373-0011 9.17 9.35
2035-152373-0017 0.87 1.19

Class 1638
8297-275154-0021 2.55 2.84
1919-142785-0008 12.47 12.96
1988-148538-0001 3.37 3.49
1988-148538-0002 4.15 4.45
2412-153954-0018 5.56 5.74

Class 1639
2428-83699-0019 2.22 3.06
1919-142785-0040 5.72 5.90
1993-147964-0010 8.80 9.31
3752-4943-0004 0.00 0.40
6295-64301-0013 2.97 3.72

Class 1640
422-122949-0030 0.25 0.34
3170-137482-0017 7.59 7.72
3170-137482-0016 3.70 3.83
2412-153947-0004 5.50 5.84
777-126732-0063 0.44 0.74

Class 1641
1919-142785-0041 6.99 7.12
174-168635-0016 6.63 7.06
7850-73752-0019 1.55 1.60
3170-137482-0021 3.02 3.12
