Class 0

Class 2396
2428-83705-0001 1.43 1.56

Class 2397
2428-83705-0001 2.31 2.86

Class 2398
2428-83705-0001 3.26 3.77

Class 2399
2428-83705-0001 3.77 4.13

Class 2400
2428-83705-0001 4.22 4.65

Class 2401
2428-83705-0001 4.65 4.78

Class 2402
2428-83705-0001 5.44 5.55

Class 2403
2428-83705-0015 1.07 1.16

Class 2404
2428-83705-0015 1.34 1.88

Class 2405
2428-83705-0015 2.06 2.49

Class 2406
2428-83705-0015 2.90 3.17

Class 2407
2428-83705-0015 3.39 3.70

Class 2408
2428-83705-0015 3.70 3.82

Class 2409
2428-83705-0015 3.82 4.48

Class 2410
2428-83705-0015 4.63 4.84

Class 2411
2428-83705-0015 5.52 6.06

Class 2412
2428-83705-0015 6.06 6.19

Class 2413
2428-83705-0015 7.18 7.39

Class 2414
2428-83705-0015 8.94 8.97

Class 2415
2428-83705-0015 8.97 9.25

Class 2416
2428-83705-0015 9.25 9.50

Class 2417
2428-83705-0015 10.03 10.29

Class 2418
2428-83705-0015 10.29 10.57

Class 2419
2428-83705-0015 10.57 10.78

Class 2420
2428-83705-0015 10.78 10.98

Class 2421
2428-83705-0022 0.00 0.25

Class 2422
2428-83705-0022 0.25 0.37

Class 2423
2428-83705-0022 0.86 0.98

Class 2424
2428-83705-0022 1.08 1.42

Class 2425
2428-83705-0022 2.12 2.17

Class 2426
2428-83705-0022 2.61 3.23

Class 2427
2428-83705-0022 3.23 3.36

Class 2428
2428-83705-0022 3.36 3.42

Class 2429
2428-83705-0022 3.74 4.20

Class 2430
2428-83705-0040 0.67 0.70

Class 2431
2428-83705-0040 1.60 1.67

Class 2432
2428-83705-0040 2.15 2.29

Class 2433
2428-83705-0040 2.29 2.75

Class 2434
2428-83705-0040 3.11 3.18

Class 2435
2428-83705-0040 3.18 3.51

Class 2436
2428-83705-0040 3.51 3.59

Class 2437
2428-83705-0040 3.59 4.26

Class 2438
2428-83705-0019 0.16 0.82

Class 2439
2428-83705-0019 2.08 2.25

Class 2440
2428-83705-0019 2.25 2.44

Class 2441
2428-83705-0019 2.44 2.63

Class 2442
2428-83705-0019 2.63 3.58

Class 2443
2428-83705-0019 3.97 4.20

Class 2444
2428-83705-0019 4.20 4.37

Class 2445
2428-83705-0019 4.89 5.08

Class 2446
2428-83705-0021 0.65 0.80

Class 2447
2428-83705-0021 1.37 1.60

Class 2448
2428-83705-0021 2.36 2.89

Class 2449
2428-83705-0021 2.89 3.01

Class 2450
2428-83705-0021 3.01 3.16

Class 2451
2428-83705-0021 3.16 3.68

Class 2452
2428-83705-0021 3.68 3.88

Class 2453
2428-83705-0043 1.59 1.76

Class 2454
2428-83705-0043 2.14 2.54

Class 2455
2428-83705-0043 2.54 2.63

Class 2456
2428-83705-0043 2.63 3.30

Class 2457
2428-83705-0043 3.45 3.89

Class 2458
2428-83705-0043 3.89 4.43

Class 2459
2428-83705-0043 4.64 4.93

Class 2460
2428-83705-0043 5.99 6.01

Class 2461
2428-83705-0007 0.00 0.34

Class 2462
2428-83705-0007 0.34 0.47

Class 2463
2428-83705-0007 1.67 1.87

Class 2464
2428-83705-0007 1.87 1.97

Class 2465
2428-83705-0007 1.97 2.16

Class 2466
2428-83705-0007 2.93 3.15

Class 2467
2428-83705-0007 3.15 3.33

Class 2468
2428-83705-0031 0.72 0.84

Class 2469
2428-83705-0031 1.59 1.89

Class 2470
2428-83705-0031 1.89 2.37

Class 2471
2428-83705-0031 2.37 2.71

Class 2472
2428-83705-0011 1.17 1.58

Class 2473
2428-83705-0011 1.80 1.90

Class 2474
2428-83705-0011 3.15 3.75

Class 2475
2428-83705-0011 4.56 4.62

Class 2476
2428-83705-0011 4.62 4.81

Class 2477
2428-83705-0011 5.09 5.17

Class 2478
2428-83705-0011 5.85 6.12

Class 2479
2428-83705-0010 0.44 0.52

Class 2480
2428-83705-0010 0.52 0.84

Class 2481
2428-83705-0010 0.96 1.26

Class 2482
2428-83705-0010 1.48 1.58

Class 2483
2428-83705-0010 1.58 1.74

Class 2484
2428-83705-0010 1.74 2.18

Class 2485
2428-83705-0023 0.00 0.53

Class 2486
2428-83705-0023 0.53 0.68

Class 2487
2428-83705-0023 0.84 1.03

Class 2488
2428-83705-0023 1.03 1.39

Class 2489
2428-83705-0023 1.39 1.53

Class 2490
2428-83705-0023 1.53 1.85

Class 2491
2428-83705-0023 1.85 1.94

Class 2492
2428-83705-0023 1.94 2.25

Class 2493
2428-83705-0023 2.38 2.47

Class 2494
2428-83705-0023 3.44 3.63

Class 2495
2428-83705-0023 3.63 3.85

Class 2496
2428-83705-0026 0.00 0.33

Class 2497
2428-83705-0026 0.50 1.01

Class 2498
2428-83705-0026 1.01 1.05

Class 2499
2428-83705-0026 2.19 2.38

Class 2500
2428-83705-0026 2.75 3.00

Class 2501
2428-83705-0026 3.74 4.25

Class 2502
2428-83705-0026 4.71 5.08

Class 2503
2428-83705-0026 5.53 5.69

Class 2504
2428-83705-0026 6.15 6.28

Class 2505
2428-83705-0026 7.49 7.71

Class 2506
2428-83705-0026 7.71 7.78

Class 2507
2428-83705-0026 7.78 8.27

Class 2508
2428-83705-0026 8.27 8.39

Class 2509
2428-83705-0026 8.39 8.43

Class 2510
2428-83705-0026 8.43 8.85

Class 2511
2428-83705-0026 8.85 8.97

Class 2512
2428-83705-0026 8.97 9.28

Class 2513
2428-83705-0026 9.48 9.70

Class 2514
2428-83705-0026 9.78 10.19

Class 2515
2428-83705-0025 0.00 0.30

Class 2516
2428-83705-0025 3.11 3.24

Class 2517
2428-83705-0025 3.32 3.82

Class 2518
2428-83705-0025 5.70 5.92

Class 2519
2428-83705-0025 5.92 6.16

Class 2520
2428-83705-0025 6.16 6.29

Class 2521
2428-83705-0025 7.55 7.86

Class 2522
2428-83705-0025 7.86 7.99

Class 2523
2428-83705-0025 8.77 8.87

Class 2524
2428-83705-0025 9.30 9.57

Class 2525
2428-83705-0025 9.57 9.85

Class 2526
2428-83705-0006 0.00 0.53

Class 2527
2428-83705-0006 2.17 2.47

Class 2528
2428-83705-0005 0.00 0.26

Class 2529
2428-83705-0005 0.26 0.41

Class 2530
2428-83705-0005 2.77 2.86

Class 2531
2428-83705-0005 2.86 3.19

Class 2532
2428-83705-0005 3.19 3.30

Class 2533
2428-83705-0005 3.30 3.41

Class 2534
2428-83705-0005 3.41 3.77

Class 2535
2428-83705-0042 0.17 0.31

Class 2536
2428-83705-0042 1.30 1.87

Class 2537
2428-83705-0042 2.20 2.28

Class 2538
2428-83705-0042 2.28 2.49

Class 2539
2428-83705-0042 2.49 2.64

Class 2540
2428-83705-0042 2.64 2.80

Class 2541
2428-83705-0042 3.18 3.31

Class 2542
2428-83705-0042 4.20 4.42

Class 2543
2428-83705-0042 4.42 4.67

Class 2544
2428-83705-0042 4.67 4.76

Class 2545
2428-83705-0042 4.90 5.22

Class 2546
2428-83705-0042 5.69 6.12

Class 2547
2428-83705-0042 6.12 6.32

Class 2548
2428-83705-0042 7.89 8.42

Class 2549
2428-83705-0042 8.42 8.45

Class 2550
2428-83705-0042 9.97 10.04

Class 2551
2428-83705-0042 10.04 10.43

Class 2552
2428-83705-0000 0.00 0.36

Class 2553
2428-83705-0000 0.50 0.87

Class 2554
2428-83705-0000 0.87 0.99

Class 2555
2428-83705-0000 1.05 1.35

Class 2556
2428-83705-0000 1.35 1.91

Class 2557
2428-83705-0000 2.37 2.50

Class 2558
2428-83705-0000 3.33 3.82

Class 2559
2428-83705-0037 0.65 1.02

Class 2560
2428-83705-0037 1.40 1.49

Class 2561
2428-83705-0037 2.32 2.84

Class 2562
2428-83705-0037 2.84 2.97

Class 2563
2428-83705-0037 2.97 3.04

Class 2564
2428-83705-0037 3.04 3.73

Class 2565
2428-83705-0037 3.73 3.88

Class 2566
2428-83705-0037 3.88 4.35

Class 2567
2428-83705-0037 4.87 5.54

Class 2568
2428-83705-0037 6.09 6.20

Class 2569
2428-83705-0037 6.20 6.42

Class 2570
2428-83705-0037 7.67 7.90

Class 2571
2428-83705-0037 7.90 8.04

Class 2572
2428-83705-0037 8.64 9.06

Class 2573
2428-83705-0037 9.06 9.37

Class 2574
2428-83705-0033 0.00 0.42

Class 2575
2428-83705-0033 0.77 0.94

Class 2576
2428-83705-0033 1.49 1.83

Class 2577
2428-83705-0033 1.83 2.08

Class 2578
2428-83705-0033 3.06 3.27

Class 2579
2428-83705-0033 3.40 3.94

Class 2580
2428-83705-0033 4.13 4.44

Class 2581
2428-83705-0033 4.44 4.97

Class 2582
2428-83705-0033 5.50 5.73

Class 2583
2428-83705-0033 6.12 6.34

Class 2584
2428-83705-0033 6.90 7.42

Class 2585
2428-83705-0041 0.32 0.76

Class 2586
2428-83705-0041 0.76 1.22

Class 2587
2428-83705-0041 1.22 1.31

Class 2588
2428-83705-0041 2.10 2.33

Class 2589
2428-83705-0041 2.33 2.55

Class 2590
2428-83705-0041 2.55 2.65

Class 2591
2428-83705-0041 3.86 3.96

Class 2592
2428-83705-0017 0.13 0.35

Class 2593
2428-83705-0017 0.35 0.69

Class 2594
2428-83705-0017 0.69 0.83

Class 2595
2428-83705-0017 0.83 0.96

Class 2596
2428-83705-0017 1.03 1.35

Class 2597
2428-83705-0017 2.05 2.30

Class 2598
2428-83705-0017 2.51 2.68

Class 2599
2428-83705-0017 3.09 3.34

Class 2600
2428-83705-0017 4.62 4.99

Class 2601
2428-83705-0039 0.00 0.53

Class 2602
2428-83705-0039 0.74 1.08

Class 2603
2428-83705-0039 1.08 1.53

Class 2604
2428-83705-0039 2.43 2.52

Class 2605
2428-83705-0039 2.62 3.05

Class 2606
2428-83705-0039 3.05 3.20

Class 2607
2428-83705-0004 0.49 0.64

Class 2608
2428-83705-0004 1.00 1.32

Class 2609
2428-83705-0004 1.32 1.44

Class 2610
2428-83705-0004 2.29 2.52

Class 2611
2428-83705-0004 2.96 3.35

Class 2612
2428-83705-0004 4.29 4.95

Class 2613
2428-83705-0004 5.09 5.20

Class 2614
2428-83705-0004 5.20 5.55

Class 2615
2428-83705-0004 5.76 5.88

Class 2616
2428-83705-0004 5.88 6.03

Class 2617
2428-83705-0004 6.38 6.64

Class 2618
2428-83705-0004 6.64 6.78

Class 2619
2428-83705-0004 6.78 7.00

Class 2620
2428-83705-0004 7.00 7.47

Class 2621
2428-83705-0024 0.26 0.42

Class 2622
2428-83705-0024 0.42 0.51

Class 2623
2428-83705-0024 0.64 0.88

Class 2624
2428-83705-0024 1.07 1.31

Class 2625
2428-83705-0024 1.80 2.39

Class 2626
2428-83705-0024 2.72 3.26

Class 2627
2428-83705-0024 3.44 3.57

Class 2628
2428-83705-0024 3.57 3.78

Class 2629
2428-83705-0024 3.88 4.34

Class 2630
2428-83705-0016 0.00 0.27

Class 2631
2428-83705-0016 0.41 0.51

Class 2632
2428-83705-0016 0.68 1.13

Class 2633
2428-83705-0016 1.77 2.04

Class 2634
2428-83705-0016 2.04 2.17

Class 2635
2428-83705-0016 2.17 2.48

Class 2636
2428-83705-0008 0.00 0.43

Class 2637
2428-83705-0008 1.16 1.81

Class 2638
2428-83705-0008 1.81 2.64

Class 2639
2428-83705-0008 2.64 3.24

Class 2640
2428-83705-0029 0.00 0.31

Class 2641
2428-83705-0029 0.31 0.47

Class 2642
2428-83705-0029 4.35 4.80

Class 2643
2428-83705-0029 5.56 5.83

Class 2644
2428-83705-0030 0.00 0.31

Class 2645
2428-83705-0030 0.31 0.44

Class 2646
2428-83705-0030 0.44 0.78

Class 2647
2428-83705-0030 1.24 1.68

Class 2648
2428-83705-0030 2.16 2.35

Class 2649
2428-83705-0030 2.35 2.44

Class 2650
2428-83705-0030 2.44 2.83

Class 2651
2428-83705-0030 3.27 3.54

Class 2652
2428-83705-0030 3.91 4.03

Class 2653
2428-83705-0030 4.03 4.31

Class 2654
2428-83705-0030 4.66 4.73

Class 2655
2428-83705-0030 4.73 5.14

Class 2656
2428-83705-0030 7.44 7.69

Class 2657
2428-83705-0030 8.83 9.21

Class 2658
2428-83705-0003 0.00 0.48

Class 2659
2428-83705-0003 1.10 1.76

Class 2660
2428-83705-0003 1.76 2.15

Class 2661
2428-83705-0020 0.00 0.25

Class 2662
2428-83705-0020 0.39 0.56

Class 2663
2428-83705-0020 1.05 1.69

Class 2664
2428-83705-0020 1.86 2.13

Class 2665
2428-83705-0020 2.13 2.32

Class 2666
2428-83705-0020 2.98 3.70

Class 2667
2428-83705-0020 3.70 4.09

Class 2668
2428-83705-0020 4.09 4.83

Class 2669
2428-83705-0020 4.96 5.38

Class 2670
2428-83705-0014 0.00 0.33

Class 2671
2428-83705-0014 0.56 0.80

Class 2672
2428-83705-0014 0.98 1.05

Class 2673
2428-83705-0014 1.05 1.68

Class 2674
2428-83705-0014 1.68 1.83

Class 2675
2428-83705-0014 1.83 2.06

Class 2676
2428-83705-0014 2.48 2.53

Class 2677
2428-83705-0018 0.00 0.53

Class 2678
2428-83705-0018 0.70 1.05

Class 2679
2428-83705-0018 1.05 1.35

Class 2680
2428-83705-0018 2.36 2.41

Class 2681
2428-83705-0018 2.92 3.02

Class 2682
2428-83705-0018 3.21 3.58

Class 2683
2428-83705-0018 4.14 4.21

Class 2684
2428-83705-0018 4.91 5.34

Class 2685
2428-83705-0018 5.41 5.87

Class 2686
2428-83705-0009 0.64 0.90

Class 2687
2428-83705-0009 1.89 2.12

Class 2688
2428-83705-0012 0.00 0.34

Class 2689
2428-83705-0012 0.34 0.48

Class 2690
2428-83705-0012 0.66 1.30

Class 2691
2428-83705-0012 2.26 3.04

Class 2692
2428-83705-0012 3.04 3.39

Class 2693
2428-83705-0012 4.46 4.55

Class 2694
2428-83705-0012 5.09 5.12

Class 2695
2428-83705-0012 7.31 7.45

Class 2696
2428-83705-0012 7.96 8.13

Class 2697
2428-83705-0012 8.22 8.67

Class 2698
2428-83705-0034 0.53 0.94

Class 2699
2428-83705-0034 0.94 1.23

Class 2700
2428-83705-0034 1.57 2.01

Class 2701
2428-83705-0034 2.95 3.06

Class 2702
2428-83705-0034 3.34 4.00

Class 2703
2428-83705-0034 4.53 4.73

Class 2704
2428-83705-0034 4.73 5.17

Class 2705
2428-83705-0002 0.81 1.04

Class 2706
2428-83705-0002 1.04 1.46

Class 2707
2428-83705-0002 1.69 2.20

Class 2708
2428-83705-0002 2.48 2.74

Class 2709
2428-83705-0002 3.15 3.53

Class 2710
2428-83705-0002 3.53 3.72

Class 2711
2428-83705-0002 3.72 3.78

Class 2712
2428-83705-0002 3.78 3.93

Class 2713
2428-83705-0002 5.21 5.36

Class 2714
2428-83705-0002 5.36 5.50

Class 2715
2428-83705-0002 5.90 6.30

Class 2716
2428-83705-0002 6.71 6.82

Class 2717
2428-83705-0002 6.95 7.38

Class 2718
2428-83705-0002 7.38 7.82

Class 2719
2428-83705-0002 7.82 8.20

Class 2720
2428-83705-0002 8.20 8.57

Class 2721
2428-83705-0002 8.74 8.87

Class 2722
2428-83705-0002 8.87 9.23

Class 2723
2428-83705-0002 9.23 9.37

Class 2724
2428-83705-0002 9.37 9.45

Class 2725
2428-83705-0002 10.46 10.59

Class 2726
2428-83705-0002 11.68 12.51

Class 2727
2428-83705-0002 12.51 12.91

Class 2728
2428-83705-0002 12.91 13.20

Class 2729
2428-83705-0002 15.50 15.95

Class 2730
2428-83705-0002 15.95 16.45

Class 2731
2428-83705-0032 0.72 0.75

Class 2732
2428-83705-0032 1.31 1.41

Class 2733
2428-83705-0032 1.41 1.57

Class 2734
2428-83705-0032 1.57 2.12

Class 2735
2428-83705-0032 2.54 2.75

Class 2736
2428-83705-0032 2.75 3.12

Class 2737
2428-83705-0032 3.65 3.86

Class 2738
2428-83705-0032 4.69 5.19

Class 2739
2428-83705-0028 0.00 0.46

Class 2740
2428-83705-0028 0.79 0.99

Class 2741
2428-83705-0028 0.99 1.05

Class 2742
2428-83705-0028 1.60 1.74

Class 2743
2428-83705-0028 1.74 2.08

Class 2744
2428-83705-0028 2.57 3.05

Class 2745
2428-83705-0028 3.22 3.60

Class 2746
2428-83705-0028 6.12 6.69

Class 2747
2428-83705-0028 7.73 8.07

Class 2748
2428-83705-0028 8.07 8.17

Class 2749
8297-275155-0001 0.44 0.56

Class 2750
8297-275155-0001 0.79 1.14

Class 2751
8297-275155-0001 1.31 1.81

Class 2752
8297-275155-0001 1.81 2.16

Class 2753
8297-275155-0001 2.16 2.70

Class 2754
8297-275155-0001 2.70 3.05

Class 2755
8297-275155-0001 3.41 3.75

Class 2756
8297-275155-0009 0.79 0.90

Class 2757
8297-275155-0009 0.90 1.09

Class 2758
8297-275155-0009 2.01 2.13

Class 2759
8297-275155-0009 2.13 2.39

Class 2760
8297-275155-0009 2.94 3.27

Class 2761
8297-275155-0009 3.73 3.88

Class 2762
8297-275155-0009 3.88 4.00

Class 2763
8297-275155-0009 4.59 4.68

Class 2764
8297-275155-0009 4.76 5.08

Class 2765
8297-275155-0019 0.49 0.78

Class 2766
8297-275155-0019 0.78 1.22

Class 2767
8297-275155-0019 1.22 1.37

Class 2768
8297-275155-0019 1.37 1.52

Class 2769
8297-275155-0019 1.52 1.94

Class 2770
8297-275155-0019 2.87 3.06

Class 2771
8297-275155-0019 3.06 3.29

Class 2772
8297-275155-0019 3.29 3.64

Class 2773
8297-275155-0019 3.64 3.93

Class 2774
8297-275155-0019 3.93 3.96

Class 2775
8297-275155-0019 3.96 4.20

Class 2776
8297-275155-0019 4.20 4.74

Class 2777
8297-275155-0019 5.78 6.20

Class 2778
8297-275155-0000 0.39 0.70

Class 2779
8297-275155-0000 0.70 0.80

Class 2780
8297-275155-0000 1.83 2.19

Class 2781
8297-275155-0000 2.19 2.74

Class 2782
8297-275155-0000 2.74 3.13

Class 2783
8297-275155-0000 3.13 3.56

Class 2784
8297-275155-0000 4.27 4.47

Class 2785
8297-275155-0000 4.47 5.10

Class 2786
8297-275155-0000 5.68 5.99

Class 2787
8297-275155-0000 6.15 6.31

Class 2788
8297-275155-0000 6.84 6.93

Class 2789
8297-275155-0000 6.93 7.54

Class 2790
8297-275155-0000 8.47 8.59

Class 2791
8297-275155-0000 8.95 9.44

Class 2792
8297-275155-0000 9.44 9.60

Class 2793
8297-275155-0000 9.70 10.08

Class 2794
8297-275155-0031 0.00 0.53

Class 2795
8297-275155-0031 1.28 2.02

Class 2796
8297-275155-0031 2.87 2.97

Class 2797
8297-275155-0031 3.04 3.40

Class 2798
8297-275155-0031 3.40 3.60

Class 2799
8297-275155-0031 3.60 3.76

Class 2800
8297-275155-0031 4.40 4.83

Class 2801
8297-275155-0007 0.00 0.51

Class 2802
8297-275155-0007 0.76 1.18

Class 2803
8297-275155-0007 1.54 1.85

Class 2804
8297-275155-0007 1.85 2.11

Class 2805
8297-275155-0007 2.73 2.97

Class 2806
8297-275155-0007 3.50 3.79

Class 2807
8297-275155-0014 0.11 0.32

Class 2808
8297-275155-0014 0.32 0.58

Class 2809
8297-275155-0014 1.05 1.41

Class 2810
8297-275155-0014 1.60 2.12

Class 2811
8297-275155-0014 2.12 2.77

Class 2812
8297-275155-0014 2.77 2.82

Class 2813
8297-275155-0014 3.00 3.15

Class 2814
8297-275155-0014 3.15 3.50

Class 2815
8297-275155-0014 3.50 3.72

Class 2816
8297-275155-0014 3.72 4.38

Class 2817
8297-275155-0014 4.48 5.02

Class 2818
8297-275155-0014 5.02 5.20

Class 2819
8297-275155-0014 6.46 6.87

Class 2820
8297-275155-0014 7.08 7.49

Class 2821
8297-275155-0014 7.92 8.44

Class 2822
8297-275155-0004 0.00 0.51

Class 2823
8297-275155-0004 0.51 0.71

Class 2824
8297-275155-0004 0.89 1.12

Class 2825
8297-275155-0004 2.97 3.26

Class 2826
8297-275155-0004 3.50 3.78

Class 2827
8297-275155-0004 4.22 4.32

Class 2828
8297-275155-0004 4.32 4.42

Class 2829
8297-275155-0004 7.07 7.40

Class 2830
8297-275155-0004 7.40 7.60

Class 2831
8297-275155-0004 7.60 7.76

Class 2832
8297-275155-0004 7.76 8.20

Class 2833
8297-275155-0004 8.20 9.00

Class 2834
8297-275155-0004 9.00 9.03

Class 2835
8297-275155-0004 9.03 9.28

Class 2836
8297-275155-0004 9.65 9.80

Class 2837
8297-275155-0004 9.80 10.10

Class 2838
8297-275155-0004 10.10 10.13

Class 2839
8297-275155-0004 11.15 11.65

Class 2840
8297-275155-0027 0.51 0.71

Class 2841
8297-275155-0027 0.71 0.90

Class 2842
8297-275155-0027 1.04 1.48

Class 2843
8297-275155-0027 1.48 1.64

Class 2844
8297-275155-0027 1.64 2.09

Class 2845
8297-275155-0023 0.00 0.35

Class 2846
8297-275155-0023 1.83 2.19

Class 2847
8297-275155-0003 0.00 0.39

Class 2848
8297-275155-0003 0.39 0.76

Class 2849
8297-275155-0003 0.76 0.99

Class 2850
8297-275155-0003 0.99 1.36

Class 2851
8297-275155-0003 1.36 1.46

Class 2852
8297-275155-0003 1.46 1.55

Class 2853
8297-275155-0003 1.93 2.16

Class 2854
8297-275155-0030 1.44 1.99

Class 2855
8297-275155-0030 1.99 2.34

Class 2856
8297-275155-0006 0.00 0.51

Class 2857
8297-275155-0006 0.51 0.89

Class 2858
8297-275155-0006 0.89 1.60

Class 2859
8297-275155-0006 1.60 1.89

Class 2860
8297-275155-0006 1.89 1.96

Class 2861
8297-275155-0006 2.48 3.70

Class 2862
8297-275155-0006 3.95 4.17

Class 2863
8297-275155-0006 4.17 4.59

Class 2864
8297-275155-0006 4.81 4.91

Class 2865
8297-275155-0006 4.91 5.00

Class 2866
8297-275155-0006 5.00 5.54

Class 2867
8297-275155-0006 5.54 5.57

Class 2868
8297-275155-0006 5.57 5.79

Class 2869
8297-275155-0006 6.50 6.92

Class 2870
8297-275155-0010 0.00 0.38

Class 2871
8297-275155-0010 0.93 1.10

Class 2872
8297-275155-0010 1.10 1.92

Class 2873
8297-275155-0010 1.92 1.95

Class 2874
8297-275155-0010 1.95 2.15

Class 2875
8297-275155-0010 2.34 2.75

Class 2876
8297-275155-0020 0.81 1.44

Class 2877
8297-275155-0020 2.01 2.11

Class 2878
8297-275155-0020 2.11 2.55

Class 2879
8297-275155-0020 2.55 3.34

Class 2880
8297-275155-0020 3.72 4.01

Class 2881
8297-275155-0020 4.01 4.44

Class 2882
8297-275155-0020 4.44 4.64

Class 2883
8297-275155-0020 4.64 4.80

Class 2884
8297-275155-0020 5.71 5.75

Class 2885
8297-275155-0020 5.75 5.98

Class 2886
8297-275155-0020 5.98 6.15

Class 2887
8297-275155-0020 6.15 6.86

Class 2888
8297-275155-0020 6.86 6.93

Class 2889
8297-275155-0016 0.83 1.11

Class 2890
8297-275155-0016 1.65 1.72

Class 2891
8297-275155-0016 2.61 3.28

Class 2892
8297-275155-0016 3.47 3.58

Class 2893
8297-275155-0016 3.58 4.00

Class 2894
8297-275155-0016 4.00 4.57

Class 2895
8297-275155-0016 5.38 5.82

Class 2896
8297-275155-0016 5.82 5.96

Class 2897
8297-275155-0016 6.12 6.35

Class 2898
8297-275155-0016 6.82 7.03

Class 2899
8297-275155-0016 7.03 7.60

Class 2900
8297-275155-0016 7.60 7.83

Class 2901
8297-275155-0016 7.83 8.20

Class 2902
8297-275155-0021 0.00 0.50

Class 2903
8297-275155-0018 0.70 1.18

Class 2904
8297-275155-0018 2.57 2.98

Class 2905
8297-275155-0018 3.57 3.76

Class 2906
8297-275155-0018 3.76 4.40

Class 2907
8297-275155-0018 4.40 4.48

Class 2908
8297-275155-0018 4.48 4.88

Class 2909
8297-275155-0018 5.51 5.76

Class 2910
8297-275155-0018 7.35 7.84

Class 2911
8297-275155-0012 0.35 0.53

Class 2912
8297-275155-0012 1.35 1.47

Class 2913
8297-275155-0012 1.47 1.98

Class 2914
8297-275155-0012 1.98 2.12

Class 2915
8297-275155-0012 2.12 2.20

Class 2916
8297-275155-0012 2.20 2.72

Class 2917
8297-275155-0025 1.45 1.67

Class 2918
8297-275155-0025 2.05 2.66

Class 2919
8297-275155-0025 2.66 3.18

Class 2920
8297-275155-0008 0.00 0.24

Class 2921
8297-275155-0008 0.52 0.99

Class 2922
8297-275155-0008 1.77 2.72

Class 2923
8297-275155-0008 2.72 3.22

Class 2924
8297-275155-0005 0.00 0.50

Class 2925
8297-275155-0005 0.50 1.06

Class 2926
8297-275155-0005 1.58 1.79

Class 2927
8297-275155-0005 1.79 1.94

Class 2928
8297-275155-0005 1.94 2.16

Class 2929
8297-275155-0005 2.87 3.08

Class 2930
8297-275155-0005 3.08 3.52

Class 2931
8297-275155-0005 3.70 3.78

Class 2932
8297-275155-0005 3.78 4.29

Class 2933
8297-275155-0005 4.29 4.76

Class 2934
8297-275155-0005 4.76 4.95

Class 2935
8297-275155-0005 5.05 5.57

Class 2936
8297-275155-0005 5.68 6.11

Class 2937
8297-275155-0005 6.59 7.04

Class 2938
8297-275155-0005 7.22 7.64

Class 2939
8297-275155-0005 7.64 8.14

Class 2940
8297-275155-0024 0.00 0.45

Class 2941
8297-275155-0024 0.83 1.08

Class 2942
8297-275155-0024 1.08 1.49

Class 2943
8297-275155-0024 2.49 2.66

Class 2944
8297-275155-0024 2.81 3.39

Class 2945
8297-275155-0024 3.39 3.60

Class 2946
8297-275155-0024 3.63 4.14

Class 2947
8297-275155-0024 4.14 4.58

Class 2948
8297-275155-0024 4.72 4.83

Class 2949
8297-275155-0024 5.56 5.82

Class 2950
8297-275155-0024 5.90 6.23

Class 2951
8297-275155-0024 6.23 6.48

Class 2952
8297-275155-0024 6.48 7.32

Class 2953
8297-275155-0024 7.32 7.78

Class 2954
8297-275155-0032 0.00 0.64

Class 2955
8297-275155-0032 0.64 0.74

Class 2956
8297-275155-0032 0.74 0.93

Class 2957
8297-275155-0032 0.93 1.33

Class 2958
8297-275155-0032 1.46 1.58

Class 2959
8297-275155-0032 1.58 1.83

Class 2960
8297-275155-0032 1.83 1.89

Class 2961
8297-275155-0032 2.87 3.01

Class 2962
8297-275155-0032 3.01 3.06

Class 2963
8297-275155-0032 3.06 3.44

Class 2964
8297-275155-0032 4.69 5.25

Class 2965
8297-275155-0032 5.65 6.02

Class 2966
8297-275155-0032 6.14 6.68

Class 2967
8297-275155-0032 6.68 7.03

Class 2968
8297-275155-0032 7.67 8.12

Class 2969
8297-275155-0032 8.12 8.26

Class 2970
8297-275155-0032 8.86 9.27

Class 2971
8297-275155-0011 0.00 0.36

Class 2972
8297-275155-0011 0.49 0.60

Class 2973
8297-275155-0011 0.60 0.88

Class 2974
8297-275155-0011 1.90 2.24

Class 2975
8297-275155-0011 2.35 2.66

Class 2976
8297-275155-0011 2.80 3.02

Class 2977
8297-275155-0011 3.02 3.05

Class 2978
8297-275155-0011 3.05 3.66

